Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
100	-3295.77	-3297.76	1.99067	0.8428776	0.2306101	0.276847	0.454031	0.0797943	0.0709117	0.169381	0.141608	0.171795	0.128009	0.168978	0.194032	0.0672962	0.143229	0.0932179	0.138721	0.09952542	-0.2389851	0.0246315	0.460167	0.00232951	0.0137653	0.494082	0.00502494	0.2574099	0.0013278	0.0530896	0.458774	3.48681	0.298547	0.299159	0.134077	0.268217	0.01842486	13.9708
110	-3307.8	-3309.18	1.37216	0.8596996	0.2422867	0.208388	0.444371	0.0895777	0.0550431	0.260781	0.0880686	0.0901765	0.143096	0.102648	0.217178	0.0780613	0.187396	0.131448	0.122156	0.1605645	-0.4617127	0.0129757	0.455573	0.00871824	0.00837167	0.505941	0.00842082	0.4678461	0.00177156	0.0611788	0.484935	3.45212	0.284447	0.300005	0.138742	0.276806	0.006133464	76.27763
120	-3297.21	-3299.63	2.41146	0.7500845	0.2039507	0.223506	0.426882	0.0700956	0.0723271	0.236682	0.0464877	0.145926	0.118947	0.157985	0.158264	0.0783897	0.211339	0.215441	0.200758	0.1078992	-0.1387048	0.00924713	0.599625	0.0124958	0.0081649	0.363047	0.00742023	0.1457856	0.000607212	0.0360853	0.39389	3.56942	0.288144	0.309898	0.129058	0.272899	0.007080827	20.58879
130	-3295.87	-3300.72	4.84324	0.6960738	0.1829568	0.186245	0.344484	0.0962459	0.0766567	0.132283	0.0812293	0.131038	0.106037	0.142724	0.238478	0.0874197	0.266754	0.404292	0.1137	0.1263907	-0.0960432	0.00992055	0.561147	0.0144536	0.00841011	0.401468	0.00460026	0.098434	0.000279159	0.024558	0.337738	3.63742	0.306053	0.279361	0.147775	0.266811	0.002390793	41.17211
140	-3301.6	-3298.79	-2.81173	0.7553447	0.18299	0.191242	0.443634	0.100636	0.0554609	0.213187	0.040202	0.225264	0.122888	0.134539	0.148491	0.0962901	0.528124	0.431114	0.236947	0.1225882	-0.06027369	0.0138213	0.487594	0.0113322	0.00379856	0.476985	0.00646895	0.0638739	0.000279541	0.0245747	0.33783	3.63732	0.294125	0.301414	0.132659	0.271802	0.00360021	17.74172
150	-3300.73	-3301.48	0.752228	0.7839506	0.1936099	0.237736	0.543171	0.105352	0.0737832	0.0749859	0.0514112	0.174572	0.132864	0.149586	0.1314	0.101825	0.554832	0.315783	0.192909	0.1541653	-0.03889491	0.0116343	0.516972	0.00631309	0.00430532	0.450859	0.00991631	0.04191931	0.00042294	0.0301723	0.366775	3.60263	0.299698	0.290652	0.158459	0.251191	0.0030244	13.86037
160	-3310.55	-3302.83	-7.71655	0.8883646	0.1850405	0.351484	0.654482	0.093545	0.0610045	0.0788519	0.0353206	0.347305	0.179017	0.0873584	0.156791	0.0703668	0.570257	0.375486	0.252984	0.2025843	-0.07984331	0.0107119	0.473037	0.0208182	0.00391088	0.481735	0.0097873	0.08518031	0.000303935	0.0256156	0.343503	3.63058	0.280745	0.3096	0.153067	0.256588	0.005336994	15.96035
170	-3307.11	-3301.44	-5.66885	0.8499381	0.1973803	0.332636	0.605836	0.121208	0.0626688	0.0717534	0.0256942	0.22865	0.162901	0.056927	0.162285	0.0451631	0.454517	0.229808	0.245984	0.145464	-0.1812944	0.00674765	0.491693	0.0134261	0.00260382	0.478857	0.00667204	0.184985	0.000484682	0.032278	0.376786	3.59045	0.266956	0.308273	0.139706	0.285064	0.003690555	50.12388
180	-3300.58	-3299.45	-1.13269	0.841012	0.2022011	0.249556	0.54297	0.104208	0.0505409	0.0810554	0.0498448	0.247498	0.1185	0.0592106	0.150796	0.0699289	0.281049	0.202011	0.277419	0.1720571	-0.1302675	0.0137139	0.523771	0.00959493	0.000746815	0.445152	0.00702155	0.1650524	0.000572663	0.0350549	0.389378	3.57499	0.295404	0.302695	0.142089	0.259812	0.03478497	4.744936
190	-3293.49	-3296.78	3.28952	0.7348509	0.1918471	0.239386	0.426273	0.112508	0.0841307	0.108107	0.0331104	0.18909	0.103813	0.0680165	0.156437	0.0780754	0.158447	0.153771	0.302371	0.1204247	-0.1470977	0.0168442	0.533015	0.00846296	0.00319031	0.431224	0.00726328	0.1857937	0.000396104	0.0292084	0.362047	3.60835	0.290371	0.287785	0.140355	0.281488	0.03869605	4.801362
200	-3295.42	-3297.73	2.31315	0.6384311	0.2053436	0.224905	0.455768	0.0988505	0.0857946	0.0626605	0.0228303	0.195323	0.125519	0.0749497	0.187448	0.111781	0.212268	0.0994647	0.237466	0.1470258	-0.06610334	0.014896	0.544639	0.0117796	0.00499291	0.411161	0.0125315	0.09244338	0.000635747	0.036914	0.39746	3.56499	0.313289	0.280579	0.133693	0.272439	0.02634004	3.509614
210	-3300.06	-3304.56	4.49545	0.5633257	0.1972389	0.188267	0.292889	0.119967	0.139056	0.0556253	0.0390757	0.268518	0.132862	0.0990793	0.230773	0.11397	0.159458	0.222197	0.231829	0.1433318	-0.03907232	0.0167139	0.579266	0.0191163	0.0102563	0.361592	0.0130563	0.08734298	0.000482257	0.0321979	0.376413	3.59091	0.278472	0.296208	0.136567	0.288753	0.04827065	1.809443
220	-3297.99	-3301.69	3.69443	0.66984	0.2184784	0.160382	0.326808	0.148026	0.0730059	0.0673105	0.0256541	0.244038	0.162303	0.0937355	0.178957	0.139144	0.119597	0.246051	0.210046	0.1481605	0.00105998	0.00984661	0.533329	0.00369053	0.0153865	0.418137	0.0196107	0.06026329	0.000952393	0.0450693	0.430146	3.52383	0.296759	0.316912	0.122859	0.26347	0.06132327	0.9827149
230	-3300.14	-3300	-0.147738	0.6172534	0.2105023	0.255593	0.324492	0.214892	0.0884574	0.0824024	0.0203939	0.250992	0.127082	0.0828119	0.109878	0.0817555	0.173944	0.172298	0.0774857	0.1200365	0.4198882	0.0199794	0.432227	0.00361171	0.0060496	0.53036	0.00777294	0.0607611	0.000749626	0.0400455	0.410508	3.5487	0.305637	0.291692	0.139338	0.263333	0.4806493	0.1264146
240	-3297.55	-3298.48	0.929193	0.6249291	0.1710527	0.340904	0.541945	0.172293	0.0941151	0.0531703	0.0368294	0.215787	0.161693	0.102408	0.118872	0.114766	0.0868766	0.234126	0.191696	0.1223339	0.06473886	0.0174503	0.505731	0.0105408	0.0031339	0.455399	0.00774531	0.07112241	0.000165034	0.0189189	0.30405	3.67687	0.292174	0.309231	0.122493	0.276102	0.1358613	0.5234929
250	-3308.98	-3303.71	-5.27331	0.5749922	0.1500253	0.17242	0.971201	0.200122	0.145236	0.0437116	0.0641697	0.393648	0.225644	0.282668	0.100464	0.0928541	0.194783	0.147075	0.170367	0.1551711	0.3364865	0.00682296	0.520486	0.00625883	0.00490675	0.456288	0.00523668	0.03174912	5.31612e-05	0.0107711	0.241903	3.74727	0.310111	0.305376	0.127872	0.25664	0.3682356	0.08621957
260	-3297.81	-3298.45	0.637371	0.5696486	0.181905	0.182721	0.495695	0.178058	0.101999	0.0622304	0.0392285	0.310972	0.275071	0.188088	0.0851708	0.0760359	0.159053	0.192337	0.14839	0.1205617	0.02654808	0.00752467	0.582908	0.00815454	0.0164477	0.37569	0.00927583	0.1045939	0.000267231	0.0240318	0.334813	3.64089	0.280662	0.300166	0.131687	0.287486	0.1311419	0.7975622
270	-3302.39	-3304.89	2.50162	0.4990148	0.2212217	0.143321	0.321314	0.145693	0.0973124	0.120331	0.0605042	0.434591	0.282664	0.133103	0.109559	0.0885424	0.432719	0.120358	0.112325	0.1649472	-0.02614277	0.0191912	0.61957	0.00939995	0.021654	0.31819	0.0119945	0.09071324	0.00103	0.0468449	0.43675	3.51537	0.285793	0.317872	0.113234	0.283101	0.06457046	1.404872
280	-3297.96	-3298.98	1.02122	0.4990148	0.2280245	0.155179	0.32794	0.176187	0.1127	0.119941	0.122706	0.415481	0.221632	0.141945	0.11166	0.0937625	0.311781	0.308931	0.10014	0.1545243	-0.09726388	0.0174519	0.434859	0.00635925	0.0171475	0.516577	0.00760582	0.2389312	0.0012407	0.051345	0.452797	3.49462	0.279484	0.300877	0.148948	0.270691	0.1416673	1.686566
290	-3299.07	-3306.37	7.29496	0.5074339	0.2275233	0.163206	0.356733	0.148091	0.131177	0.149889	0.075581	0.202807	0.18543	0.104927	0.122073	0.147346	0.12966	0.175371	0.0950121	0.1724878	0.01467317	0.013526	0.530075	0.00588648	0.00774592	0.423407	0.0193599	0.06016488	0.00122427	0.0510089	0.451631	3.49614	0.268462	0.333118	0.124902	0.273518	0.07483805	0.8039344
300	-3298.43	-3298.33	-0.104218	0.4950704	0.2124983	0.262646	0.515998	0.221204	0.132322	0.236881	0.0655822	0.23653	0.207906	0.263199	0.188691	0.0992276	0.151539	0.213581	0.0841876	0.1912158	-0.2315101	0.0113267	0.534248	0.00612797	0.00938309	0.433235	0.00567967	0.2855285	0.000797255	0.0412826	0.415483	3.54244	0.307856	0.276628	0.141255	0.27426	0.05401836	5.285767
310	-3302.6	-3301.03	-1.57415	0.465526	0.1567091	0.210272	0.473641	0.136677	0.0949765	0.275073	0.087552	0.259821	0.229138	0.394245	0.245975	0.074864	0.153933	0.186654	0.14135	0.1346229	-0.02210681	0.00772145	0.452566	0.00950664	0.0153577	0.496888	0.0179599	0.1515241	7.8763e-05	0.0130983	0.261957	3.72487	0.301748	0.300976	0.145246	0.25203	0.1294173	1.170818
320	-3302.77	-3300.39	-2.37962	0.4931413	0.1879158	0.22615	0.763465	0.234937	0.0949765	0.290051	0.224054	0.237008	0.225423	0.305125	0.21462	0.096275	0.0835683	0.192077	0.052977	0.1704128	-0.1905261	0.00880034	0.552085	0.00696471	0.0141855	0.412373	0.00559174	0.2006219	0.000340715	0.0271079	0.351391	3.62116	0.304817	0.294047	0.130286	0.27085	0.01009586	19.8717
330	-3296.46	-3298.2	1.73385	0.6095992	0.2055879	0.283274	0.559162	0.145825	0.131018	0.265166	0.248861	0.279592	0.178372	0.218525	0.167605	0.0669316	0.0695194	0.120102	0.0801832	0.1502727	-0.05705179	0.0132082	0.54898	0.00879422	0.00524612	0.420778	0.00299425	0.07526213	0.000640848	0.0370601	0.398084	3.56422	0.290025	0.292684	0.126643	0.290649	0.01821034	4.132933
340	-3296.05	-3299.26	3.2078	0.6105489	0.2592784	0.235888	0.330618	0.12384	0.105652	0.349816	0.194218	0.221786	0.154492	0.297612	0.108614	0.077017	0.0636419	0.184689	0.115182	0.155751	0.1499349	0.0118753	0.51008	0.0161429	0.00447212	0.454514	0.00291572	0.02074407	0.00257268	0.0734677	0.520648	3.40331	0.287017	0.307367	0.145293	0.260324	0.1706789	0.1215385
350	-3299.01	-3302.58	3.57658	0.6288511	0.2341106	0.212323	0.321302	0.105597	0.12232	0.506753	0.133052	0.192594	0.149461	0.148113	0.0778811	0.0926155	0.21855	0.275882	0.14567	0.1665522	0.02985669	0.0163094	0.599001	0.011362	0.00842773	0.360674	0.00422529	0.04697474	0.00145207	0.0554797	0.466758	3.47631	0.302132	0.292148	0.134227	0.271494	0.07683144	0.6114
360	-3297.22	-3296.32	-0.898419	0.5293664	0.2125183	0.297514	0.361405	0.139932	0.122081	0.217405	0.205363	0.3003	0.143837	0.16927	0.131664	0.0963381	0.424258	0.273115	0.252607	0.1677924	0.3040555	0.0239765	0.494309	0.00470901	0.00761791	0.463737	0.00565057	0.02340616	0.000797743	0.041295	0.415533	3.54237	0.291312	0.295543	0.137566	0.27558	0.3274617	0.07147754
370	-3305.44	-3302.48	-2.9577	0.5108386	0.1632862	0.450622	0.280161	0.156005	0.17038	0.273077	0.334475	0.196565	0.187259	0.746841	0.147229	0.0802535	0.110782	0.433284	0.240376	0.2562747	0.03266423	0.0150064	0.507886	0.00620308	0.010431	0.443505	0.0169681	0.01723654	0.000112371	0.0156299	0.281439	3.70282	0.275121	0.315678	0.136351	0.27285	0.04990077	0.3454164
380	-3296.01	-3296.79	0.775586	0.519284	0.1992995	0.304249	0.373162	0.163884	0.148221	0.209069	0.125887	0.275421	0.143478	0.480779	0.125785	0.121124	0.134816	0.307679	0.374537	0.2040883	0.06401483	0.014505	0.461494	0.0117618	0.00709225	0.497083	0.00806415	0.02615479	0.000518463	0.0333723	0.381827	3.58428	0.27949	0.298723	0.142379	0.279409	0.09016962	0.2900621
390	-3301.45	-3303.79	2.33726	0.474809	0.2467157	0.27028	0.469514	0.1918	0.137529	0.363103	0.0990101	0.236964	0.195992	0.130782	0.202779	0.163223	0.184666	0.207676	0.302813	0.1886447	0.02270057	0.0139476	0.534514	0.0114035	0.006204	0.421084	0.0128472	0.03568311	0.00196221	0.0643286	0.494508	3.4392	0.29022	0.312132	0.121664	0.275984	0.05838368	0.611183
400	-3298.58	-3303.67	5.08854	0.4852613	0.1618061	0.158595	0.325512	0.10248	0.122127	0.116013	0.0695991	0.144647	0.11838	0.27928	0.274422	0.127209	0.237863	0.205922	0.11704	0.1280477	0.01700045	0.013921	0.52589	0.00597855	0.00405123	0.433751	0.0164083	0.0726955	0.000103997	0.0150396	0.27708	3.70778	0.283101	0.321893	0.122895	0.272111	0.08969596	0.8104658
410	-3302.43	-3307.2	4.76717	0.4852613	0.1792716	0.144556	0.398638	0.130751	0.132631	0.119442	0.0735901	0.237534	0.168358	0.312381	0.20408	0.241929	0.127794	0.190805	0.0534028	0.1530448	0.01583736	0.0129198	0.378099	0.00169299	0.00506343	0.585149	0.0170764	0.01756173	0.000239018	0.0227378	0.327443	3.64958	0.300609	0.294533	0.142217	0.262641	0.03339909	0.5258145
420	-3295.22	-3297.83	2.60935	0.5174749	0.1985865	0.252298	0.492974	0.185779	0.131031	0.116026	0.105724	0.237534	0.178203	0.0821517	0.270128	0.130829	0.06857	0.229289	0.109951	0.2013638	0.07140748	0.0150041	0.583517	0.000599609	0.00614432	0.386724	0.00801133	0.01842485	0.000505724	0.032964	0.379959	3.58657	0.28986	0.319246	0.12528	0.265614	0.08983233	0.2051027
430	-3298.23	-3301.27	3.03783	0.5288604	0.1917669	0.265485	0.46197	0.110494	0.0993677	0.0908088	0.0490534	0.434062	0.2103	0.171972	0.16102	0.181296	0.152481	0.133244	0.226031	0.1590857	0.01533899	0.0158326	0.543394	0.00108915	0.00990057	0.419111	0.0106726	0.002071528	0.000394913	0.0291649	0.361831	3.60861	0.317536	0.287925	0.133178	0.261361	0.01741052	0.1189814
440	-3300.13	-3299.25	-0.883668	0.5997618	0.1835857	0.336528	0.484711	0.169798	0.0896792	0.0432672	0.0266879	0.262998	0.205037	0.267241	0.0841453	0.125182	0.110523	0.118669	0.306592	0.1357106	-0.04529365	0.00785127	0.526793	0.000690656	0.0122304	0.438513	0.0139217	0.05393446	0.000286474	0.024875	0.339482	3.63536	0.299157	0.297247	0.133545	0.270051	0.008640814	6.241826
450	-3298.47	-3303.58	5.10975	0.635456	0.186898	0.214642	0.494705	0.123877	0.0776624	0.0608515	0.0515874	0.243193	0.190801	0.0932615	0.158214	0.127471	0.268407	0.12285	0.151996	0.1401245	0.008104159	0.0113956	0.534016	0.00190531	0.0126534	0.422777	0.0172525	0.009752866	0.000327344	0.0265753	0.348608	3.62449	0.328475	0.288837	0.11887	0.263817	0.01785703	0.5461641
460	-3295.46	-3302.57	7.11263	0.635456	0.1956619	0.209673	0.317764	0.104839	0.0812238	0.0525509	0.077029	0.331523	0.165658	0.124695	0.090723	0.154834	0.105266	0.166797	0.0722328	0.1243893	0.05936704	0.0227508	0.503159	0.00661491	0.00761	0.442182	0.0176833	0.03892369	0.000455795	0.0313109	0.372241	3.59599	0.300761	0.308671	0.135337	0.255231	0.09829072	0.3960057
470	-3303.11	-3298.83	-4.27917	0.6909595	0.181535	0.589383	0.971895	0.135898	0.0976585	0.0902142	0.0458505	0.254079	0.15197	0.118034	0.101418	0.126228	0.099838	0.171026	0.229873	0.1704085	0.1657339	0.0144007	0.463277	0.00140436	0.00649696	0.497712	0.0167097	0.07077256	0.000263126	0.023848	0.333781	3.64211	0.321723	0.303391	0.118322	0.256564	0.2365064	0.2992416
480	-3299.42	-3303.68	4.26544	0.5173929	0.173022	0.215874	0.60348	0.161333	0.12097	0.0833978	0.079775	0.216746	0.125612	0.117152	0.196904	0.119947	0.138757	0.127903	0.203299	0.1227644	-0.02524816	0.0203168	0.453528	0.00171818	0.0174904	0.497744	0.00920252	0.07764325	0.000180931	0.019803	0.309708	3.67031	0.318465	0.306413	0.127101	0.24802	0.05239509	1.48188
490	-3298.49	-3301.91	3.42615	0.55279	0.1995106	0.199905	0.559304	0.181542	0.146631	0.0710653	0.0747195	0.242082	0.15505	0.194908	0.170166	0.13878	0.061528	0.183309	0.110077	0.166393	-0.005628206	0.0209925	0.411914	0.00556438	0.0144461	0.537347	0.00973523	0.08792825	0.000522278	0.0334936	0.38238	3.5836	0.277823	0.304903	0.138881	0.278393	0.08230004	1.068386
500	-3297.1	-3299.25	2.15126	0.5130141	0.2092917	0.232644	0.413668	0.1293	0.133889	0.0490766	0.0366055	0.193028	0.195248	0.0975484	0.130984	0.226536	0.294678	0.148102	0.122379	0.1495007	-0.07761385	0.0231372	0.423459	0.00526301	0.00954746	0.525313	0.0132801	0.140942	0.000721721	0.039302	0.40747	3.55251	0.300509	0.291504	0.14253	0.265457	0.06332811	2.225583
510	-3296.34	-3297.5	1.15879	0.5957993	0.2112013	0.195559	0.448479	0.135559	0.0955846	0.0467296	0.0396953	0.342815	0.271791	0.141763	0.0965046	0.235398	0.151071	0.14732	0.202237	0.1141259	-0.02982652	0.0172799	0.40575	0.00874638	0.00945538	0.548454	0.0103138	0.0375211	0.000766074	0.0404771	0.412255	3.5465	0.284243	0.31372	0.137633	0.264405	0.007694581	4.876301
520	-3293.74	-3293.9	0.156747	0.6357243	0.1991043	0.240879	0.460435	0.130013	0.086343	0.0507939	0.0396953	0.327453	0.277922	0.128708	0.0912382	0.171007	0.105445	0.191172	0.112821	0.1396513	-0.2430893	0.0170167	0.538679	0.00821961	0.00449083	0.418988	0.0126064	0.3006774	0.000514953	0.0332604	0.381316	3.58491	0.280643	0.305985	0.138993	0.274379	0.05758807	5.221174
530	-3297.63	-3297.66	0.024106	0.6336956	0.1857477	0.219534	0.371355	0.0840552	0.0864292	0.0808005	0.044647	0.247844	0.192042	0.0791774	0.0588942	0.0643072	0.31467	0.337469	0.192857	0.1450021	-0.2675872	0.011849	0.520176	0.00389458	0.0117177	0.448993	0.00336984	0.2839101	0.000312698	0.0259791	0.345451	3.62826	0.288461	0.324547	0.13072	0.256273	0.01632299	17.39326
540	-3312.93	-3308	-4.93254	0.6350969	0.1877913	0.213238	0.592188	0.252637	0.144265	0.126788	0.0347416	0.423842	0.0844719	0.0295242	0.132234	0.165267	0.231325	0.353107	0.0923595	0.1977184	-0.03966146	0.00996902	0.48862	0.00475168	0.00612945	0.479047	0.0114827	0.04207348	0.000339059	0.0270425	0.351051	3.62157	0.290431	0.31526	0.12291	0.271398	0.002412022	17.44324
550	-3304.86	-3305.78	0.925058	0.6699645	0.1746281	0.191871	0.457983	0.113334	0.141904	0.182928	0.0719646	0.217068	0.0855244	0.0277763	0.0456193	0.0969126	0.140744	0.272911	0.0270584	0.1442432	-0.05635135	0.0111296	0.522233	0.00151866	0.00909661	0.438591	0.0174315	0.06074615	0.000194723	0.0205386	0.314298	3.66497	0.314669	0.284036	0.122767	0.278528	0.004394798	13.82228
560	-3295.49	-3299.73	4.24781	0.6185683	0.1859724	0.306722	0.412823	0.0883104	0.110941	0.26309	0.113413	0.177458	0.164766	0.105209	0.110248	0.116052	0.143224	0.357701	0.0812463	0.1704492	-0.09103269	0.00989355	0.504358	0.00136777	0.0100086	0.467998	0.00637446	0.09143097	0.00031552	0.0260951	0.346068	3.62752	0.312494	0.282977	0.139737	0.264792	0.00039828	229.5646
570	-3299.47	-3304.13	4.65433	0.6181083	0.1892869	0.155545	0.480656	0.153499	0.103487	0.230309	0.0803752	0.170931	0.17795	0.286205	0.103953	0.0911534	0.0420116	0.270424	0.101211	0.1441592	-0.001129408	0.0157009	0.439031	0.00187324	0.0238272	0.513894	0.00567395	0.003813848	0.000359349	0.0278327	0.355124	3.61668	0.291893	0.314754	0.131296	0.262057	0.002684439	1.420724
580	-3293.14	-3296.58	3.4377	0.6309774	0.1783719	0.33378	0.480656	0.11686	0.131491	0.124951	0.0972604	0.203593	0.126255	0.204017	0.0628266	0.108739	0.0718132	0.274857	0.0687616	0.1850849	-0.00610778	0.0114682	0.54774	0.00104156	0.0215791	0.414556	0.00361512	0.00861826	0.000229904	0.0223034	0.324912	3.65256	0.280038	0.307896	0.132241	0.279825	0.002510481	3.432912
590	-3306.07	-3305.21	-0.856033	0.5926631	0.1623734	0.173081	0.568322	0.174946	0.107763	0.13262	0.12851	0.218159	0.147318	0.266425	0.178534	0.100697	0.504382	0.185911	0.0381985	0.1865447	-0.03596884	0.0139924	0.520713	0.00194271	0.0123723	0.441802	0.00917757	0.1044707	0.000107147	0.0152645	0.278752	3.70588	0.305918	0.293921	0.155062	0.245098	0.06850187	1.525078
600	-3295.11	-3301.61	6.50253	0.5378959	0.201059	0.238888	0.353264	0.122992	0.135008	0.166405	0.136039	0.169077	0.159504	0.124078	0.300269	0.176859	0.114178	0.160817	0.0982661	0.1501224	0.08803515	0.0168916	0.469909	0.00149007	0.0172071	0.485926	0.00857647	0.01633122	0.000550873	0.0343887	0.386416	3.57864	0.28388	0.301861	0.137239	0.27702	0.1043664	0.1564797
610	-3308.98	-3305.62	-3.36258	0.5378959	0.237001	0.224262	0.353264	0.125615	0.21448	0.0872973	0.107656	0.236479	0.189539	0.134172	0.730906	0.133731	0.0965261	0.362311	0.493237	0.1810594	-0.1379697	0.0108043	0.432943	0.00146868	0.0167207	0.526455	0.011609	0.1914595	0.00156028	0.0574764	0.473259	3.4677	0.304302	0.283053	0.137716	0.27493	0.05348986	3.579361
620	-3298.98	-3299.15	0.168433	0.5957863	0.1628547	0.312024	0.666905	0.0822487	0.138743	0.0863707	0.0720803	0.164914	0.140378	0.176646	0.117219	0.123002	0.177734	0.18446	0.292272	0.1060789	-0.04645279	0.0128448	0.480359	0.00117045	0.0108118	0.477239	0.0175752	0.05585207	0.000109878	0.0154566	0.28017	3.70426	0.302606	0.303744	0.13859	0.25506	0.009399283	5.942162
630	-3296.89	-3301.1	4.2054	0.6345929	0.2074187	0.228902	0.478514	0.0827937	0.161568	0.0658001	0.0925507	0.143393	0.167883	0.158897	0.143157	0.188502	0.0483261	0.288299	0.123244	0.1569585	-0.05409402	0.0170698	0.464342	0.00177228	0.00961459	0.491379	0.0158225	0.08309818	0.000679984	0.038162	0.402741	3.55842	0.287414	0.289501	0.151525	0.271561	0.02900416	2.865044
