Iteration	Posterior	Likelihood	Prior	m_b[3][1][1]	m_b[3][1][2]	m_b[3][1][3]	m_b[3][1][4]	m_b[3][1][5]	m_b[3][1][6]	m_b[3][1][7]	m_b[3][2][1]	m_b[3][2][2]	m_b[3][2][3]	m_b[3][2][4]	m_b[3][2][5]	m_b[3][2][6]	m_b[3][2][7]	m_b[3][3][1]	m_b[3][3][2]	m_b[3][3][3]	m_b[3][3][4]	m_b[3][3][5]	m_b[3][3][6]	m_b[3][3][7]	m_b[3][4][1]	m_b[3][4][2]	m_b[3][4][3]	m_b[3][4][4]	m_b[3][4][5]	m_b[3][4][6]	m_b[3][4][7]	m_b[3][5][1]	m_b[3][5][2]	m_b[3][5][3]	m_b[3][5][4]	m_b[3][5][5]	m_b[3][5][6]	m_b[3][5][7]	m_b[3][6][1]	m_b[3][6][2]	m_b[3][6][3]	m_b[3][6][4]	m_b[3][6][5]	m_b[3][6][6]	m_b[3][6][7]	m_b[3][7][1]	m_b[3][7][2]	m_b[3][7][3]	m_b[3][7][4]	m_b[3][7][5]	m_b[3][7][6]	m_b[3][7][7]	m_d[3][1][1]	m_d[3][1][2]	m_d[3][1][3]	m_d[3][1][4]	m_d[3][1][5]	m_d[3][1][6]	m_d[3][1][7]	m_d[3][2][1]	m_d[3][2][2]	m_d[3][2][3]	m_d[3][2][4]	m_d[3][2][5]	m_d[3][2][6]	m_d[3][2][7]	m_d[3][3][1]	m_d[3][3][2]	m_d[3][3][3]	m_d[3][3][4]	m_d[3][3][5]	m_d[3][3][6]	m_d[3][3][7]	m_d[3][4][1]	m_d[3][4][2]	m_d[3][4][3]	m_d[3][4][4]	m_d[3][4][5]	m_d[3][4][6]	m_d[3][4][7]	m_d[3][5][1]	m_d[3][5][2]	m_d[3][5][3]	m_d[3][5][4]	m_d[3][5][5]	m_d[3][5][6]	m_d[3][5][7]	m_d[3][6][1]	m_d[3][6][2]	m_d[3][6][3]	m_d[3][6][4]	m_d[3][6][5]	m_d[3][6][6]	m_d[3][6][7]	m_d[3][7][1]	m_d[3][7][2]	m_d[3][7][3]	m_d[3][7][4]	m_d[3][7][5]	m_d[3][7][6]	m_d[3][7][7]	m_e[3][1][1]	m_e[3][1][2]	m_e[3][1][3]	m_e[3][1][4]	m_e[3][1][5]	m_e[3][1][6]	m_e[3][1][7]	m_w[3][1][1]	m_w[3][1][2]	m_w[3][1][3]	m_w[3][1][4]	m_w[3][1][5]	m_w[3][1][6]	m_w[3][1][7]	r_b[3][1][1]	r_b[3][1][2]	r_b[3][1][3]	r_b[3][1][4]	r_b[3][1][5]	r_b[3][1][6]	r_b[3][1][7]	r_b[3][2][1]	r_b[3][2][2]	r_b[3][2][3]	r_b[3][2][4]	r_b[3][2][5]	r_b[3][2][6]	r_b[3][2][7]	r_b[3][3][1]	r_b[3][3][2]	r_b[3][3][3]	r_b[3][3][4]	r_b[3][3][5]	r_b[3][3][6]	r_b[3][3][7]	r_b[3][4][1]	r_b[3][4][2]	r_b[3][4][3]	r_b[3][4][4]	r_b[3][4][5]	r_b[3][4][6]	r_b[3][4][7]	r_b[3][5][1]	r_b[3][5][2]	r_b[3][5][3]	r_b[3][5][4]	r_b[3][5][5]	r_b[3][5][6]	r_b[3][5][7]	r_b[3][6][1]	r_b[3][6][2]	r_b[3][6][3]	r_b[3][6][4]	r_b[3][6][5]	r_b[3][6][6]	r_b[3][6][7]	r_b[3][7][1]	r_b[3][7][2]	r_b[3][7][3]	r_b[3][7][4]	r_b[3][7][5]	r_b[3][7][6]	r_b[3][7][7]	r_d[3][1][1]	r_d[3][1][2]	r_d[3][1][3]	r_d[3][1][4]	r_d[3][1][5]	r_d[3][1][6]	r_d[3][1][7]	r_d[3][2][1]	r_d[3][2][2]	r_d[3][2][3]	r_d[3][2][4]	r_d[3][2][5]	r_d[3][2][6]	r_d[3][2][7]	r_d[3][3][1]	r_d[3][3][2]	r_d[3][3][3]	r_d[3][3][4]	r_d[3][3][5]	r_d[3][3][6]	r_d[3][3][7]	r_d[3][4][1]	r_d[3][4][2]	r_d[3][4][3]	r_d[3][4][4]	r_d[3][4][5]	r_d[3][4][6]	r_d[3][4][7]	r_d[3][5][1]	r_d[3][5][2]	r_d[3][5][3]	r_d[3][5][4]	r_d[3][5][5]	r_d[3][5][6]	r_d[3][5][7]	r_d[3][6][1]	r_d[3][6][2]	r_d[3][6][3]	r_d[3][6][4]	r_d[3][6][5]	r_d[3][6][6]	r_d[3][6][7]	r_d[3][7][1]	r_d[3][7][2]	r_d[3][7][3]	r_d[3][7][4]	r_d[3][7][5]	r_d[3][7][6]	r_d[3][7][7]	r_e[3][1]	r_e[3][2]	r_e[3][3]	r_e[3][4]	r_e[3][5]	r_e[3][6]	r_e[3][7]	r_w[3][1]	r_w[3][2]	r_w[3][3]	r_w[3][4]	r_w[3][5]	r_w[3][6]	r_w[3][7]	rho_b	rho_d	rho_e	rho_w
380	-38478.7	-38447.92	-30.78048	1	1	1	1	1	1	3.75535	1	1	1	1	1	1	3.75535	1	1	1	1	1	1	3.75535	1	1	1	1	1	1	3.75535	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.75535	3.75535	3.75535	3.75535	1	1	3.75535	0.0273338	1.94965	0.364284	0.168392	0	0	0.000443991	1.94965	0.0273338	1.73947	1.16298	0	0	0.000443991	0.364284	1.73947	0.0273338	6.4151	0	0	0.000443991	0.168392	1.16298	6.4151	0.0273338	0	0	0.000443991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000443991	0.000443991	0.000443991	0.000443991	0	0	0.0273338	13.6527	11.746	0.182777	0.182777	1000	1000	1.3381	5.2173	5.19147	5.16692	5.16692	0	0	5.16824	0.0145032	0.0145032	0.0145032	0.0145032	0.0145032	0.0145032	0.0544647	0.0145032	0.0145032	0.0145032	0.0145032	0.0145032	0.0145032	0.0544647	0.0145032	0.0145032	0.0145032	0.0145032	0.0145032	0.0145032	0.0544647	0.0145032	0.0145032	0.0145032	0.0145032	0.0145032	0.0145032	0.0544647	0.0145032	0.0145032	0.0145032	0.0145032	0.0145032	0.0145032	0.0145032	0.0145032	0.0145032	0.0145032	0.0145032	0.0145032	0.0145032	0.0145032	0.0544647	0.0544647	0.0544647	0.0544647	0.0145032	0.0145032	0.0544647	0.00138633	0.0988838	0.018476	0.00854065	0	0	2.25186e-05	0.0988838	0.00138633	0.0882239	0.0589851	0	0	2.25186e-05	0.018476	0.0882239	0.00138633	0.325366	0	0	2.25186e-05	0.00854065	0.0589851	0.325366	0.00138633	0	0	2.25186e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25186e-05	2.25186e-05	2.25186e-05	2.25186e-05	0	0	0.00138633	0.154066	0.132549	0.00206256	0.00206256	11.2846	11.2846	0.0151	0.635266	0.632122	0.629132	0.629132	0	0	0.629292	0.01450321	0.05071874	0.01128462	0.1217616
390	-38477	-38446.53	-30.47153	23.7732	0.2708	1.57259	3.53216	1	1	4369.52	0.496516	23.7732	0.305209	0.465533	1	1	4369.52	2.88337	0.559607	23.7732	0.0776661	1	1	4369.52	6.47628	0.853562	0.142402	23.7732	1	1	4369.52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2383.13	2383.13	2383.13	2383.13	1	1	31.6776	0.0364207	3.94356	0.841647	0.413652	0	0	0.00174942	3.94356	0.0364207	3.55032	2.45058	0	0	0.00174942	0.841647	3.55032	0.0364207	11.8163	0	0	0.00174942	0.413652	2.45058	11.8163	0.0364207	0	0	0.00174942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00174942	0.00174942	0.00174942	0.00174942	0	0	0.0364207	1	1	1	1	1000	1000	1	5.46611	5.43829	0.304169	0.304169	0	0	5.41326	1.9476	0.022185	0.128833	0.289369	0.081924	0.081924	357.969	0.0406766	1.9476	0.025004	0.0381383	0.081924	0.081924	357.969	0.236217	0.0458453	1.9476	0.00636272	0.081924	0.081924	357.969	0.530563	0.0699273	0.0116662	1.9476	0.081924	0.081924	357.969	0.081924	0.081924	0.081924	0.081924	0.081924	0.081924	0.081924	0.081924	0.081924	0.081924	0.081924	0.081924	0.081924	0.081924	195.236	195.236	195.236	195.236	0.081924	0.081924	2.59515	0.000827907	0.0896439	0.0191321	0.00940302	0	0	3.97674e-05	0.0896439	0.000827907	0.080705	0.0557059	0	0	3.97674e-05	0.0191321	0.080705	0.000827907	0.268604	0	0	3.97674e-05	0.00940302	0.0557059	0.268604	0.000827907	0	0	3.97674e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.97674e-05	3.97674e-05	3.97674e-05	3.97674e-05	0	0	0.000827907	0.0519724	0.0519724	0.0519724	0.0519724	51.9724	51.9724	0.0519724	0.742601	0.738822	0.0413231	0.0413231	0	0	0.735422	0.08192401	0.02273174	0.05197238	0.1358556
400	-38480.51	-38440.56	-39.95222	2.06462	0.265729	0.372972	0.435835	1	1	1.44336	0.265729	2.06462	0.271935	0.295005	1	1	1.44336	0.372972	0.271935	2.06462	0.208615	1	1	1.44336	0.435835	0.295005	0.208615	2.06462	1	1	1.44336	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.44336	1.44336	1.44336	1.44336	1	1	2.06462	4.79822	18.4208	10.8555	8.51146	0	0	0.0877208	1.23426	4.79822	17.7702	15.6521	0	0	0.0877208	0.727355	1.19067	4.79822	26.8144	0	0	0.0877208	0.570299	1.04875	1.79666	4.79822	0	0	0.0877208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3092	1.3092	1.3092	1.3092	0	0	4.79822	1.803	1.79981	1.15776	1.15776	1000	1000	1.79693	5.37644	5.34934	11.7927	11.7927	0	0	5.32496	0.026444	0.00340349	0.00477707	0.00558223	0.0128081	0.0128081	0.0184867	0.00340349	0.026444	0.00348298	0.00377846	0.0128081	0.0128081	0.0184867	0.00477707	0.00348298	0.026444	0.00267196	0.0128081	0.0128081	0.0184867	0.00558223	0.00377846	0.00267196	0.026444	0.0128081	0.0128081	0.0184867	0.0128081	0.0128081	0.0128081	0.0128081	0.0128081	0.0128081	0.0128081	0.0128081	0.0128081	0.0128081	0.0128081	0.0128081	0.0128081	0.0128081	0.0184867	0.0184867	0.0184867	0.0184867	0.0128081	0.0128081	0.026444	0.0980993	0.376613	0.221939	0.174016	0	0	0.00179345	0.0252344	0.0980993	0.363311	0.320007	0	0	0.00179345	0.0148707	0.0243431	0.0980993	0.54822	0	0	0.00179345	0.0116597	0.0214416	0.0367327	0.0980993	0	0	0.00179345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0267664	0.0267664	0.0267664	0.0267664	0	0	0.0980993	0.101241	0.101061	0.0650093	0.0650093	56.1511	56.1511	0.1009	0.34068	0.338963	0.747252	0.747252	0	0	0.337419	0.01280813	0.02044496	0.0561511	0.06336542
410	-38492.58	-38437.1	-55.4774	1	0.449856	0.450216	0.450323	1	1	0.450787	0.449856	1	0.44989	0.449996	1	1	0.450787	0.450216	0.44989	1	0.449215	1	1	0.450787	0.450323	0.449996	0.449215	1	1	1	0.450787	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.450787	0.450787	0.450787	0.450787	1	1	1	1.87699	43.515	17.7334	11.7361	0	0	0.0381142	3.38392	1.87699	40.9373	33.0017	0	0	0.0381142	1.37903	3.18347	1.87699	82.3824	0	0	0.0381142	0.912648	2.56636	6.40642	1.87699	0	0	0.0381142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.490123	0.490123	0.490123	0.490123	0	0	1.87699	0.430972	0.432063	0.433108	0.433108	1000	1000	0.433051	6.61514	6.36711	65.1866	65.1866	0	0	3.86472	0.102831	0.0462593	0.0462963	0.0463073	0.102831	0.102831	0.046355	0.0462593	0.102831	0.0462628	0.0462736	0.102831	0.102831	0.046355	0.0462963	0.0462628	0.102831	0.0461933	0.102831	0.102831	0.046355	0.0463073	0.0462736	0.0461933	0.102831	0.102831	0.102831	0.046355	0.102831	0.102831	0.102831	0.102831	0.102831	0.102831	0.102831	0.102831	0.102831	0.102831	0.102831	0.102831	0.102831	0.102831	0.046355	0.046355	0.046355	0.046355	0.102831	0.102831	0.102831	0.0180739	0.419016	0.170759	0.113009	0	0	0.000367009	0.0325845	0.0180739	0.394194	0.317781	0	0	0.000367009	0.0132789	0.0306543	0.0180739	0.793277	0	0	0.000367009	0.00878808	0.024712	0.0616888	0.0180739	0	0	0.000367009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047195	0.0047195	0.0047195	0.0047195	0	0	0.0180739	0.0252488	0.0253127	0.0253739	0.0253739	58.5856	58.5856	0.0253706	0.154283	0.148498	1.52033	1.52033	0	0	0.0901357	0.1028313	0.009629212	0.05858565	0.02332269
420	-38500.52	-38442.4	-58.11787	20.1587	20.1587	20.1587	20.1587	1	1	1	1	20.1587	20.1587	20.1587	1	1	1	1	1	20.1587	20.1587	1	1	1	1	1	1	20.1587	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20.1587	20.1587	20.1587	20.1587	1	1	20.1587	5.65859	75.6129	27.2903	17.0773	0	0	0.00918794	1.50022	5.65859	70.5505	55.2432	0	0	0.00918794	0.541461	1.39977	5.65859	155.895	0	0	0.00918794	0.338826	1.09607	3.09308	5.65859	0	0	0.00918794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.463084	0.463084	0.463084	0.463084	0	0	5.65859	0.738696	0.66416	0.0974266	0.0974266	1000	1000	0.130364	2.3346	2.32867	4.91548	4.91548	0	0	2.32331	1.35501	1.35501	1.35501	1.35501	0.0672173	0.0672173	0.0672173	0.0672173	1.35501	1.35501	1.35501	0.0672173	0.0672173	0.0672173	0.0672173	0.0672173	1.35501	1.35501	0.0672173	0.0672173	0.0672173	0.0672173	0.0672173	0.0672173	1.35501	0.0672173	0.0672173	0.0672173	0.0672173	0.0672173	0.0672173	0.0672173	0.0672173	0.0672173	0.0672173	0.0672173	0.0672173	0.0672173	0.0672173	0.0672173	0.0672173	0.0672173	1.35501	1.35501	1.35501	1.35501	0.0672173	0.0672173	1.35501	0.0281151	0.375688	0.135594	0.0848496	0	0	4.56509e-05	0.00745393	0.0281151	0.350535	0.27448	0	0	4.56509e-05	0.00269028	0.00695488	0.0281151	0.774576	0	0	4.56509e-05	0.00168348	0.00544589	0.0153682	0.0281151	0	0	4.56509e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00230087	0.00230087	0.00230087	0.00230087	0	0	0.0281151	0.0467366	0.0420208	0.0061641	0.0061641	63.2691	63.2691	0.00824802	0.1798	0.179343	0.378567	0.378567	0	0	0.17893	0.06721729	0.004968568	0.06326911	0.07701521
430	-38491.15	-38450.57	-40.57597	15.0555	15.0555	15.0555	15.0555	1	1	1	1	15.0555	15.0555	15.0555	1	1	1	1	1	15.0555	15.0555	1	1	1	1	1	1	15.0555	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15.0555	15.0555	15.0555	15.0555	1	1	15.0555	0.206659	12.5221	2.49463	1.18768	0	0	0.000107866	1.90053	0.206659	11.221	7.61853	0	0	0.000107866	0.378619	1.70305	0.206659	39.3691	0	0	0.000107866	0.180258	1.15629	5.97518	0.206659	0	0	0.000107866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000710706	0.000710706	0.000710706	0.000710706	0	0	0.0373788	3.81588	3.80056	0.558367	0.558367	1000	1000	3.78676	2.36817	2.36205	0.169073	0.169073	0	0	2.35653	0.475224	0.475224	0.475224	0.475224	0.0315649	0.0315649	0.0315649	0.0315649	0.475224	0.475224	0.475224	0.0315649	0.0315649	0.0315649	0.0315649	0.0315649	0.475224	0.475224	0.0315649	0.0315649	0.0315649	0.0315649	0.0315649	0.0315649	0.475224	0.0315649	0.0315649	0.0315649	0.0315649	0.0315649	0.0315649	0.0315649	0.0315649	0.0315649	0.0315649	0.0315649	0.0315649	0.0315649	0.0315649	0.0315649	0.0315649	0.0315649	0.475224	0.475224	0.475224	0.475224	0.0315649	0.0315649	0.475224	0.00238213	0.144341	0.0287553	0.0136902	0	0	1.24336e-06	0.0219071	0.00238213	0.129343	0.0878178	0	0	1.24336e-06	0.00436429	0.0196309	0.00238213	0.453802	0	0	1.24336e-06	0.0020778	0.0133284	0.0688751	0.00238213	0	0	1.24336e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.19221e-06	8.19221e-06	8.19221e-06	8.19221e-06	0	0	0.00043086	0.104274	0.103855	0.0152581	0.0152581	27.3263	27.3263	0.103478	0.217946	0.217382	0.01556	0.01556	0	0	0.216874	0.03156491	0.01152686	0.02732629	0.09203116
440	-38495.37	-38440.92	-54.45236	7.86163	3.59161	3.59443	3.59527	1	1	0.45778	0.456854	7.86163	3.59188	3.5927	1	1	0.45778	0.457212	0.456888	7.86163	3.58659	1	1	0.45778	0.457319	0.456992	0.456215	7.86163	1	1	0.45778	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.5989	3.5989	3.5989	3.5989	1	1	7.86163	0.0345951	1.86629	0.389174	0.189216	0	0	0.000598643	1.86629	0.0345951	1.67758	1.15155	0	0	0.000598643	0.389174	1.67758	0.0345951	5.68033	0	0	0.000598643	0.189216	1.15155	5.68033	0.0345951	0	0	0.000598643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000598643	0.000598643	0.000598643	0.000598643	0	0	0.028144	4.19751	4.17947	4.1623	4.1623	1000	1000	4.16322	4.69687	4.66234	6.03418	6.03418	0	0	4.45405	0.686303	0.31354	0.313786	0.313859	0.0872978	0.0872978	0.0399632	0.0398823	0.686303	0.313563	0.313635	0.0872978	0.0872978	0.0399632	0.0399136	0.0398853	0.686303	0.313101	0.0872978	0.0872978	0.0399632	0.039923	0.0398944	0.0398265	0.686303	0.0872978	0.0872978	0.0399632	0.0872978	0.0872978	0.0872978	0.0872978	0.0872978	0.0872978	0.0872978	0.0872978	0.0872978	0.0872978	0.0872978	0.0872978	0.0872978	0.0872978	0.314176	0.314176	0.314176	0.314176	0.0872978	0.0872978	0.686303	0.00246007	0.132713	0.0276742	0.0134552	0	0	4.25697e-05	0.132713	0.00246007	0.119293	0.0818869	0	0	4.25697e-05	0.0276742	0.119293	0.00246007	0.40393	0	0	4.25697e-05	0.0134552	0.0818869	0.40393	0.00246007	0	0	4.25697e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25697e-05	4.25697e-05	4.25697e-05	4.25697e-05	0	0	0.00200132	0.194643	0.193807	0.19301	0.19301	46.3711	46.3711	0.193053	0.803378	0.797471	1.03212	1.03212	0	0	0.761844	0.08729783	0.0711103	0.04637112	0.1710453
450	-38476.6	-38442.54	-34.05445	0.329486	0.0212929	0.0624982	0.10256	1	1	1076.7	0.651444	0.329486	0.0229104	0.0296664	1	1	1076.7	1.9121	0.700932	0.329486	0.0099132	1	1	1076.7	3.13778	0.907629	0.303289	0.329486	1	1	1076.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.1926	35.1926	35.1926	35.1926	1	1	2.49969	0.021443	6.05323	1.00896	0.442607	0	0	0.000780842	6.05323	0.021443	5.35874	3.48571	0	0	0.000780842	1.00896	5.35874	0.021443	21.625	0	0	0.000780842	0.442607	3.48571	21.625	0.021443	0	0	0.000780842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000780842	0.000780842	0.000780842	0.000780842	0	0	0.021443	4.29448	4.27572	4.25788	4.25788	1000	1000	4.25884	5.7974	5.76687	2.21176	2.21176	0	0	5.73942	0.00692312	0.000447402	0.0013132	0.00215498	0.0210119	0.0210119	22.6235	0.0136881	0.00692312	0.00048139	0.000623347	0.0210119	0.0210119	22.6235	0.0401768	0.0147279	0.00692312	0.000208295	0.0210119	0.0210119	22.6235	0.0659306	0.019071	0.00637267	0.00692312	0.0210119	0.0210119	22.6235	0.0210119	0.0210119	0.0210119	0.0210119	0.0210119	0.0210119	0.0210119	0.0210119	0.0210119	0.0210119	0.0210119	0.0210119	0.0210119	0.0210119	0.739462	0.739462	0.739462	0.739462	0.0210119	0.0210119	0.0525231	0.000505547	0.142713	0.0237875	0.010435	0	0	1.84094e-05	0.142713	0.000505547	0.126339	0.08218	0	0	1.84094e-05	0.0237875	0.126339	0.000505547	0.509837	0	0	1.84094e-05	0.010435	0.08218	0.509837	0.000505547	0	0	1.84094e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84094e-05	1.84094e-05	1.84094e-05	1.84094e-05	0	0	0.000505547	0.160141	0.159441	0.158776	0.158776	37.2899	37.2899	0.158811	0.579305	0.576255	0.22101	0.22101	0	0	0.573511	0.02101186	0.02357629	0.03728988	0.09992496
460	-38497.81	-38451.96	-45.84787	33.0959	0.522536	2.669	5.65114	1	1	10394	0.522536	33.0959	0.583816	0.863479	1	1	10394	2.669	0.583816	33.0959	0.164161	1	1	10394	5.65114	0.863479	0.164161	33.0959	1	1	10394	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10394	10394	10394	10394	1	1	189.355	0.0211895	6.33652	1.05029	0.45956	0	0	0.000794952	6.33652	0.0211895	5.60739	3.64255	0	0	0.000794952	1.05029	5.60739	0.0211895	22.7281	0	0	0.000794952	0.45956	3.64255	22.7281	0.0211895	0	0	0.000794952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000794952	0.000794952	0.000794952	0.000794952	0	0	0.0211895	6.45121	6.2998	3.1678	3.1678	1000	1000	4.75804	5.48558	5.30071	12.2022	12.2022	0	0	3.38812	0.360202	0.00568706	0.0290483	0.0615047	0.0108836	0.0108836	113.124	0.00568706	0.360202	0.00635401	0.00939775	0.0108836	0.0108836	113.124	0.0290483	0.00635401	0.360202	0.00178666	0.0108836	0.0108836	113.124	0.0615047	0.00939775	0.00178666	0.360202	0.0108836	0.0108836	113.124	0.0108836	0.0108836	0.0108836	0.0108836	0.0108836	0.0108836	0.0108836	0.0108836	0.0108836	0.0108836	0.0108836	0.0108836	0.0108836	0.0108836	113.124	113.124	113.124	113.124	0.0108836	0.0108836	2.06086	0.00021376	0.063923	0.0105954	0.00463606	0	0	8.01949e-06	0.063923	0.00021376	0.0565675	0.0367461	0	0	8.01949e-06	0.0105954	0.0565675	0.00021376	0.229281	0	0	8.01949e-06	0.00463606	0.0367461	0.229281	0.00021376	0	0	8.01949e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.01949e-06	8.01949e-06	8.01949e-06	8.01949e-06	0	0	0.00021376	0.0997266	0.097386	0.0489697	0.0489697	15.4586	15.4586	0.0735526	0.21933	0.211939	0.48788	0.48788	0	0	0.135467	0.01088358	0.01008803	0.0154586	0.03998309
470	-38493.43	-38455.32	-38.10632	2.16386	0.866608	1.24178	1.46523	1	1	137.093	0.866608	2.16386	0.888067	0.968141	1	1	137.093	1.24178	0.888067	2.16386	0.671284	1	1	137.093	1.46523	0.968141	0.671284	2.16386	1	1	137.093	1	1	1	1	1	1	1	1	1	1	1	1	1	1	137.093	137.093	137.093	137.093	1	1	56.6655	0.0190768	2.08414	0.329324	0.140936	0	0	0.000205308	2.08414	0.0190768	1.83839	1.18066	0	0	0.000205308	0.329324	1.83839	0.0190768	7.7242	0	0	0.000205308	0.140936	1.18066	7.7242	0.0190768	0	0	0.000205308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000205308	0.000205308	0.000205308	0.000205308	0	0	0.0190768	1	1	1	1	1000	1000	1	4.22509	4.20684	0.218432	0.218432	0	0	4.19042	0.0821396	0.0328963	0.0471376	0.0556197	0.0379598	0.0379598	5.20402	0.0328963	0.0821396	0.0337108	0.0367504	0.0379598	0.0379598	5.20402	0.0471376	0.0337108	0.0821396	0.0254818	0.0379598	0.0379598	5.20402	0.0556197	0.0367504	0.0254818	0.0821396	0.0379598	0.0379598	5.20402	0.0379598	0.0379598	0.0379598	0.0379598	0.0379598	0.0379598	0.0379598	0.0379598	0.0379598	0.0379598	0.0379598	0.0379598	0.0379598	0.0379598	5.20402	5.20402	5.20402	5.20402	0.0379598	0.0379598	2.15101	0.00102898	0.112416	0.0177633	0.00760191	0	0	1.1074e-05	0.112416	0.00102898	0.0991605	0.0636833	0	0	1.1074e-05	0.0177633	0.0991605	0.00102898	0.416633	0	0	1.1074e-05	0.00760191	0.0636833	0.416633	0.00102898	0	0	1.1074e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1074e-05	1.1074e-05	1.1074e-05	1.1074e-05	0	0	0.00102898	0.105838	0.105838	0.105838	0.105838	105.838	105.838	0.105838	0.340012	0.338543	0.0175782	0.0175782	0	0	0.337221	0.0379598	0.05393866	0.1058384	0.08047441
480	-38481.21	-38444.2	-37.01123	33.5135	1.92347	5.91529	9.91758	1	1	175.9	0.639462	33.5135	2.07617	2.71867	1	1	175.9	1.96655	0.690226	33.5135	0.866331	1	1	175.9	3.29712	0.903826	0.288013	33.5135	1	1	175.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	529.099	529.099	529.099	529.099	1	1	33.5135	0.0340081	1.87223	0.38731	0.18762	0	0	0.000562123	1.87223	0.0340081	1.682	1.15238	0	0	0.000562123	0.38731	1.682	0.0340081	5.73075	0	0	0.000562123	0.18762	1.15238	5.73075	0.0340081	0	0	0.000562123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000562123	0.000562123	0.000562123	0.000562123	0	0	0.0269498	6.933	6.55789	0.208094	0.208094	1000	1000	3.06192	4.42486	4.40513	0.324691	0.324691	0	0	4.38738	0.565799	0.0324735	0.0998663	0.167436	0.0168827	0.0168827	2.96967	0.0107959	0.565799	0.0350514	0.0458985	0.0168827	0.0168827	2.96967	0.0332007	0.0116529	0.565799	0.014626	0.0168827	0.0168827	2.96967	0.0556644	0.0152591	0.00486245	0.565799	0.0168827	0.0168827	2.96967	0.0168827	0.0168827	0.0168827	0.0168827	0.0168827	0.0168827	0.0168827	0.0168827	0.0168827	0.0168827	0.0168827	0.0168827	0.0168827	0.0168827	8.93264	8.93264	8.93264	8.93264	0.0168827	0.0168827	0.565799	0.00158089	0.0870315	0.0180043	0.00872165	0	0	2.61306e-05	0.0870315	0.00158089	0.0781888	0.0535688	0	0	2.61306e-05	0.0180043	0.0781888	0.00158089	0.266397	0	0	2.61306e-05	0.00872165	0.0535688	0.266397	0.00158089	0	0	2.61306e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61306e-05	2.61306e-05	2.61306e-05	2.61306e-05	0	0	0.00125278	0.29687	0.280807	0.00891055	0.00891055	42.8198	42.8198	0.131111	0.388654	0.386922	0.028519	0.028519	0	0	0.385362	0.01688273	0.0464856	0.04281978	0.08783424
