Iteration	Posterior	Likelihood	Prior	m_b[6][1][1]	m_b[6][1][2]	m_b[6][1][3]	m_b[6][1][4]	m_b[6][1][5]	m_b[6][1][6]	m_b[6][1][7]	m_b[6][2][1]	m_b[6][2][2]	m_b[6][2][3]	m_b[6][2][4]	m_b[6][2][5]	m_b[6][2][6]	m_b[6][2][7]	m_b[6][3][1]	m_b[6][3][2]	m_b[6][3][3]	m_b[6][3][4]	m_b[6][3][5]	m_b[6][3][6]	m_b[6][3][7]	m_b[6][4][1]	m_b[6][4][2]	m_b[6][4][3]	m_b[6][4][4]	m_b[6][4][5]	m_b[6][4][6]	m_b[6][4][7]	m_b[6][5][1]	m_b[6][5][2]	m_b[6][5][3]	m_b[6][5][4]	m_b[6][5][5]	m_b[6][5][6]	m_b[6][5][7]	m_b[6][6][1]	m_b[6][6][2]	m_b[6][6][3]	m_b[6][6][4]	m_b[6][6][5]	m_b[6][6][6]	m_b[6][6][7]	m_b[6][7][1]	m_b[6][7][2]	m_b[6][7][3]	m_b[6][7][4]	m_b[6][7][5]	m_b[6][7][6]	m_b[6][7][7]	m_d[6][1][1]	m_d[6][1][2]	m_d[6][1][3]	m_d[6][1][4]	m_d[6][1][5]	m_d[6][1][6]	m_d[6][1][7]	m_d[6][2][1]	m_d[6][2][2]	m_d[6][2][3]	m_d[6][2][4]	m_d[6][2][5]	m_d[6][2][6]	m_d[6][2][7]	m_d[6][3][1]	m_d[6][3][2]	m_d[6][3][3]	m_d[6][3][4]	m_d[6][3][5]	m_d[6][3][6]	m_d[6][3][7]	m_d[6][4][1]	m_d[6][4][2]	m_d[6][4][3]	m_d[6][4][4]	m_d[6][4][5]	m_d[6][4][6]	m_d[6][4][7]	m_d[6][5][1]	m_d[6][5][2]	m_d[6][5][3]	m_d[6][5][4]	m_d[6][5][5]	m_d[6][5][6]	m_d[6][5][7]	m_d[6][6][1]	m_d[6][6][2]	m_d[6][6][3]	m_d[6][6][4]	m_d[6][6][5]	m_d[6][6][6]	m_d[6][6][7]	m_d[6][7][1]	m_d[6][7][2]	m_d[6][7][3]	m_d[6][7][4]	m_d[6][7][5]	m_d[6][7][6]	m_d[6][7][7]	m_e[6][1][1]	m_e[6][1][2]	m_e[6][1][3]	m_e[6][1][4]	m_e[6][1][5]	m_e[6][1][6]	m_e[6][1][7]	m_w[6][1][1]	m_w[6][1][2]	m_w[6][1][3]	m_w[6][1][4]	m_w[6][1][5]	m_w[6][1][6]	m_w[6][1][7]	r_b[6][1][1]	r_b[6][1][2]	r_b[6][1][3]	r_b[6][1][4]	r_b[6][1][5]	r_b[6][1][6]	r_b[6][1][7]	r_b[6][2][1]	r_b[6][2][2]	r_b[6][2][3]	r_b[6][2][4]	r_b[6][2][5]	r_b[6][2][6]	r_b[6][2][7]	r_b[6][3][1]	r_b[6][3][2]	r_b[6][3][3]	r_b[6][3][4]	r_b[6][3][5]	r_b[6][3][6]	r_b[6][3][7]	r_b[6][4][1]	r_b[6][4][2]	r_b[6][4][3]	r_b[6][4][4]	r_b[6][4][5]	r_b[6][4][6]	r_b[6][4][7]	r_b[6][5][1]	r_b[6][5][2]	r_b[6][5][3]	r_b[6][5][4]	r_b[6][5][5]	r_b[6][5][6]	r_b[6][5][7]	r_b[6][6][1]	r_b[6][6][2]	r_b[6][6][3]	r_b[6][6][4]	r_b[6][6][5]	r_b[6][6][6]	r_b[6][6][7]	r_b[6][7][1]	r_b[6][7][2]	r_b[6][7][3]	r_b[6][7][4]	r_b[6][7][5]	r_b[6][7][6]	r_b[6][7][7]	r_d[6][1][1]	r_d[6][1][2]	r_d[6][1][3]	r_d[6][1][4]	r_d[6][1][5]	r_d[6][1][6]	r_d[6][1][7]	r_d[6][2][1]	r_d[6][2][2]	r_d[6][2][3]	r_d[6][2][4]	r_d[6][2][5]	r_d[6][2][6]	r_d[6][2][7]	r_d[6][3][1]	r_d[6][3][2]	r_d[6][3][3]	r_d[6][3][4]	r_d[6][3][5]	r_d[6][3][6]	r_d[6][3][7]	r_d[6][4][1]	r_d[6][4][2]	r_d[6][4][3]	r_d[6][4][4]	r_d[6][4][5]	r_d[6][4][6]	r_d[6][4][7]	r_d[6][5][1]	r_d[6][5][2]	r_d[6][5][3]	r_d[6][5][4]	r_d[6][5][5]	r_d[6][5][6]	r_d[6][5][7]	r_d[6][6][1]	r_d[6][6][2]	r_d[6][6][3]	r_d[6][6][4]	r_d[6][6][5]	r_d[6][6][6]	r_d[6][6][7]	r_d[6][7][1]	r_d[6][7][2]	r_d[6][7][3]	r_d[6][7][4]	r_d[6][7][5]	r_d[6][7][6]	r_d[6][7][7]	r_e[6][1]	r_e[6][2]	r_e[6][3]	r_e[6][4]	r_e[6][5]	r_e[6][6]	r_e[6][7]	r_w[6][1]	r_w[6][2]	r_w[6][3]	r_w[6][4]	r_w[6][5]	r_w[6][6]	r_w[6][7]	rho_b	rho_d	rho_e	rho_w
0	-93130.64	-92985.14	-145.4954	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1000	1000	1000	1000	1	1	1	0	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0.1	0.1	0.1	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0	0	0	0	0.1	0.1	0.1	100	100	100	100	0.1	0.1	0.1	0	0	0	0	0.1	0.1	0.1	0.1	0.1
10	-38695.66	-38697.85	2.188572	1.43099	0.0188613	1	1	1	1	21018.4	0.453323	1.43099	1	1	1	1	21018.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	874.508	874.508	1	1	1	1	17.4423	9.91445	9.91445	0	0	0	0	0.250705	1	9.91445	0	0	0	0	0.250705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4856	2.4856	0	0	0	0	2.4856	2.17074	2.17143	1000	1000	1000	1000	2.17074	12.8767	3.05317	0	0	0	0	4.54677	0.0121478	0.000160115	0.00848908	0.00848908	0.00848908	0.00848908	178.427	0.0038483	0.0121478	0.00848908	0.00848908	0.00848908	0.00848908	178.427	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	0.00848908	7.42376	7.42376	0.00848908	0.00848908	0.00848908	0.00848908	0.148069	0.294131	0.294131	0	0	0	0	0.00743765	0.029667	0.294131	0	0	0	0	0.00743765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0737402	0.0737402	0	0	0	0	0.0737402	0.0270552	0.0270638	12.4636	12.4636	12.4636	12.4636	0.0270552	0.44892	0.106443	0	0	0	0	0.158514	0.008489078	0.02966696	0.0124636	0.03486292
20	-38490.31	-38484.17	-6.14596	17.0631	0.590855	1	1	1	1	2928.47	0.590855	17.0631	1	1	1	1	2928.47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2928.47	2928.47	1	1	1	1	113.88	0.3555	24.2868	0	0	0	0	0.000480012	1.93654	0.3555	0	0	0	0	0.000480012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00601999	0.00601999	0	0	0	0	0.3555	0.716604	0.999278	1000	1000	1000	1000	0.716604	8.60974	4.13103	0	0	0	0	3.19352	0.433306	0.0150043	0.0253943	0.0253943	0.0253943	0.0253943	74.3665	0.0150043	0.433306	0.0253943	0.0253943	0.0253943	0.0253943	74.3665	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	0.0253943	74.3665	74.3665	0.0253943	0.0253943	0.0253943	0.0253943	2.89191	0.0019318	0.131976	0	0	0	0	2.60841e-06	0.0105233	0.0019318	0	0	0	0	2.60841e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27129e-05	3.27129e-05	0	0	0	0	0.0019318	0.021067	0.0293772	29.3984	29.3984	29.3984	29.3984	0.021067	0.586528	0.281421	0	0	0	0	0.217555	0.02539429	0.005434048	0.0293984	0.06812379
30	-38503.6	-38474.41	-29.19329	8.3548	0.269913	1	1	1	1	3989.93	0.584475	8.3548	1	1	1	1	3989.93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1842.56	1842.56	1	1	1	1	67.0094	0.932792	21.8309	0	0	0	0	0.00333348	1.63771	0.932792	0	0	0	0	0.00333348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0444359	0.0444359	0	0	0	0	0.932792	1	0.0447167	1000	1000	1000	1000	1	5.56881	0.11649	0	0	0	0	5.56881	0.862174	0.0278537	0.103195	0.103195	0.103195	0.103195	411.741	0.0603149	0.862174	0.103195	0.103195	0.103195	0.103195	411.741	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	0.103195	190.143	190.143	0.103195	0.103195	0.103195	0.103195	6.91503	0.0090405	0.211583	0	0	0	0	3.23076e-05	0.0158724	0.0090405	0	0	0	0	3.23076e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000430667	0.000430667	0	0	0	0	0.0090405	0.0283126	0.00126605	28.3126	28.3126	28.3126	28.3126	0.0283126	0.771778	0.0161443	0	0	0	0	0.771778	0.103195	0.009691871	0.02831264	0.1385894
40	-38483.5	-38467.53	-15.96972	4.40052	1.0707	1	1	1	1	3.79436	0.456641	4.40052	1	1	1	1	3.79436	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8.89677	8.89677	1	1	1	1	8.41891	1.53399	39.324	0	0	0	0	0.0028272	1.66121	1.53399	0	0	0	0	0.0028272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0669254	0.0669254	0	0	0	0	1.53399	5.57618	12.5225	1000	1000	1000	1000	5.57618	5.14106	5.14404	0	0	0	0	4.12564	0.209628	0.0510052	0.0476372	0.0476372	0.0476372	0.0476372	0.180753	0.0217531	0.209628	0.0476372	0.0476372	0.0476372	0.0476372	0.180753	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.0476372	0.423817	0.423817	0.0476372	0.0476372	0.0476372	0.0476372	0.401053	0.0136887	0.350911	0	0	0	0	2.52288e-05	0.0148239	0.0136887	0	0	0	0	2.52288e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000597214	0.000597214	0	0	0	0	0.0136887	0.130593	0.293274	23.4198	23.4198	23.4198	23.4198	0.130593	0.575939	0.576272	0	0	0	0	0.462184	0.04763719	0.008923583	0.02341983	0.1120272
50	-38486.08	-38473.31	-12.76387	0.0440012	0.0440012	1	1	1	1	1	1	0.0440012	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0440012	0.0440012	1	1	1	1	0.0440012	45.4138	98.1674	0	0	0	0	0.528496	2.16162	45.4138	0	0	0	0	0.528496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.001	24.001	0	0	0	0	11.1254	1.42168	1.42189	1000	1000	1000	1000	1.42168	3.82542	0.369171	0	0	0	0	3.82542	0.000440211	0.000440211	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.000440211	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.0100045	0.000440211	0.000440211	0.0100045	0.0100045	0.0100045	0.0100045	0.000440211	0.170549	0.368661	0	0	0	0	0.00198473	0.00811782	0.170549	0	0	0	0	0.00198473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0901343	0.0901343	0	0	0	0	0.0417807	0.0364308	0.036436	25.6251	25.6251	25.6251	25.6251	0.0364308	0.403038	0.038895	0	0	0	0	0.403038	0.01000452	0.003755434	0.02562514	0.1053577
60	-38498.84	-38459.57	-39.27385	0.546613	0.239042	1	1	1	1	170.77	0.878617	0.546613	1	1	1	1	170.77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.4609	46.4609	1	1	1	1	20.9061	7.4742	100.467	0	0	0	0	0.267048	10.6679	7.4742	0	0	0	0	0.267048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51499	2.51499	0	0	0	0	0.322539	0.646253	31.634	1000	1000	1000	1000	2.56452	5.24112	3.50399	0	0	0	0	5.24112	0.0246209	0.0107671	0.0450425	0.0450425	0.0450425	0.0450425	7.69193	0.0395751	0.0246209	0.0450425	0.0450425	0.0450425	0.0450425	7.69193	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	0.0450425	2.09272	2.09272	0.0450425	0.0450425	0.0450425	0.0450425	0.941664	0.0382389	0.514003	0	0	0	0	0.00136625	0.0545782	0.0382389	0	0	0	0	0.00136625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012867	0.012867	0	0	0	0	0.00165015	0.00852716	0.417404	13.1948	13.1948	13.1948	13.1948	0.0338383	0.545942	0.364993	0	0	0	0	0.545942	0.04504254	0.005116124	0.01319477	0.1041651
70	-38494.04	-38456.52	-37.51672	1	0.830708	1	1	1	1	19.3598	0.830708	1	1	1	1	1	19.3598	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19.3598	19.3598	1	1	1	1	23.294	0.0537236	19.8372	0	0	0	0	0.0149581	19.8372	0.0537236	0	0	0	0	0.0149581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0149581	0.0149581	0	0	0	0	0.0370763	4.73639	4.7394	1000	1000	1000	1000	4.73639	13.7552	4.60244	0	0	0	0	2.62797	0.0204058	0.0169513	0.0204058	0.0204058	0.0204058	0.0204058	0.395052	0.0169513	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.395052	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.0204058	0.395052	0.395052	0.0204058	0.0204058	0.0204058	0.0204058	0.475333	0.000318288	0.117527	0	0	0	0	8.86198e-05	0.117527	0.000318288	0	0	0	0	8.86198e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.86198e-05	8.86198e-05	0	0	0	0	0.00021966	0.187989	0.188109	39.6904	39.6904	39.6904	39.6904	0.187989	1.0062	0.336671	0	0	0	0	0.192237	0.02040578	0.00592455	0.03969045	0.07315052
80	-38484.53	-38453.29	-31.24019	22.4676	0.561457	1	1	1	1	791.633	0.561457	22.4676	1	1	1	1	791.633	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	791.633	791.633	1	1	1	1	22.4676	0.0266054	15.8672	0	0	0	0	0.00337472	15.8672	0.0266054	0	0	0	0	0.00337472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00337472	0.00337472	0	0	0	0	0.0266054	0.120871	0.120922	1000	1000	1000	1000	2.81526	19.7762	1.87469	0	0	0	0	5.50356	1.13293	0.0283116	0.0504253	0.0504253	0.0504253	0.0504253	39.9183	0.0283116	1.13293	0.0504253	0.0504253	0.0504253	0.0504253	39.9183	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	0.0504253	39.9183	39.9183	0.0504253	0.0504253	0.0504253	0.0504253	1.13293	0.000208111	0.124116	0	0	0	0	2.63975e-05	0.124116	0.000208111	0	0	0	0	2.63975e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63975e-05	2.63975e-05	0	0	0	0	0.000208111	0.0092276	0.0092315	76.3423	76.3423	76.3423	76.3423	0.214923	0.536551	0.0508625	0	0	0	0	0.149318	0.05042525	0.007822149	0.07634233	0.02713113
90	-38500.25	-38455.29	-44.96044	50.8604	0.0761641	1	1	1	1	1994.85	0.0761641	50.8604	1	1	1	1	1994.85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1994.85	1994.85	1	1	1	1	140.12	0.0299846	5.12202	0	0	0	0	0.00144352	5.12202	0.0299846	0	0	0	0	0.00144352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144352	0.00144352	0	0	0	0	0.0299846	0.314958	0.404758	1000	1000	1000	1000	0.900227	5.38967	0.323097	0	0	0	0	5.38967	0.571419	0.000855708	0.0112351	0.0112351	0.0112351	0.0112351	22.4122	0.000855708	0.571419	0.0112351	0.0112351	0.0112351	0.0112351	22.4122	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	0.0112351	22.4122	22.4122	0.0112351	0.0112351	0.0112351	0.0112351	1.57426	0.00076235	0.130226	0	0	0	0	3.67009e-05	0.130226	0.00076235	0	0	0	0	3.67009e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.67009e-05	3.67009e-05	0	0	0	0	0.00076235	0.0459209	0.0590138	145.8	145.8	145.8	145.8	0.131253	0.68581	0.0411126	0	0	0	0	0.68581	0.01123506	0.02542469	0.1458003	0.1272454
