Iteration	Posterior	Likelihood	Prior	m_b[2][1][1]	m_b[2][1][2]	m_b[2][1][3]	m_b[2][1][4]	m_b[2][1][5]	m_b[2][1][6]	m_b[2][1][7]	m_b[2][2][1]	m_b[2][2][2]	m_b[2][2][3]	m_b[2][2][4]	m_b[2][2][5]	m_b[2][2][6]	m_b[2][2][7]	m_b[2][3][1]	m_b[2][3][2]	m_b[2][3][3]	m_b[2][3][4]	m_b[2][3][5]	m_b[2][3][6]	m_b[2][3][7]	m_b[2][4][1]	m_b[2][4][2]	m_b[2][4][3]	m_b[2][4][4]	m_b[2][4][5]	m_b[2][4][6]	m_b[2][4][7]	m_b[2][5][1]	m_b[2][5][2]	m_b[2][5][3]	m_b[2][5][4]	m_b[2][5][5]	m_b[2][5][6]	m_b[2][5][7]	m_b[2][6][1]	m_b[2][6][2]	m_b[2][6][3]	m_b[2][6][4]	m_b[2][6][5]	m_b[2][6][6]	m_b[2][6][7]	m_b[2][7][1]	m_b[2][7][2]	m_b[2][7][3]	m_b[2][7][4]	m_b[2][7][5]	m_b[2][7][6]	m_b[2][7][7]	m_d[2][1][1]	m_d[2][1][2]	m_d[2][1][3]	m_d[2][1][4]	m_d[2][1][5]	m_d[2][1][6]	m_d[2][1][7]	m_d[2][2][1]	m_d[2][2][2]	m_d[2][2][3]	m_d[2][2][4]	m_d[2][2][5]	m_d[2][2][6]	m_d[2][2][7]	m_d[2][3][1]	m_d[2][3][2]	m_d[2][3][3]	m_d[2][3][4]	m_d[2][3][5]	m_d[2][3][6]	m_d[2][3][7]	m_d[2][4][1]	m_d[2][4][2]	m_d[2][4][3]	m_d[2][4][4]	m_d[2][4][5]	m_d[2][4][6]	m_d[2][4][7]	m_d[2][5][1]	m_d[2][5][2]	m_d[2][5][3]	m_d[2][5][4]	m_d[2][5][5]	m_d[2][5][6]	m_d[2][5][7]	m_d[2][6][1]	m_d[2][6][2]	m_d[2][6][3]	m_d[2][6][4]	m_d[2][6][5]	m_d[2][6][6]	m_d[2][6][7]	m_d[2][7][1]	m_d[2][7][2]	m_d[2][7][3]	m_d[2][7][4]	m_d[2][7][5]	m_d[2][7][6]	m_d[2][7][7]	m_e[2][1][1]	m_e[2][1][2]	m_e[2][1][3]	m_e[2][1][4]	m_e[2][1][5]	m_e[2][1][6]	m_e[2][1][7]	m_w[2][1][1]	m_w[2][1][2]	m_w[2][1][3]	m_w[2][1][4]	m_w[2][1][5]	m_w[2][1][6]	m_w[2][1][7]	r_b[2][1][1]	r_b[2][1][2]	r_b[2][1][3]	r_b[2][1][4]	r_b[2][1][5]	r_b[2][1][6]	r_b[2][1][7]	r_b[2][2][1]	r_b[2][2][2]	r_b[2][2][3]	r_b[2][2][4]	r_b[2][2][5]	r_b[2][2][6]	r_b[2][2][7]	r_b[2][3][1]	r_b[2][3][2]	r_b[2][3][3]	r_b[2][3][4]	r_b[2][3][5]	r_b[2][3][6]	r_b[2][3][7]	r_b[2][4][1]	r_b[2][4][2]	r_b[2][4][3]	r_b[2][4][4]	r_b[2][4][5]	r_b[2][4][6]	r_b[2][4][7]	r_b[2][5][1]	r_b[2][5][2]	r_b[2][5][3]	r_b[2][5][4]	r_b[2][5][5]	r_b[2][5][6]	r_b[2][5][7]	r_b[2][6][1]	r_b[2][6][2]	r_b[2][6][3]	r_b[2][6][4]	r_b[2][6][5]	r_b[2][6][6]	r_b[2][6][7]	r_b[2][7][1]	r_b[2][7][2]	r_b[2][7][3]	r_b[2][7][4]	r_b[2][7][5]	r_b[2][7][6]	r_b[2][7][7]	r_d[2][1][1]	r_d[2][1][2]	r_d[2][1][3]	r_d[2][1][4]	r_d[2][1][5]	r_d[2][1][6]	r_d[2][1][7]	r_d[2][2][1]	r_d[2][2][2]	r_d[2][2][3]	r_d[2][2][4]	r_d[2][2][5]	r_d[2][2][6]	r_d[2][2][7]	r_d[2][3][1]	r_d[2][3][2]	r_d[2][3][3]	r_d[2][3][4]	r_d[2][3][5]	r_d[2][3][6]	r_d[2][3][7]	r_d[2][4][1]	r_d[2][4][2]	r_d[2][4][3]	r_d[2][4][4]	r_d[2][4][5]	r_d[2][4][6]	r_d[2][4][7]	r_d[2][5][1]	r_d[2][5][2]	r_d[2][5][3]	r_d[2][5][4]	r_d[2][5][5]	r_d[2][5][6]	r_d[2][5][7]	r_d[2][6][1]	r_d[2][6][2]	r_d[2][6][3]	r_d[2][6][4]	r_d[2][6][5]	r_d[2][6][6]	r_d[2][6][7]	r_d[2][7][1]	r_d[2][7][2]	r_d[2][7][3]	r_d[2][7][4]	r_d[2][7][5]	r_d[2][7][6]	r_d[2][7][7]	r_e[2][1]	r_e[2][2]	r_e[2][3]	r_e[2][4]	r_e[2][5]	r_e[2][6]	r_e[2][7]	r_w[2][1]	r_w[2][2]	r_w[2][3]	r_w[2][4]	r_w[2][5]	r_w[2][6]	r_w[2][7]	rho_b	rho_d	rho_e	rho_w
0	-118388.2	-118237.2	-150.9528	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1000	1	1	1	1	1	1	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0.1	0.1	0.1	0.1	0.1	0.1	0	0.1	0.1	0.1	0.1	0.1	0.1	0	0.1	0.1	0.1	0.1	0.1	0.1	0	0.1	0.1	0.1	0.1	0.1	0.1	0	0.1	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0	0.1	0.1	0.1	0.1	0.1	0.1	100	0.1	0.1	0.1	0.1	0.1	0.1	0	0.1	0.1	0.1	0.1	0.1
10	-38848.86	-38828.69	-20.17249	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.55652	7.0874	3.90567	2.96929	2.15231	0	0.0644239	1.26766	1.55652	6.80596	5.89901	5.29904	0	1.06775	0.698571	1.21732	1.55652	10.82	9.67332	0	1.59739	0.531088	1.0551	1.93528	1.55652	11.9878	0	1.63593	0.384964	0.947788	1.73018	2.14415	1.55652	0	1.52122	0	0	0	0	0	0	0	0.360191	5.96974	8.93095	9.14638	8.50505	0	1.55652	2.04556	2.04116	2.03698	2.03572	2.03399	1000	2.0372	3.6804	3.48192	8.66006	0.958356	0.00501552	0	1.58665	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0123839	0.0747651	0.340433	0.187603	0.142625	0.103383	0	0.00309451	0.0608899	0.0747651	0.326914	0.28335	0.254531	0	0.0512878	0.0335548	0.058472	0.0747651	0.519724	0.464644	0	0.0767284	0.02551	0.0506802	0.0929581	0.0747651	0.575817	0	0.0785793	0.0184911	0.0455256	0.0831064	0.102991	0.0747651	0	0.0730694	0	0	0	0	0	0	0	0.0173012	0.286747	0.428985	0.439333	0.408527	0	0.0747651	0.118969	0.118713	0.11847	0.118397	0.118296	58.1596	0.118483	0.465842	0.44072	1.09614	0.121303	0.000634833	0	0.200828	0.01238391	0.0480335	0.05815962	0.1265738
20	-38537.51	-38506.59	-30.91931	6.86549	0.699546	1.71678	2.59459	4.21322	1	62.2746	0.699546	6.86549	0.743583	0.92237	1.08414	1	0.905956	1.71678	0.743583	6.86549	0.369818	0.437813	1	0.493782	2.59459	0.92237	0.369818	6.86549	0.316902	1	0.476365	4.21322	1.08414	0.437813	0.316902	6.86549	1	0.531505	1	1	1	1	1	1	1	62.2746	0.905956	0.493782	0.476365	0.531505	1	6.86549	0.794014	8.16735	3.26711	2.14349	1.30691	0	0.0147499	1.44004	0.794014	7.67401	6.15917	5.22273	0	1.10605	0.576047	1.35306	0.794014	15.6532	13.1763	0	2.05479	0.377934	1.08597	2.75992	0.794014	18.325	0	2.13149	0.230431	0.920855	2.32321	3.23101	0.794014	0	1.90606	0	0	0	0	0	0	0	0.0836556	6.27308	11.6539	12.089	10.8104	0	0.794014	0.75003	0.770937	1.2428	0.362478	5.47133	1000	1.15606	1	1	6.70562	4.61343	4.61343	0	1	0.294111	0.0299679	0.0735452	0.11115	0.18049	0.042839	2.66778	0.0299679	0.294111	0.0318544	0.0395134	0.0464436	0.042839	0.0388103	0.0735452	0.0318544	0.294111	0.0158426	0.0187555	0.042839	0.0211531	0.11115	0.0395134	0.0158426	0.294111	0.0135758	0.042839	0.020407	0.18049	0.0464436	0.0187555	0.0135758	0.294111	0.042839	0.0227691	0.042839	0.042839	0.042839	0.042839	0.042839	0.042839	0.042839	2.66778	0.0388103	0.0211531	0.020407	0.0227691	0.042839	0.294111	0.0287688	0.295921	0.118374	0.0776634	0.0473523	0	0.000534421	0.0521758	0.0287688	0.278046	0.22316	0.189231	0	0.0400746	0.0208714	0.0490242	0.0287688	0.567148	0.477406	0	0.0744494	0.0136934	0.0393469	0.0999978	0.0287688	0.663954	0	0.0772285	0.00834901	0.0333646	0.0841748	0.117066	0.0287688	0	0.0690608	0	0	0	0	0	0	0	0.00303102	0.227287	0.422247	0.43801	0.391686	0	0.0287688	0.0427495	0.0439411	0.0708359	0.0206602	0.311849	56.997	0.0658918	0.166645	0.166645	1.11746	0.768802	0.768802	0	0.166645	0.042839	0.03623216	0.05699699	0.1666445
30	-38495.32	-38479.21	-16.11494	6.94042	6.71339	6.80173	6.84276	6.89124	1	2.64404	0.99481	6.94042	6.71936	6.74047	6.75635	1	2.48607	1.0079	0.995695	6.94042	6.65136	6.66772	1	2.4642	1.01398	0.998824	0.985618	6.94042	6.63642	1	2.46291	1.02117	1.00118	0.988044	0.983404	6.94042	1	2.46684	1	1	1	1	1	1	1	17.8431	16.777	16.6294	16.6207	16.6472	1	17.2792	1.15524	24.7194	11.0174	7.5982	4.91253	0	0.0517942	3.78615	1.15524	23.3971	19.2712	16.6623	0	2.32756	1.68748	3.58361	1.15524	43.9229	37.7118	0	4.0209	1.16378	2.95167	6.72744	1.15524	50.5301	0	4.15324	0.752426	2.55207	5.77612	7.73943	1.15524	0	3.76272	0	0	0	0	0	0	0	0.33816	15.1965	26.2521	27.1162	24.5665	0	0.896369	1	1	0.580665	0.580665	0.580665	1000	1	2.54184	2.43746	4.98939	0.607646	0.0112506	0	1.34205	0.158034	0.152864	0.154876	0.15581	0.156914	0.0227701	0.060205	0.0226519	0.158034	0.153	0.153481	0.153843	0.0227701	0.056608	0.02295	0.022672	0.158034	0.151452	0.151824	0.0227701	0.0561099	0.0230884	0.0227433	0.0224426	0.158034	0.151112	0.0227701	0.0560805	0.023252	0.0227969	0.0224978	0.0223922	0.158034	0.0227701	0.0561701	0.0227701	0.0227701	0.0227701	0.0227701	0.0227701	0.0227701	0.0227701	0.406288	0.382014	0.378652	0.378455	0.379059	0.0227701	0.393449	0.0140337	0.300289	0.133839	0.092302	0.0596768	0	0.00062919	0.0459937	0.0140337	0.284225	0.234104	0.202411	0	0.028275	0.0204994	0.0435333	0.0140337	0.53357	0.458118	0	0.0488454	0.0141374	0.0358565	0.0817242	0.0140337	0.613833	0	0.0504531	0.00914038	0.0310022	0.0701676	0.0940176	0.0140337	0	0.045709	0	0	0	0	0	0	0	0.00410793	0.184605	0.318908	0.329404	0.29843	0	0.010889	0.0402919	0.0402919	0.0233961	0.0233961	0.0233961	40.2919	0.0402919	0.371717	0.356453	0.729646	0.088862	0.00164528	0	0.196261	0.02277005	0.01214788	0.04029185	0.1462396
40	-38483.34	-38474.83	-8.508423	2.93883	2.62406	2.62436	2.62445	2.62453	1	0.893155	0.892894	2.93883	2.62409	2.62418	2.62423	1	0.892931	0.892995	0.892903	2.93883	2.62353	2.62375	1	0.892822	0.893025	0.892933	0.892713	2.93883	2.62315	1	0.892812	0.893054	0.892952	0.892786	0.892582	2.93883	1	0.89284	1	1	1	1	1	1	1	2.62483	2.62417	2.62385	2.62382	2.62391	1	2.93883	2.29848	8.90576	5.22923	4.09327	3.07046	0	0.0862713	1.23604	2.29848	8.58909	7.55877	6.86798	0	1.06032	0.725771	1.19209	2.29848	12.9971	11.7591	0	1.51968	0.56811	1.04909	1.80389	2.29848	14.2436	0	1.55239	0.426154	0.953216	1.63206	1.97688	2.29848	0	1.45476	0	0	0	0	0	0	0	0.62159	7.63969	10.9494	11.1851	10.4816	0	2.29848	1	1	0.139997	0.499476	0.499476	1000	1	2.15795	2.15297	2.38903	0.8696	0.868805	0	2.14848	0.0710281	0.0634205	0.0634277	0.0634299	0.0634319	0.0241688	0.0215865	0.0215802	0.0710281	0.0634212	0.0634233	0.0634247	0.0241688	0.0215811	0.0215827	0.0215804	0.0710281	0.0634077	0.0634129	0.0241688	0.0215785	0.0215834	0.0215812	0.0215758	0.0710281	0.0633984	0.0241688	0.0215782	0.0215841	0.0215816	0.0215776	0.0215727	0.0710281	0.0241688	0.0215789	0.0241688	0.0241688	0.0241688	0.0241688	0.0241688	0.0241688	0.0241688	0.0634391	0.0634232	0.0634154	0.0634147	0.0634167	0.0241688	0.0710281	0.0499978	0.193723	0.113749	0.0890388	0.0667903	0	0.00187662	0.026887	0.0499978	0.186834	0.164422	0.149396	0	0.0230647	0.0157873	0.025931	0.0499978	0.28272	0.25579	0	0.0330568	0.0123578	0.0228204	0.039239	0.0499978	0.309833	0	0.0337684	0.00926991	0.0207348	0.0355015	0.0430022	0.0499978	0	0.0316446	0	0	0	0	0	0	0	0.0135211	0.166182	0.238176	0.243303	0.228001	0	0.0499978	0.0455634	0.0455634	0.00637874	0.0227578	0.0227578	45.5634	0.0455634	0.25556	0.25497	0.282926	0.102984	0.10289	0	0.254438	0.02416884	0.0217525	0.04556337	0.118427
50	-38475.74	-38462.8	-12.93996	0.607579	0.508779	0.54554	0.563331	0.584958	1	4.55561	0.972615	0.607579	0.511198	0.519829	0.526398	1	3.27931	1.04289	0.97724	0.607579	0.484192	0.490584	1	3.12825	1.0769	0.99374	0.925613	0.607579	0.478417	1	3.11953	1.11824	1.0063	0.937833	0.914573	0.607579	1	3.1462	1	1	1	1	1	1	1	2.38305	1.71542	1.6364	1.63184	1.64579	1	2.00779	1.93362	20.715	13.2528	10.7936	8.48312	0	0.442831	4.11928	1.93362	20.0946	18.0508	16.6563	0	3.62171	2.63539	3.99591	1.93362	28.4831	26.1718	0	4.90068	2.14636	3.5895	5.664	1.93362	30.8004	0	4.98937	1.68691	3.31218	5.20438	6.12481	1.93362	0	4.72385	0	0	0	0	0	0	0	2.22691	18.2129	24.6445	25.0906	23.7553	0	1.93362	1	1	1	1	1	1000	1	2.08277	2.07819	8.40126	1.35091	1.34974	0	2.07405	0.0290049	0.0242884	0.0260433	0.0268926	0.027925	0.0477385	0.217478	0.0464312	0.0290049	0.0244038	0.0248159	0.0251295	0.0477385	0.156549	0.0497861	0.046652	0.0290049	0.0231146	0.0234198	0.0477385	0.149338	0.0514097	0.0474397	0.0441874	0.0290049	0.0228389	0.0477385	0.148922	0.0533834	0.0480392	0.0447708	0.0436604	0.0290049	0.0477385	0.150195	0.0477385	0.0477385	0.0477385	0.0477385	0.0477385	0.0477385	0.0477385	0.113764	0.0818916	0.0781193	0.0779016	0.0785674	0.0477385	0.095849	0.0186209	0.199487	0.127626	0.103943	0.081693	0	0.00426449	0.0396689	0.0186209	0.193513	0.173831	0.160401	0	0.0348774	0.025379	0.0384809	0.0186209	0.274294	0.252036	0	0.0471939	0.0206696	0.0345671	0.0545447	0.0186209	0.29661	0	0.048048	0.016245	0.0318966	0.0501185	0.0589823	0.0186209	0	0.045491	0	0	0	0	0	0	0	0.0214453	0.175391	0.237328	0.241624	0.228765	0	0.0186209	0.0367816	0.0367816	0.0367816	0.0367816	0.0367816	36.7816	0.0367816	0.142511	0.142197	0.574845	0.0924346	0.0923539	0	0.141914	0.04773853	0.009630068	0.03678163	0.06842371
60	-38506.61	-38466.02	-40.59446	0.516247	0.47173	0.471772	0.471785	0.471797	1	4.39141	0.913767	0.516247	0.471734	0.471746	0.471754	1	4.39053	0.913849	0.913775	0.516247	0.471654	0.471684	1	4.3901	0.913874	0.913799	0.913619	0.516247	0.471598	1	4.39006	0.913897	0.913814	0.913679	0.913513	0.516247	1	4.39018	1	1	1	1	1	1	1	2.26705	2.2666	2.26638	2.26636	2.26642	1	2.48042	0.870554	9.20059	3.64144	2.37741	1.44122	0	0.00400027	1.44616	0.870554	8.63859	6.91564	5.85295	0	0.315407	0.572365	1.35782	0.870554	17.7673	14.926	0	0.590188	0.373683	1.08701	2.79268	0.870554	20.8381	0	0.612481	0.226532	0.919973	2.34608	3.27536	0.870554	0	0.546993	0	0	0	0	0	0	0	0.0254501	2.00665	3.75483	3.89666	3.48002	0	0.247961	1	1	1	1	1	1000	1	4.5975	4.25626	6.62362	1.02108	0.000627473	0	1.40876	0.0173234	0.0158295	0.015831	0.0158314	0.0158318	0.0335564	0.14736	0.0306627	0.0173234	0.0158297	0.0158301	0.0158304	0.0335564	0.14733	0.0306655	0.030663	0.0173234	0.015827	0.015828	0.0335564	0.147316	0.0306663	0.0306638	0.0306578	0.0173234	0.0158251	0.0335564	0.147315	0.0306671	0.0306643	0.0306597	0.0306542	0.0173234	0.0335564	0.147318	0.0335564	0.0335564	0.0335564	0.0335564	0.0335564	0.0335564	0.0335564	0.0760741	0.0760588	0.0760515	0.0760508	0.0760527	0.0335564	0.0832339	0.0211842	0.223888	0.0886112	0.0578521	0.0350708	0	9.7343e-05	0.035191	0.0211842	0.210213	0.168286	0.142426	0	0.00767516	0.013928	0.0330414	0.0211842	0.432351	0.363211	0	0.0143617	0.00909325	0.0264514	0.0679575	0.0211842	0.507078	0	0.0149042	0.00551246	0.0223867	0.0570899	0.079703	0.0211842	0	0.0133106	0	0	0	0	0	0	0	0.000619305	0.04883	0.0913705	0.0948217	0.0846832	0	0.00603391	0.204392	0.204392	0.204392	0.204392	0.204392	204.392	0.204392	0.7216	0.668042	1.03961	0.160264	9.8485e-05	0	0.221112	0.03355637	0.02433412	0.2043925	0.156955
70	-38470.31	-38457.24	-13.06159	1.81983	0.894891	1.1829	1.3449	1.5636	1	11.7515	0.894891	1.81983	0.912032	0.975198	1.02543	1	3.15577	1.1829	0.912032	1.81983	0.734064	0.773598	1	2.6133	1.3449	0.975198	0.734064	1.81983	0.699667	1	2.5843	1.5636	1.02543	0.773598	0.699667	1.81983	1	2.67378	1	1	1	1	1	1	1	11.7515	3.15577	2.6133	2.5843	2.67378	1	5.92199	1.19661	9.98696	4.33709	2.95509	1.88349	0	0.016884	1.39371	1.19661	9.43629	7.7244	6.64756	0	0.859661	0.605255	1.31686	1.19661	18.0559	15.4355	0	1.51077	0.412392	1.07797	2.51977	1.19661	20.8413	0	1.56202	0.262847	0.927689	2.15407	2.90847	1.19661	0	1.4109	0	0	0	0	0	0	0	0.120986	6.16009	10.8258	11.193	10.1101	0	0.938488	0.612468	0.613371	0.146344	0.146406	0.146491	1000	0.614188	3.09679	2.99159	9.26618	1.24498	0.0518877	0	1.85789	0.0516425	0.0253949	0.0335679	0.038165	0.0443712	0.0283776	0.333481	0.0253949	0.0516425	0.0258813	0.0276738	0.0290992	0.0283776	0.0895533	0.0335679	0.0258813	0.0516425	0.020831	0.0219529	0.0283776	0.0741593	0.038165	0.0276738	0.020831	0.0516425	0.0198549	0.0283776	0.0733362	0.0443712	0.0290992	0.0219529	0.0198549	0.0516425	0.0283776	0.0758756	0.0283776	0.0283776	0.0283776	0.0283776	0.0283776	0.0283776	0.0283776	0.333481	0.0895533	0.0741593	0.0733362	0.0758756	0.0283776	0.168052	0.0267883	0.223577	0.0970939	0.0661551	0.0421654	0	0.00037798	0.0312009	0.0267883	0.211249	0.172925	0.148818	0	0.0192451	0.0135498	0.0294805	0.0267883	0.404216	0.345552	0	0.0338214	0.00923216	0.0241323	0.0564097	0.0267883	0.466572	0	0.0349688	0.00588432	0.0207681	0.0482229	0.0651116	0.0267883	0	0.0315856	0	0	0	0	0	0	0	0.0027085	0.137905	0.242355	0.250577	0.226333	0	0.0210098	0.0385251	0.0385819	0.00920525	0.00920912	0.0092145	62.9013	0.0386333	0.221108	0.213596	0.661596	0.0888903	0.00370473	0	0.132652	0.02837762	0.02238688	0.06290134	0.07139901
80	-38464.38	-38442.99	-21.39638	2.27963	0.444329	0.80782	1.06347	1.4686	1	34.3393	0.702784	2.27963	0.462764	0.534157	0.594838	1	2.05417	1.27771	0.731942	2.27963	0.290622	0.325208	1	1.37126	1.68207	0.844862	0.459669	2.27963	0.262192	1	1.33886	2.32284	0.94084	0.514374	0.414703	2.27963	1	1.44017	1	1	1	1	1	1	1	21.7107	1.29873	0.866969	0.84648	0.910535	1	5.60927	1.18236	6.56716	4.08402	3.2827	2.54033	0	0.18686	2.00646	1.18236	6.35835	5.67313	5.20822	0	1.74986	1.24779	1.94266	1.18236	9.20621	8.41745	0	2.41291	1.00296	1.73331	2.81277	1.18236	9.99564	0	2.45927	0.776145	1.59127	2.57178	3.05396	1.18236	0	2.32062	0	0	0	0	0	0	0	0.611593	5.72729	7.89749	8.04921	7.59541	0	1.18236	2.92351	2.82568	1.6227	1.12298	0.0485274	1000	1.7646	2.2124	2.18202	5.13464	3.82154	1.18981	0	1.83011	0.0678218	0.0132194	0.0240337	0.0316397	0.0436927	0.0297513	1.02164	0.0209087	0.0678218	0.0137678	0.0158918	0.0176972	0.0297513	0.0611142	0.0380134	0.0217762	0.0678218	0.00864638	0.00967536	0.0297513	0.0407968	0.0500437	0.0251357	0.0136758	0.0678218	0.00780055	0.0297513	0.0398326	0.0691076	0.0279912	0.0153033	0.0123379	0.0678218	0.0297513	0.0428469	0.0297513	0.0297513	0.0297513	0.0297513	0.0297513	0.0297513	0.0297513	0.645922	0.0386389	0.0257934	0.0251838	0.0270896	0.0297513	0.166883	0.0267685	0.14868	0.0924619	0.0743199	0.0575128	0	0.00423048	0.0454261	0.0267685	0.143952	0.128439	0.117914	0	0.0396166	0.0282498	0.0439817	0.0267685	0.208428	0.19057	0	0.0546281	0.0227069	0.039242	0.0636808	0.0267685	0.2263	0	0.0556776	0.0175719	0.0360261	0.0582248	0.0691414	0.0267685	0	0.0525386	0	0	0	0	0	0	0	0.0138464	0.129665	0.178798	0.182233	0.171959	0	0.0267685	0.131512	0.127112	0.0729962	0.0505168	0.00218297	44.9844	0.0793794	0.295323	0.291268	0.685399	0.51012	0.158822	0	0.244292	0.02975128	0.02263991	0.04498438	0.1334853
90	-38464.87	-38459.27	-5.60358	4.59235	0.753716	1.53364	2.12638	3.12061	1	26.2898	0.753716	4.59235	0.791018	0.93806	1.06602	1	0.924826	1.53364	0.791018	4.59235	0.455157	0.52019	1	0.572141	2.12638	0.93806	0.455157	4.59235	0.402806	1	0.556112	3.12061	1.06602	0.52019	0.402806	4.59235	1	0.606459	1	1	1	1	1	1	1	26.2898	0.924826	0.572141	0.556112	0.606459	1	4.59235	2.82528	7.0843	4.93579	4.17989	3.43888	0	0.189568	1.15469	2.82528	6.91234	6.3381	5.93896	0	1.04055	0.804496	1.12666	2.82528	9.15638	8.55499	0	1.32848	0.681289	1.03306	1.49242	2.82528	9.74356	0	1.34783	0.560511	0.968004	1.3944	1.58812	2.82528	0	1.2897	0	0	0	0	0	0	0	1.16305	6.38408	8.1506	8.26927	7.91262	0	2.82528	1.40524	1.35855	0.431329	0.442308	0.0156741	1000	0.825219	4.0443	3.81771	3.83711	0.196131	0.000842506	0	1.68881	0.247934	0.040692	0.0827991	0.1148	0.168477	0.0539886	1.41935	0.040692	0.247934	0.042706	0.0506445	0.0575527	0.0539886	0.0499301	0.0827991	0.042706	0.247934	0.0245733	0.0280843	0.0539886	0.0308891	0.1148	0.0506445	0.0245733	0.247934	0.0217469	0.0539886	0.0300237	0.168477	0.0575527	0.0280843	0.0217469	0.247934	0.0539886	0.0327419	0.0539886	0.0539886	0.0539886	0.0539886	0.0539886	0.0539886	0.0539886	1.41935	0.0499301	0.0308891	0.0300237	0.0327419	0.0539886	0.247934	0.0823138	0.206399	0.143803	0.12178	0.100191	0	0.00552302	0.0336415	0.0823138	0.201389	0.184659	0.17303	0	0.0303163	0.0234388	0.0328249	0.0823138	0.266769	0.249248	0	0.0387051	0.0198492	0.030098	0.0434813	0.0823138	0.283876	0	0.0392686	0.0163304	0.0282026	0.0406254	0.0462696	0.0823138	0	0.037575	0	0	0	0	0	0	0	0.0338852	0.185999	0.237466	0.240923	0.230532	0	0.0823138	0.0685785	0.0663	0.0210497	0.0215855	0.000764925	48.8019	0.0402723	0.609212	0.57508	0.578002	0.0295442	0.000126911	0	0.254394	0.05398859	0.02913478	0.04880194	0.1506348
