Iteration	Posterior	Likelihood	Prior	m_b[5][1][1]	m_b[5][1][2]	m_b[5][1][3]	m_b[5][1][4]	m_b[5][1][5]	m_b[5][1][6]	m_b[5][1][7]	m_b[5][2][1]	m_b[5][2][2]	m_b[5][2][3]	m_b[5][2][4]	m_b[5][2][5]	m_b[5][2][6]	m_b[5][2][7]	m_b[5][3][1]	m_b[5][3][2]	m_b[5][3][3]	m_b[5][3][4]	m_b[5][3][5]	m_b[5][3][6]	m_b[5][3][7]	m_b[5][4][1]	m_b[5][4][2]	m_b[5][4][3]	m_b[5][4][4]	m_b[5][4][5]	m_b[5][4][6]	m_b[5][4][7]	m_b[5][5][1]	m_b[5][5][2]	m_b[5][5][3]	m_b[5][5][4]	m_b[5][5][5]	m_b[5][5][6]	m_b[5][5][7]	m_b[5][6][1]	m_b[5][6][2]	m_b[5][6][3]	m_b[5][6][4]	m_b[5][6][5]	m_b[5][6][6]	m_b[5][6][7]	m_b[5][7][1]	m_b[5][7][2]	m_b[5][7][3]	m_b[5][7][4]	m_b[5][7][5]	m_b[5][7][6]	m_b[5][7][7]	m_d[5][1][1]	m_d[5][1][2]	m_d[5][1][3]	m_d[5][1][4]	m_d[5][1][5]	m_d[5][1][6]	m_d[5][1][7]	m_d[5][2][1]	m_d[5][2][2]	m_d[5][2][3]	m_d[5][2][4]	m_d[5][2][5]	m_d[5][2][6]	m_d[5][2][7]	m_d[5][3][1]	m_d[5][3][2]	m_d[5][3][3]	m_d[5][3][4]	m_d[5][3][5]	m_d[5][3][6]	m_d[5][3][7]	m_d[5][4][1]	m_d[5][4][2]	m_d[5][4][3]	m_d[5][4][4]	m_d[5][4][5]	m_d[5][4][6]	m_d[5][4][7]	m_d[5][5][1]	m_d[5][5][2]	m_d[5][5][3]	m_d[5][5][4]	m_d[5][5][5]	m_d[5][5][6]	m_d[5][5][7]	m_d[5][6][1]	m_d[5][6][2]	m_d[5][6][3]	m_d[5][6][4]	m_d[5][6][5]	m_d[5][6][6]	m_d[5][6][7]	m_d[5][7][1]	m_d[5][7][2]	m_d[5][7][3]	m_d[5][7][4]	m_d[5][7][5]	m_d[5][7][6]	m_d[5][7][7]	m_e[5][1][1]	m_e[5][1][2]	m_e[5][1][3]	m_e[5][1][4]	m_e[5][1][5]	m_e[5][1][6]	m_e[5][1][7]	m_w[5][1][1]	m_w[5][1][2]	m_w[5][1][3]	m_w[5][1][4]	m_w[5][1][5]	m_w[5][1][6]	m_w[5][1][7]	r_b[5][1][1]	r_b[5][1][2]	r_b[5][1][3]	r_b[5][1][4]	r_b[5][1][5]	r_b[5][1][6]	r_b[5][1][7]	r_b[5][2][1]	r_b[5][2][2]	r_b[5][2][3]	r_b[5][2][4]	r_b[5][2][5]	r_b[5][2][6]	r_b[5][2][7]	r_b[5][3][1]	r_b[5][3][2]	r_b[5][3][3]	r_b[5][3][4]	r_b[5][3][5]	r_b[5][3][6]	r_b[5][3][7]	r_b[5][4][1]	r_b[5][4][2]	r_b[5][4][3]	r_b[5][4][4]	r_b[5][4][5]	r_b[5][4][6]	r_b[5][4][7]	r_b[5][5][1]	r_b[5][5][2]	r_b[5][5][3]	r_b[5][5][4]	r_b[5][5][5]	r_b[5][5][6]	r_b[5][5][7]	r_b[5][6][1]	r_b[5][6][2]	r_b[5][6][3]	r_b[5][6][4]	r_b[5][6][5]	r_b[5][6][6]	r_b[5][6][7]	r_b[5][7][1]	r_b[5][7][2]	r_b[5][7][3]	r_b[5][7][4]	r_b[5][7][5]	r_b[5][7][6]	r_b[5][7][7]	r_d[5][1][1]	r_d[5][1][2]	r_d[5][1][3]	r_d[5][1][4]	r_d[5][1][5]	r_d[5][1][6]	r_d[5][1][7]	r_d[5][2][1]	r_d[5][2][2]	r_d[5][2][3]	r_d[5][2][4]	r_d[5][2][5]	r_d[5][2][6]	r_d[5][2][7]	r_d[5][3][1]	r_d[5][3][2]	r_d[5][3][3]	r_d[5][3][4]	r_d[5][3][5]	r_d[5][3][6]	r_d[5][3][7]	r_d[5][4][1]	r_d[5][4][2]	r_d[5][4][3]	r_d[5][4][4]	r_d[5][4][5]	r_d[5][4][6]	r_d[5][4][7]	r_d[5][5][1]	r_d[5][5][2]	r_d[5][5][3]	r_d[5][5][4]	r_d[5][5][5]	r_d[5][5][6]	r_d[5][5][7]	r_d[5][6][1]	r_d[5][6][2]	r_d[5][6][3]	r_d[5][6][4]	r_d[5][6][5]	r_d[5][6][6]	r_d[5][6][7]	r_d[5][7][1]	r_d[5][7][2]	r_d[5][7][3]	r_d[5][7][4]	r_d[5][7][5]	r_d[5][7][6]	r_d[5][7][7]	r_e[5][1]	r_e[5][2]	r_e[5][3]	r_e[5][4]	r_e[5][5]	r_e[5][6]	r_e[5][7]	r_w[5][1]	r_w[5][2]	r_w[5][3]	r_w[5][4]	r_w[5][5]	r_w[5][6]	r_w[5][7]	rho_b	rho_d	rho_e	rho_w
880	-38494.35	-38454.55	-39.80829	2.40612	0.849717	1	1	1	1	6.57306	0.849717	2.40612	1	1	1	1	6.57306	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6.57306	6.57306	1	1	1	1	2.40612	1.66215	16.6444	0	0	0	0	0.0164116	2.57956	1.66215	0	0	0	0	0.0164116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105895	0.105895	0	0	0	0	0.249795	0.673656	1.68564	1000	1000	1000	1000	0.674272	0.776094	4.115	0	0	0	0	0.77655	0.276382	0.0976036	0.114866	0.114866	0.114866	0.114866	0.755022	0.0976036	0.276382	0.114866	0.114866	0.114866	0.114866	0.755022	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.114866	0.755022	0.755022	0.114866	0.114866	0.114866	0.114866	0.276382	0.0231799	0.232119	0	0	0	0	0.000228872	0.0359739	0.0231799	0	0	0	0	0.000228872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147678	0.00147678	0	0	0	0	0.00348357	0.0158933	0.0397687	23.5926	23.5926	23.5926	23.5926	0.0159078	0.0997969	0.529142	0	0	0	0	0.0998555	0.114866	0.01394572	0.02359257	0.1285887
890	-38497.56	-38464.74	-32.82576	0.461002	0.303319	1	1	1	1	2.13251	0.936603	0.461002	1	1	1	1	2.13251	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.690613	0.690613	1	1	1	1	0.461002	3.97385	4.01468	0	0	0	0	0.293533	1.01027	3.97385	0	0	0	0	0.293533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16646	1.16646	0	0	0	0	1.15463	2.18337	2.12508	1000	1000	1000	1000	2.17943	1	1.78764	0	0	0	0	1	0.00664806	0.00437413	0.0144209	0.0144209	0.0144209	0.0144209	0.0307527	0.0135067	0.00664806	0.0144209	0.0144209	0.0144209	0.0144209	0.0307527	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.0144209	0.00995927	0.00995927	0.0144209	0.0144209	0.0144209	0.0144209	0.00664806	0.202034	0.204109	0	0	0	0	0.0149235	0.0513631	0.202034	0	0	0	0	0.0149235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0593036	0.0593036	0	0	0	0	0.0587021	0.171116	0.166547	78.3723	78.3723	78.3723	78.3723	0.170807	0.137944	0.246593	0	0	0	0	0.137944	0.0144209	0.05084077	0.07837228	0.1379437
900	-38463.85	-38440.84	-23.0168	1.40455	0.872496	1	1	1	1	1.92582	0.872496	1.40455	1	1	1	1	1.92582	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.92582	1.92582	1	1	1	1	1.40455	7.32065	22.2988	0	0	0	0	0.760667	3.04601	7.32065	0	0	0	0	0.760667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.56858	5.56858	0	0	0	0	1.83343	1	1	1000	1000	1000	1000	1	1.84896	1.84632	0	0	0	0	1.84632	0.151849	0.0943276	0.108112	0.108112	0.108112	0.108112	0.208205	0.0943276	0.151849	0.108112	0.108112	0.108112	0.108112	0.208205	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.108112	0.208205	0.208205	0.108112	0.108112	0.108112	0.108112	0.151849	0.0702669	0.214034	0	0	0	0	0.00730121	0.0292369	0.0702669	0	0	0	0	0.00730121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0534496	0.0534496	0	0	0	0	0.0175981	0.122428	0.122428	122.428	122.428	122.428	122.428	0.122428	0.240961	0.240618	0	0	0	0	0.240618	0.1081123	0.009598442	0.1224276	0.1303229
910	-38499.42	-38443.52	-55.89846	4.1463	4.1463	1	1	1	1	1.38745	1	4.1463	1	1	1	1	1.38745	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5.75279	5.75279	1	1	1	1	5.75279	0.987449	10.273	0	0	0	0	0.0345365	1.8745	0.987449	0	0	0	0	0.0345365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189274	0.189274	0	0	0	0	0.987449	1.75136	3.63917	1000	1000	1000	1000	0.718361	1.6599	2.70891	0	0	0	0	1.65795	0.0340662	0.0340662	0.00821604	0.00821604	0.00821604	0.00821604	0.0113994	0.00821604	0.0340662	0.00821604	0.00821604	0.00821604	0.00821604	0.0113994	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.00821604	0.0472652	0.0472652	0.00821604	0.00821604	0.00821604	0.00821604	0.0472652	0.0262123	0.272702	0	0	0	0	0.000916789	0.0497595	0.0262123	0	0	0	0	0.000916789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00502437	0.00502437	0	0	0	0	0.0262123	0.131543	0.273334	75.1088	75.1088	75.1088	75.1088	0.0539553	0.13145	0.214524	0	0	0	0	0.131296	0.008216043	0.02654551	0.07510881	0.07919182
920	-38481.36	-38444.65	-36.70444	1	1	1	1	1	1	1.21423	1	1	1	1	1	1	1.21423	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.21423	1.21423	1	1	1	1	1.21423	0.786904	24.1002	0	0	0	0	0.00613326	4.17844	0.786904	0	0	0	0	0.00613326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0353751	0.0353751	0	0	0	0	0.120085	1.6086	1.60683	1000	1000	1000	1000	1.60683	1	0.829894	0	0	0	0	1	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.0013295	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.0013295	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.00109494	0.0013295	0.0013295	0.00109494	0.00109494	0.00109494	0.00109494	0.0013295	0.010661	0.326511	0	0	0	0	8.30937e-05	0.0566097	0.010661	0	0	0	0	8.30937e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000479264	0.000479264	0	0	0	0	0.00162692	0.139956	0.139802	87.0046	87.0046	87.0046	87.0046	0.139802	0.126374	0.104877	0	0	0	0	0.126374	0.00109494	0.01354806	0.08700464	0.126374
930	-38503.11	-38462.51	-40.60127	1	0.89113	1	1	1	1	0.891395	0.89113	1	1	1	1	1	0.891395	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.891395	0.891395	1	1	1	1	1	1.98215	8.74937	0	0	0	0	0.0681485	1.26151	1.98215	0	0	0	0	0.0681485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.472653	0.472653	0	0	0	0	1.98215	0.645297	0.73278	1000	1000	1000	1000	0.789662	1.40808	4.2852	0	0	0	0	1.40696	0.00513584	0.0045767	0.00513584	0.00513584	0.00513584	0.00513584	0.00457806	0.0045767	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00457806	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.00457806	0.00457806	0.00513584	0.00513584	0.00513584	0.00513584	0.00513584	0.0744984	0.328842	0	0	0	0	0.00256133	0.0474133	0.0744984	0	0	0	0	0.00256133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0177645	0.0177645	0	0	0	0	0.0744984	0.103734	0.117797	160.754	160.754	160.754	160.754	0.126941	0.226813	0.690261	0	0	0	0	0.226633	0.005135837	0.0375846	0.1607542	0.16108
940	-38489.03	-38443.01	-46.01558	5.81021	2.93911	1	1	1	1	9.60747	0.679128	5.81021	1	1	1	1	9.60747	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.579	41.579	1	1	1	1	41.3426	1.38771	12.7204	0	0	0	0	0.0373413	2.08335	1.38771	0	0	0	0	0.0373413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.227995	0.227995	0	0	0	0	0.786121	1	1	1000	1000	1000	1000	1	2.36278	1.95388	0	0	0	0	2.35807	0.00572437	0.00289569	0.000985226	0.000985226	0.000985226	0.000985226	0.00946553	0.000669095	0.00572437	0.000985226	0.000985226	0.000985226	0.000985226	0.00946553	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.000985226	0.0409647	0.0409647	0.000985226	0.000985226	0.000985226	0.000985226	0.0407318	0.0314922	0.288671	0	0	0	0	0.000847407	0.0472788	0.0314922	0	0	0	0	0.000847407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00517404	0.00517404	0	0	0	0	0.0178399	0.0692997	0.0692997	69.2997	69.2997	69.2997	69.2997	0.0692997	0.238118	0.196909	0	0	0	0	0.237644	0.0009852263	0.0226936	0.06929973	0.1007788
950	-38483.91	-38446.56	-37.35557	1.13898	0.480853	1	1	1	1	0.652364	0.480853	1.13898	1	1	1	1	0.652364	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.652364	0.652364	1	1	1	1	1.13898	1.38871	13.2125	0	0	0	0	0.0109126	2.13358	1.38871	0	0	0	0	0.0109126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0675774	0.0675774	0	0	0	0	0.231628	0.740719	2.2375	1000	1000	1000	1000	1.19382	1.64146	3.65094	0	0	0	0	1.63958	0.00334778	0.00141337	0.00293929	0.00293929	0.00293929	0.00293929	0.00191749	0.00141337	0.00334778	0.00293929	0.00293929	0.00293929	0.00293929	0.00191749	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00293929	0.00191749	0.00191749	0.00293929	0.00293929	0.00293929	0.00293929	0.00334778	0.0383813	0.365167	0	0	0	0	0.000301602	0.058968	0.0383813	0	0	0	0	0.000301602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00186771	0.00186771	0	0	0	0	0.00640174	0.0357776	0.108074	48.3012	48.3012	48.3012	48.3012	0.057663	0.23564	0.524112	0	0	0	0	0.23537	0.002939292	0.02763807	0.04830123	0.1435553
960	-38512.91	-38445.93	-66.98576	1.51165	0.381293	1	1	1	1	67.9407	0.806135	1.51165	1	1	1	1	67.9407	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.1352	32.1352	1	1	1	1	8.50009	1.04445	8.91529	0	0	0	0	0.0206696	1.39862	1.04445	0	0	0	0	0.0206696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131755	0.131755	0	0	0	0	1.04445	0.637023	0.370366	1000	1000	1000	1000	1.30497	1.62341	9.33511	0	0	0	0	1.62159	0.0337731	0.00851877	0.0223418	0.0223418	0.0223418	0.0223418	1.51792	0.0180105	0.0337731	0.0223418	0.0223418	0.0223418	0.0223418	1.51792	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.0223418	0.717959	0.717959	0.0223418	0.0223418	0.0223418	0.0223418	0.189907	0.0433303	0.369861	0	0	0	0	0.000857504	0.0580236	0.0433303	0	0	0	0	0.000857504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00546601	0.00546601	0	0	0	0	0.0433303	0.025773	0.0149844	40.4585	40.4585	40.4585	40.4585	0.0527972	0.167664	0.964122	0	0	0	0	0.167476	0.0223418	0.0414862	0.04045851	0.1032791
970	-38498.42	-38446.84	-51.58479	5.07446	0.739888	1	1	1	1	32.5662	0.739888	5.07446	1	1	1	1	32.5662	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.5662	32.5662	1	1	1	1	5.07446	0.688163	6.14408	0	0	0	0	0.0190556	1.40849	0.688163	0	0	0	0	0.0190556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0831235	0.0831235	0	0	0	0	0.688163	1.86956	0.777138	1000	1000	1000	1000	0.857483	2.111	8.12771	0	0	0	0	2.10735	0.515092	0.0751036	0.101507	0.101507	0.101507	0.101507	3.30569	0.0751036	0.515092	0.101507	0.101507	0.101507	0.101507	3.30569	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	0.101507	3.30569	3.30569	0.101507	0.101507	0.101507	0.101507	0.515092	0.0237032	0.211628	0	0	0	0	0.000656354	0.0485145	0.0237032	0	0	0	0	0.000656354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00286313	0.00286313	0	0	0	0	0.0237032	0.158766	0.0659955	84.9212	84.9212	84.9212	84.9212	0.0728185	0.164323	0.632673	0	0	0	0	0.164039	0.1015067	0.03444424	0.08492118	0.07784152
980	-38510.53	-38445.35	-65.18197	8.46112	0.941573	1	1	1	1	53.0955	0.709261	8.46112	1	1	1	1	53.0955	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	70.4866	70.4866	1	1	1	1	8.46112	0.2006	4.502	0	0	0	0	0.051637	4.502	0.2006	0	0	0	0	0.051637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051637	0.051637	0	0	0	0	0.0974656	0.955822	0.732174	1000	1000	1000	1000	0.955922	2.19158	5.09093	0	0	0	0	1.32096	0.150263	0.0167216	0.0177593	0.0177593	0.0177593	0.0177593	0.942938	0.0125959	0.150263	0.0177593	0.0177593	0.0177593	0.0177593	0.942938	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	0.0177593	1.25179	1.25179	0.0177593	0.0177593	0.0177593	0.0177593	0.150263	0.0116286	0.260977	0	0	0	0	0.00299334	0.260977	0.0116286	0	0	0	0	0.00299334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00299334	0.00299334	0	0	0	0	0.00564999	0.0392173	0.0300411	41.0299	41.0299	41.0299	41.0299	0.0392214	0.42172	0.979636	0	0	0	0	0.254189	0.01775926	0.05796905	0.04102993	0.1924276
990	-38496.21	-38448.94	-47.27287	3.04265	0.67188	1	1	1	1	36.9161	0.789532	3.04265	1	1	1	1	36.9161	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.4151	31.4151	1	1	1	1	7.30812	1.10071	5.89836	0	0	0	0	0.0443159	1.30037	1.10071	0	0	0	0	0.0443159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.201013	0.201013	0	0	0	0	1.01655	0.824232	4.27464	1000	1000	1000	1000	1.12087	1.48765	3.91791	0	0	0	0	1.48628	0.186015	0.0410758	0.0611357	0.0611357	0.0611357	0.0611357	2.25689	0.0482686	0.186015	0.0611357	0.0611357	0.0611357	0.0611357	2.25689	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	0.0611357	1.92058	1.92058	0.0611357	0.0611357	0.0611357	0.0611357	0.446787	0.0416586	0.223235	0	0	0	0	0.00167722	0.049215	0.0416586	0	0	0	0	0.00167722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00760772	0.00760772	0	0	0	0	0.0384735	0.0161285	0.0836459	19.5679	19.5679	19.5679	19.5679	0.021933	0.202955	0.534509	0	0	0	0	0.202769	0.06113566	0.03784691	0.01956793	0.1364272
1000	-38490.16	-38450.35	-39.80975	0.497119	0.314936	1	1	1	1	2.82903	0.777159	0.497119	1	1	1	1	2.82903	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.14643	1.14643	1	1	1	1	1.12346	5.36341	6.72487	0	0	0	0	0.236607	1.25384	5.36341	0	0	0	0	0.236607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26902	1.26902	0	0	0	0	1.0127	1	0.537294	1000	1000	1000	1000	1	1.02612	4.61486	0	0	0	0	1.02606	0.0330533	0.02094	0.0664898	0.0664898	0.0664898	0.0664898	0.188102	0.0516732	0.0330533	0.0664898	0.0664898	0.0664898	0.0664898	0.188102	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0664898	0.0762263	0.0762263	0.0664898	0.0664898	0.0664898	0.0664898	0.0746989	0.155049	0.194407	0	0	0	0	0.00684	0.0362469	0.155049	0	0	0	0	0.00684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0366858	0.0366858	0	0	0	0	0.0292758	0.036749	0.019745	36.749	36.749	36.749	36.749	0.036749	0.0749737	0.337185	0	0	0	0	0.0749693	0.06648985	0.02890865	0.03674901	0.07306504
1010	-38479.67	-38434.38	-45.29181	2.57435	2.57435	1	1	1	1	3.18077	1	2.57435	1	1	1	1	3.18077	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8.1884	8.1884	1	1	1	1	8.1884	1.15842	8.88694	0	0	0	0	0.0131188	1.37546	1.15842	0	0	0	0	0.0131188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0847614	0.0847614	0	0	0	0	0.606119	1	1	1000	1000	1000	1000	1	1.07707	0.492158	0	0	0	0	1.07689	0.0917694	0.0917694	0.0356476	0.0356476	0.0356476	0.0356476	0.113387	0.0356476	0.0917694	0.0356476	0.0356476	0.0356476	0.0356476	0.113387	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.0356476	0.291897	0.291897	0.0356476	0.0356476	0.0356476	0.0356476	0.291897	0.0411036	0.315331	0	0	0	0	0.000465487	0.0488047	0.0411036	0	0	0	0	0.000465487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00300754	0.00300754	0	0	0	0	0.0215066	0.0234288	0.0234288	23.4288	23.4288	23.4288	23.4288	0.0234288	0.145125	0.0663134	0	0	0	0	0.1451	0.03564759	0.03548247	0.02342885	0.13474
