Iteration	Posterior	Likelihood	Prior	m_b[6][1][1]	m_b[6][1][2]	m_b[6][1][3]	m_b[6][1][4]	m_b[6][1][5]	m_b[6][1][6]	m_b[6][1][7]	m_b[6][2][1]	m_b[6][2][2]	m_b[6][2][3]	m_b[6][2][4]	m_b[6][2][5]	m_b[6][2][6]	m_b[6][2][7]	m_b[6][3][1]	m_b[6][3][2]	m_b[6][3][3]	m_b[6][3][4]	m_b[6][3][5]	m_b[6][3][6]	m_b[6][3][7]	m_b[6][4][1]	m_b[6][4][2]	m_b[6][4][3]	m_b[6][4][4]	m_b[6][4][5]	m_b[6][4][6]	m_b[6][4][7]	m_b[6][5][1]	m_b[6][5][2]	m_b[6][5][3]	m_b[6][5][4]	m_b[6][5][5]	m_b[6][5][6]	m_b[6][5][7]	m_b[6][6][1]	m_b[6][6][2]	m_b[6][6][3]	m_b[6][6][4]	m_b[6][6][5]	m_b[6][6][6]	m_b[6][6][7]	m_b[6][7][1]	m_b[6][7][2]	m_b[6][7][3]	m_b[6][7][4]	m_b[6][7][5]	m_b[6][7][6]	m_b[6][7][7]	m_d[6][1][1]	m_d[6][1][2]	m_d[6][1][3]	m_d[6][1][4]	m_d[6][1][5]	m_d[6][1][6]	m_d[6][1][7]	m_d[6][2][1]	m_d[6][2][2]	m_d[6][2][3]	m_d[6][2][4]	m_d[6][2][5]	m_d[6][2][6]	m_d[6][2][7]	m_d[6][3][1]	m_d[6][3][2]	m_d[6][3][3]	m_d[6][3][4]	m_d[6][3][5]	m_d[6][3][6]	m_d[6][3][7]	m_d[6][4][1]	m_d[6][4][2]	m_d[6][4][3]	m_d[6][4][4]	m_d[6][4][5]	m_d[6][4][6]	m_d[6][4][7]	m_d[6][5][1]	m_d[6][5][2]	m_d[6][5][3]	m_d[6][5][4]	m_d[6][5][5]	m_d[6][5][6]	m_d[6][5][7]	m_d[6][6][1]	m_d[6][6][2]	m_d[6][6][3]	m_d[6][6][4]	m_d[6][6][5]	m_d[6][6][6]	m_d[6][6][7]	m_d[6][7][1]	m_d[6][7][2]	m_d[6][7][3]	m_d[6][7][4]	m_d[6][7][5]	m_d[6][7][6]	m_d[6][7][7]	m_e[6][1][1]	m_e[6][1][2]	m_e[6][1][3]	m_e[6][1][4]	m_e[6][1][5]	m_e[6][1][6]	m_e[6][1][7]	m_w[6][1][1]	m_w[6][1][2]	m_w[6][1][3]	m_w[6][1][4]	m_w[6][1][5]	m_w[6][1][6]	m_w[6][1][7]	r_b[6][1][1]	r_b[6][1][2]	r_b[6][1][3]	r_b[6][1][4]	r_b[6][1][5]	r_b[6][1][6]	r_b[6][1][7]	r_b[6][2][1]	r_b[6][2][2]	r_b[6][2][3]	r_b[6][2][4]	r_b[6][2][5]	r_b[6][2][6]	r_b[6][2][7]	r_b[6][3][1]	r_b[6][3][2]	r_b[6][3][3]	r_b[6][3][4]	r_b[6][3][5]	r_b[6][3][6]	r_b[6][3][7]	r_b[6][4][1]	r_b[6][4][2]	r_b[6][4][3]	r_b[6][4][4]	r_b[6][4][5]	r_b[6][4][6]	r_b[6][4][7]	r_b[6][5][1]	r_b[6][5][2]	r_b[6][5][3]	r_b[6][5][4]	r_b[6][5][5]	r_b[6][5][6]	r_b[6][5][7]	r_b[6][6][1]	r_b[6][6][2]	r_b[6][6][3]	r_b[6][6][4]	r_b[6][6][5]	r_b[6][6][6]	r_b[6][6][7]	r_b[6][7][1]	r_b[6][7][2]	r_b[6][7][3]	r_b[6][7][4]	r_b[6][7][5]	r_b[6][7][6]	r_b[6][7][7]	r_d[6][1][1]	r_d[6][1][2]	r_d[6][1][3]	r_d[6][1][4]	r_d[6][1][5]	r_d[6][1][6]	r_d[6][1][7]	r_d[6][2][1]	r_d[6][2][2]	r_d[6][2][3]	r_d[6][2][4]	r_d[6][2][5]	r_d[6][2][6]	r_d[6][2][7]	r_d[6][3][1]	r_d[6][3][2]	r_d[6][3][3]	r_d[6][3][4]	r_d[6][3][5]	r_d[6][3][6]	r_d[6][3][7]	r_d[6][4][1]	r_d[6][4][2]	r_d[6][4][3]	r_d[6][4][4]	r_d[6][4][5]	r_d[6][4][6]	r_d[6][4][7]	r_d[6][5][1]	r_d[6][5][2]	r_d[6][5][3]	r_d[6][5][4]	r_d[6][5][5]	r_d[6][5][6]	r_d[6][5][7]	r_d[6][6][1]	r_d[6][6][2]	r_d[6][6][3]	r_d[6][6][4]	r_d[6][6][5]	r_d[6][6][6]	r_d[6][6][7]	r_d[6][7][1]	r_d[6][7][2]	r_d[6][7][3]	r_d[6][7][4]	r_d[6][7][5]	r_d[6][7][6]	r_d[6][7][7]	r_e[6][1]	r_e[6][2]	r_e[6][3]	r_e[6][4]	r_e[6][5]	r_e[6][6]	r_e[6][7]	r_w[6][1]	r_w[6][2]	r_w[6][3]	r_w[6][4]	r_w[6][5]	r_w[6][6]	r_w[6][7]	rho_b	rho_d	rho_e	rho_w
390	-38503.02	-38449.67	-53.34432	2.47794	0.845094	1	1	1	1	7.00098	0.845094	2.47794	1	1	1	1	7.00098	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7.00098	7.00098	1	1	1	1	2.47794	1.25337	8.63902	0	0	0	0	0.0194013	1.35261	1.25337	0	0	0	0	0.0194013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123915	0.123915	0	0	0	0	0.799074	1.88359	1.51971	1000	1000	1000	1000	2.90964	5.96208	0.92622	0	0	0	0	1.32045	0.102023	0.0347947	0.0411725	0.0411725	0.0411725	0.0411725	0.288248	0.0347947	0.102023	0.0411725	0.0411725	0.0411725	0.0411725	0.288248	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.0411725	0.288248	0.288248	0.0411725	0.0411725	0.0411725	0.0411725	0.102023	0.0663124	0.457068	0	0	0	0	0.00102647	0.0715631	0.0663124	0	0	0	0	0.00102647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006556	0.006556	0	0	0	0	0.042277	0.0702001	0.0566388	37.2694	37.2694	37.2694	37.2694	0.108441	0.741584	0.115206	0	0	0	0	0.164242	0.04117254	0.05290745	0.03726939	0.1243834
400	-38496.41	-38450.04	-46.36271	4.16286	1.40515	1	1	1	1	43.3335	0.84373	4.16286	1	1	1	1	43.3335	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	72.1677	72.1677	1	1	1	1	25.2898	0.679834	5.64364	0	0	0	0	0.024662	1.4464	0.679834	0	0	0	0	0.024662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0962276	0.0962276	0	0	0	0	0.679834	0.317514	0.317514	1000	1000	1000	1000	1	2.07728	0.460137	0	0	0	0	1.05632	0.142444	0.0480811	0.0342178	0.0342178	0.0342178	0.0342178	1.48278	0.0288706	0.142444	0.0342178	0.0342178	0.0342178	0.0342178	1.48278	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	0.0342178	2.46942	2.46942	0.0342178	0.0342178	0.0342178	0.0342178	0.86536	0.021209	0.176067	0	0	0	0	0.000769388	0.0451238	0.021209	0	0	0	0	0.000769388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00300205	0.00300205	0	0	0	0	0.021209	0.0213881	0.0213881	67.3611	67.3611	67.3611	67.3611	0.0673611	0.338602	0.0750038	0	0	0	0	0.172183	0.03421777	0.03119733	0.06736105	0.1630031
410	-38497.59	-38443.9	-53.68538	1	1	1	1	1	1	2.26046	1	1	1	1	1	1	2.26046	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.26046	2.26046	1	1	1	1	2.26046	0.443143	4.28429	0	0	0	0	0.00250562	1.42614	0.443143	0	0	0	0	0.00250562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00752716	0.00752716	0	0	0	0	0.0672937	2.0436	2.0443	1000	1000	1000	1000	2.30903	7.37602	1.20551	0	0	0	0	1	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0257355	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0257355	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0113851	0.0257355	0.0257355	0.0113851	0.0113851	0.0113851	0.0113851	0.0257355	0.0239954	0.231986	0	0	0	0	0.000135675	0.0772231	0.0239954	0	0	0	0	0.000135675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000407582	0.000407582	0	0	0	0	0.00364383	0.0854334	0.0854626	41.8053	41.8053	41.8053	41.8053	0.0965297	0.810747	0.132506	0	0	0	0	0.109917	0.01138506	0.05414815	0.04180533	0.1099166
420	-38516.61	-38463.89	-52.71589	36.6376	5.39318	1	1	1	1	33.8049	0.740993	36.6376	1	1	1	1	33.8049	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	246.043	246.043	1	1	1	1	38.6931	1.12362	14.574	0	0	0	0	0.0789859	2.80501	1.12362	0	0	0	0	0.0789859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.410388	0.410388	0	0	0	0	1.12362	0.417733	1.66045	1000	1000	1000	1000	0.417733	5.19515	5.37371	0	0	0	0	1.1739	1.58477	0.233285	0.0432554	0.0432554	0.0432554	0.0432554	1.46224	0.032052	1.58477	0.0432554	0.0432554	0.0432554	0.0432554	1.46224	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	0.0432554	10.6427	10.6427	0.0432554	0.0432554	0.0432554	0.0432554	1.67369	0.0193878	0.25147	0	0	0	0	0.00136288	0.0483997	0.0193878	0	0	0	0	0.00136288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00708111	0.00708111	0	0	0	0	0.0193878	0.0329287	0.130888	78.8272	78.8272	78.8272	78.8272	0.0329287	1.09301	1.13058	0	0	0	0	0.246979	0.04325543	0.01725469	0.07882715	0.2103912
430	-38494.06	-38451.1	-42.96231	3.12311	0.80959	1	1	1	1	45.3522	0.80959	3.12311	1	1	1	1	45.3522	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45.3522	45.3522	1	1	1	1	12.3169	4.55892	7.55298	0	0	0	0	0.0661665	1.08219	4.55892	0	0	0	0	0.0661665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.461798	0.461798	0	0	0	0	0.751874	0.294309	0.22412	1000	1000	1000	1000	1.32054	4.43139	4.43255	0	0	0	0	1.8949	0.142985	0.0370655	0.045783	0.045783	0.045783	0.045783	2.07636	0.0370655	0.142985	0.045783	0.045783	0.045783	0.045783	2.07636	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	0.045783	2.07636	2.07636	0.045783	0.045783	0.045783	0.045783	0.563906	0.248296	0.411364	0	0	0	0	0.00360368	0.0589403	0.248296	0	0	0	0	0.00360368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0251513	0.0251513	0	0	0	0	0.0409499	0.0131895	0.010044	44.8151	44.8151	44.8151	44.8151	0.0591803	0.497026	0.497156	0	0	0	0	0.212533	0.04578302	0.05446379	0.04481509	0.1121603
440	-38478.49	-38446.99	-31.50929	0.3715	0.170446	1	1	1	1	0.459732	0.458806	0.3715	1	1	1	1	0.459732	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.17079	0.17079	1	1	1	1	0.3715	1.20159	7.08194	0	0	0	0	0.0123224	1.31988	1.20159	0	0	0	0	0.0123224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0661168	0.0661168	0	0	0	0	0.366548	1	0.212618	1000	1000	1000	1000	1	2.5743	4.92158	0	0	0	0	1.83877	0.0435167	0.0199657	0.117138	0.117138	0.117138	0.117138	0.053852	0.0537436	0.0435167	0.117138	0.117138	0.117138	0.117138	0.053852	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.117138	0.020006	0.020006	0.117138	0.117138	0.117138	0.117138	0.0435167	0.0364011	0.214541	0	0	0	0	0.000373296	0.0399846	0.0364011	0	0	0	0	0.000373296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00200295	0.00200295	0	0	0	0	0.0111043	0.0403286	0.00857456	40.3286	40.3286	40.3286	40.3286	0.0403286	0.394524	0.754257	0	0	0	0	0.281801	0.1171379	0.03029412	0.04032855	0.1532552
450	-38484.55	-38448.48	-36.06823	6.80058	0.635966	1	1	1	1	222.414	0.635966	6.80058	1	1	1	1	222.414	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	222.414	222.414	1	1	1	1	27.3076	2.78613	6.56153	0	0	0	0	0.0610776	1.14595	2.78613	0	0	0	0	0.0610776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349721	0.349721	0	0	0	0	0.795527	1	1	1000	1000	1000	1000	1	6.09914	6.1012	0	0	0	0	2.28404	0.45675	0.0427136	0.0671634	0.0671634	0.0671634	0.0671634	14.9381	0.0427136	0.45675	0.0671634	0.0671634	0.0671634	0.0671634	14.9381	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	0.0671634	14.9381	14.9381	0.0671634	0.0671634	0.0671634	0.0671634	1.83407	0.0953502	0.224556	0	0	0	0	0.00209027	0.039218	0.0953502	0	0	0	0	0.00209027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119686	0.0119686	0	0	0	0	0.0272255	0.0186916	0.0186916	18.6916	18.6916	18.6916	18.6916	0.0186916	0.611061	0.611267	0	0	0	0	0.228833	0.0671634	0.03422318	0.01869161	0.1001881
460	-38506.05	-38446.41	-59.63753	3.00543	1.04523	1	1	1	1	13.4548	0.847683	3.00543	1	1	1	1	13.4548	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16.5903	16.5903	1	1	1	1	5.98388	1.08111	9.85187	0	0	0	0	0.0226006	1.68467	1.08111	0	0	0	0	0.0226006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132168	0.132168	0	0	0	0	0.74124	1.2066	1.51025	1000	1000	1000	1000	1.26962	4.75633	6.16921	0	0	0	0	1.4651	0.386529	0.134427	0.12861	0.12861	0.12861	0.12861	1.73043	0.109021	0.386529	0.12861	0.12861	0.12861	0.12861	1.73043	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	0.12861	2.13369	2.13369	0.12861	0.12861	0.12861	0.12861	0.769589	0.0410572	0.374144	0	0	0	0	0.000858302	0.0639784	0.0410572	0	0	0	0	0.000858302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00501932	0.00501932	0	0	0	0	0.02815	0.00427303	0.00534837	3.54138	3.54138	3.54138	3.54138	0.00449618	0.574165	0.744723	0	0	0	0	0.176861	0.1286102	0.0379769	0.003541375	0.1207161
470	-38490.76	-38447.88	-42.87686	1.27167	0.141623	1	1	1	1	53.0221	0.709345	1.27167	1	1	1	1	53.0221	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10.586	10.586	1	1	1	1	1.27167	3.08902	7.45964	0	0	0	0	0.123612	1.14791	3.08902	0	0	0	0	0.123612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.803289	0.803289	0	0	0	0	1.88175	0.178894	0.220138	1000	1000	1000	1000	0.812279	3.13509	1.55027	0	0	0	0	0.843543	0.160669	0.0178933	0.126345	0.126345	0.126345	0.126345	6.69906	0.0896221	0.160669	0.126345	0.126345	0.126345	0.126345	6.69906	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	0.126345	1.33749	1.33749	0.126345	0.126345	0.126345	0.126345	0.160669	0.104252	0.251757	0	0	0	0	0.00417182	0.038741	0.104252	0	0	0	0	0.00417182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0271104	0.0271104	0	0	0	0	0.0635074	0.00129131	0.00158902	7.21829	7.21829	7.21829	7.21829	0.00586327	0.71178	0.351967	0	0	0	0	0.191515	0.1263447	0.03374921	0.007218294	0.2270363
480	-38466.51	-38444.08	-22.42294	1.15811	0.170858	1	1	1	1	31.8805	0.741251	1.15811	1	1	1	1	31.8805	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7.34845	7.34845	1	1	1	1	1.15811	1.493	14.444	0	0	0	0	0.0248031	1.95549	1.493	0	0	0	0	0.0248031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183204	0.183204	0	0	0	0	0.786418	0.875073	0.545471	1000	1000	1000	1000	0.875073	6.89822	6.89822	0	0	0	0	1	0.0460324	0.00679122	0.0397477	0.0397477	0.0397477	0.0397477	1.26718	0.0294631	0.0460324	0.0397477	0.0397477	0.0397477	0.0397477	1.26718	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.0397477	0.292084	0.292084	0.0397477	0.0397477	0.0397477	0.0397477	0.0460324	0.0175895	0.170169	0	0	0	0	0.000292213	0.0230383	0.0175895	0	0	0	0	0.000292213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00215839	0.00215839	0	0	0	0	0.00926504	0.0351348	0.0219011	40.1507	40.1507	40.1507	40.1507	0.0351348	0.320602	0.320602	0	0	0	0	0.0464761	0.03974774	0.01178132	0.04015073	0.0464761
490	-38477.26	-38437.7	-39.5569	1	0.679165	1	1	1	1	0.679845	0.679165	1	1	1	1	1	0.679845	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.679845	0.679845	1	1	1	1	1	0.789926	6.80466	0	0	0	0	0.0203304	1.40063	0.789926	0	0	0	0	0.0203304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098771	0.098771	0	0	0	0	0.789926	1	1	1000	1000	1000	1000	1	5.96807	5.7372	0	0	0	0	1.93633	0.00772442	0.00524616	0.00772442	0.00772442	0.00772442	0.00772442	0.00525141	0.00524616	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00525141	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.00525141	0.00525141	0.00772442	0.00772442	0.00772442	0.00772442	0.00772442	0.0181507	0.156355	0	0	0	0	0.000467145	0.0321831	0.0181507	0	0	0	0	0.000467145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00226953	0.00226953	0	0	0	0	0.0181507	0.0690198	0.0690198	69.0198	69.0198	69.0198	69.0198	0.0690198	0.667798	0.641964	0	0	0	0	0.216666	0.007724423	0.02297767	0.06901981	0.1118951
500	-38460.71	-38443.49	-17.22068	4.69343	0.750678	1	1	1	1	27.5464	0.750678	4.69343	1	1	1	1	27.5464	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.5464	27.5464	1	1	1	1	4.69343	1.94527	8.94926	0	0	0	0	0.0253831	1.2697	1.94527	0	0	0	0	0.0253831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178908	0.178908	0	0	0	0	0.780858	1.56976	0.957985	1000	1000	1000	1000	1.56976	4.03965	1.72713	0	0	0	0	1.25136	0.279345	0.0446791	0.0595183	0.0595183	0.0595183	0.0595183	1.63952	0.0446791	0.279345	0.0595183	0.0595183	0.0595183	0.0595183	1.63952	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	0.0595183	1.63952	1.63952	0.0595183	0.0595183	0.0595183	0.0595183	0.279345	0.0227908	0.10485	0	0	0	0	0.000297389	0.0148758	0.0227908	0	0	0	0	0.000297389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00209609	0.00209609	0	0	0	0	0.00914855	0.0541612	0.0330533	34.5029	34.5029	34.5029	34.5029	0.0541612	0.392849	0.16796	0	0	0	0	0.121692	0.05951826	0.01171602	0.03450293	0.09724815
510	-38462.42	-38442.73	-19.68969	0.524649	0.325862	1	1	1	1	1.15218	0.747591	0.524649	1	1	1	1	1.15218	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.502216	0.502216	1	1	1	1	0.524649	1.92041	8.00726	0	0	0	0	0.0161861	1.25031	1.92041	0	0	0	0	0.0161861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103659	0.103659	0	0	0	0	0.411439	0.584008	0.154775	1000	1000	1000	1000	1.4782	2.10163	6.50981	0	0	0	0	1.84541	0.0108577	0.00674375	0.0206951	0.0206951	0.0206951	0.0206951	0.0238445	0.0154715	0.0108577	0.0206951	0.0206951	0.0206951	0.0206951	0.0238445	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0206951	0.0103934	0.0103934	0.0206951	0.0206951	0.0206951	0.0206951	0.0108577	0.0423032	0.176385	0	0	0	0	0.000356549	0.027542	0.0423032	0	0	0	0	0.000356549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228342	0.00228342	0	0	0	0	0.00906324	0.00988377	0.00261942	16.924	16.924	16.924	16.924	0.0250171	0.227318	0.704119	0	0	0	0	0.199605	0.02069511	0.02202815	0.01692402	0.1081627
520	-38482.47	-38450.3	-32.16236	1	0.731867	1	1	1	1	0.732458	0.731867	1	1	1	1	1	0.732458	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.732458	0.732458	1	1	1	1	1	2.82134	15.1439	0	0	0	0	0.127096	2.81012	2.82134	0	0	0	0	0.127096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.684931	0.684931	0	0	0	0	0.577795	0.381731	0.552768	1000	1000	1000	1000	1.10353	12.8264	3.49032	0	0	0	0	2.21848	0.039995	0.029271	0.039995	0.039995	0.039995	0.039995	0.0292947	0.029271	0.039995	0.039995	0.039995	0.039995	0.039995	0.0292947	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.039995	0.0292947	0.0292947	0.039995	0.039995	0.039995	0.039995	0.039995	0.041442	0.222446	0	0	0	0	0.00186689	0.0412772	0.041442	0	0	0	0	0.00186689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0100608	0.0100608	0	0	0	0	0.0084871	0.00142077	0.00205736	3.72192	3.72192	3.72192	3.72192	0.00410725	0.472444	0.128561	0	0	0	0	0.0817148	0.03999502	0.01468878	0.003721916	0.03683368
