Iteration	Posterior	Likelihood	Prior	m_b[3][1][1]	m_b[3][1][2]	m_b[3][1][3]	m_b[3][1][4]	m_b[3][1][5]	m_b[3][1][6]	m_b[3][1][7]	m_b[3][2][1]	m_b[3][2][2]	m_b[3][2][3]	m_b[3][2][4]	m_b[3][2][5]	m_b[3][2][6]	m_b[3][2][7]	m_b[3][3][1]	m_b[3][3][2]	m_b[3][3][3]	m_b[3][3][4]	m_b[3][3][5]	m_b[3][3][6]	m_b[3][3][7]	m_b[3][4][1]	m_b[3][4][2]	m_b[3][4][3]	m_b[3][4][4]	m_b[3][4][5]	m_b[3][4][6]	m_b[3][4][7]	m_b[3][5][1]	m_b[3][5][2]	m_b[3][5][3]	m_b[3][5][4]	m_b[3][5][5]	m_b[3][5][6]	m_b[3][5][7]	m_b[3][6][1]	m_b[3][6][2]	m_b[3][6][3]	m_b[3][6][4]	m_b[3][6][5]	m_b[3][6][6]	m_b[3][6][7]	m_b[3][7][1]	m_b[3][7][2]	m_b[3][7][3]	m_b[3][7][4]	m_b[3][7][5]	m_b[3][7][6]	m_b[3][7][7]	m_d[3][1][1]	m_d[3][1][2]	m_d[3][1][3]	m_d[3][1][4]	m_d[3][1][5]	m_d[3][1][6]	m_d[3][1][7]	m_d[3][2][1]	m_d[3][2][2]	m_d[3][2][3]	m_d[3][2][4]	m_d[3][2][5]	m_d[3][2][6]	m_d[3][2][7]	m_d[3][3][1]	m_d[3][3][2]	m_d[3][3][3]	m_d[3][3][4]	m_d[3][3][5]	m_d[3][3][6]	m_d[3][3][7]	m_d[3][4][1]	m_d[3][4][2]	m_d[3][4][3]	m_d[3][4][4]	m_d[3][4][5]	m_d[3][4][6]	m_d[3][4][7]	m_d[3][5][1]	m_d[3][5][2]	m_d[3][5][3]	m_d[3][5][4]	m_d[3][5][5]	m_d[3][5][6]	m_d[3][5][7]	m_d[3][6][1]	m_d[3][6][2]	m_d[3][6][3]	m_d[3][6][4]	m_d[3][6][5]	m_d[3][6][6]	m_d[3][6][7]	m_d[3][7][1]	m_d[3][7][2]	m_d[3][7][3]	m_d[3][7][4]	m_d[3][7][5]	m_d[3][7][6]	m_d[3][7][7]	m_e[3][1][1]	m_e[3][1][2]	m_e[3][1][3]	m_e[3][1][4]	m_e[3][1][5]	m_e[3][1][6]	m_e[3][1][7]	m_w[3][1][1]	m_w[3][1][2]	m_w[3][1][3]	m_w[3][1][4]	m_w[3][1][5]	m_w[3][1][6]	m_w[3][1][7]	r_b[3][1][1]	r_b[3][1][2]	r_b[3][1][3]	r_b[3][1][4]	r_b[3][1][5]	r_b[3][1][6]	r_b[3][1][7]	r_b[3][2][1]	r_b[3][2][2]	r_b[3][2][3]	r_b[3][2][4]	r_b[3][2][5]	r_b[3][2][6]	r_b[3][2][7]	r_b[3][3][1]	r_b[3][3][2]	r_b[3][3][3]	r_b[3][3][4]	r_b[3][3][5]	r_b[3][3][6]	r_b[3][3][7]	r_b[3][4][1]	r_b[3][4][2]	r_b[3][4][3]	r_b[3][4][4]	r_b[3][4][5]	r_b[3][4][6]	r_b[3][4][7]	r_b[3][5][1]	r_b[3][5][2]	r_b[3][5][3]	r_b[3][5][4]	r_b[3][5][5]	r_b[3][5][6]	r_b[3][5][7]	r_b[3][6][1]	r_b[3][6][2]	r_b[3][6][3]	r_b[3][6][4]	r_b[3][6][5]	r_b[3][6][6]	r_b[3][6][7]	r_b[3][7][1]	r_b[3][7][2]	r_b[3][7][3]	r_b[3][7][4]	r_b[3][7][5]	r_b[3][7][6]	r_b[3][7][7]	r_d[3][1][1]	r_d[3][1][2]	r_d[3][1][3]	r_d[3][1][4]	r_d[3][1][5]	r_d[3][1][6]	r_d[3][1][7]	r_d[3][2][1]	r_d[3][2][2]	r_d[3][2][3]	r_d[3][2][4]	r_d[3][2][5]	r_d[3][2][6]	r_d[3][2][7]	r_d[3][3][1]	r_d[3][3][2]	r_d[3][3][3]	r_d[3][3][4]	r_d[3][3][5]	r_d[3][3][6]	r_d[3][3][7]	r_d[3][4][1]	r_d[3][4][2]	r_d[3][4][3]	r_d[3][4][4]	r_d[3][4][5]	r_d[3][4][6]	r_d[3][4][7]	r_d[3][5][1]	r_d[3][5][2]	r_d[3][5][3]	r_d[3][5][4]	r_d[3][5][5]	r_d[3][5][6]	r_d[3][5][7]	r_d[3][6][1]	r_d[3][6][2]	r_d[3][6][3]	r_d[3][6][4]	r_d[3][6][5]	r_d[3][6][6]	r_d[3][6][7]	r_d[3][7][1]	r_d[3][7][2]	r_d[3][7][3]	r_d[3][7][4]	r_d[3][7][5]	r_d[3][7][6]	r_d[3][7][7]	r_e[3][1]	r_e[3][2]	r_e[3][3]	r_e[3][4]	r_e[3][5]	r_e[3][6]	r_e[3][7]	r_w[3][1]	r_w[3][2]	r_w[3][3]	r_w[3][4]	r_w[3][5]	r_w[3][6]	r_w[3][7]	rho_b	rho_d	rho_e	rho_w
0	-92236.01	-92080.7	-155.3079	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1000	1000	1	1	1	1	1	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0.1	0.1	0.1	0.1	0.1	0	0	0.1	0.1	0.1	0.1	0.1	0	0	0.1	0.1	0.1	0.1	0.1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0	0	0.1	0.1	0.1	0.1	0.1	100	100	0.1	0.1	0.1	0.1	0.1	0	0	0.1	0.1	0.1	0.1	0.1
10	-38854.48	-38824.01	-30.47223	2.75188	0.503403	0.807244	1.00302	1	1	5.33137	0.503403	2.75188	0.519837	0.582237	1	1	5.33137	0.807244	0.519837	2.75188	0.359806	1	1	5.33137	1.00302	0.582237	0.359806	2.75188	1	1	5.33137	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5.33137	5.33137	5.33137	5.33137	1	1	2.75188	0.140328	1.43941	0.576428	0.378375	0	0	0.0148246	1.43941	0.140328	1.35257	1.08586	0	0	0.0148246	0.576428	1.35257	0.140328	2.75656	0	0	0.0148246	0.378375	1.08586	2.75656	0.140328	0	0	0.0148246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0148246	0.0148246	0.0148246	0.0148246	0	0	0.140328	1.57725	1.5751	7.68886	7.68886	1000	1000	1.57315	1	1	3.2485	3.2485	0	0	1	0.15534	0.0284165	0.0455679	0.0566194	0.0564488	0.0564488	0.300949	0.0284165	0.15534	0.0293442	0.0328666	0.0564488	0.0564488	0.300949	0.0455679	0.0293442	0.15534	0.0203106	0.0564488	0.0564488	0.300949	0.0566194	0.0328666	0.0203106	0.15534	0.0564488	0.0564488	0.300949	0.0564488	0.0564488	0.0564488	0.0564488	0.0564488	0.0564488	0.0564488	0.0564488	0.0564488	0.0564488	0.0564488	0.0564488	0.0564488	0.0564488	0.300949	0.300949	0.300949	0.300949	0.0564488	0.0564488	0.15534	0.0167562	0.171876	0.0688297	0.0451807	0	0	0.00177016	0.171876	0.0167562	0.161507	0.12966	0	0	0.00177016	0.0688297	0.161507	0.0167562	0.329154	0	0	0.00177016	0.0451807	0.12966	0.329154	0.0167562	0	0	0.00177016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00177016	0.00177016	0.00177016	0.00177016	0	0	0.0167562	0.0969611	0.0968284	0.472669	0.472669	61.4746	61.4746	0.0967087	0.0995786	0.0995786	0.323481	0.323481	0	0	0.0995786	0.05644877	0.1194073	0.06147457	0.09957856
20	-38501.41	-38476.6	-24.81504	5.23895	0.253845	0.549802	0.784378	1	1	85.4706	0.253845	5.23895	0.267549	0.322093	1	1	85.4706	0.549802	0.267549	5.23895	0.146476	1	1	85.4706	0.784378	0.322093	0.146476	5.23895	1	1	85.4706	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85.4706	85.4706	85.4706	85.4706	1	1	37.1037	1.30225	9.02078	5.52183	4.40634	0	0	0.0343349	2.41978	1.30225	8.72451	7.75473	0	0	0.0343349	1.48121	2.34031	1.30225	12.7912	0	0	0.0343349	1.18198	2.08017	3.43117	1.30225	0	0	0.0343349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127998	0.127998	0.127998	0.127998	0	0	0.214653	1	1	0.429469	0.429469	1000	1000	1	2.30181	2.29084	2.19428	2.19428	0	0	2.20814	0.231628	0.0112232	0.0243083	0.0346795	0.0442128	0.0442128	3.77889	0.0112232	0.231628	0.0118291	0.0142406	0.0442128	0.0442128	3.77889	0.0243083	0.0118291	0.231628	0.00647612	0.0442128	0.0442128	3.77889	0.0346795	0.0142406	0.00647612	0.231628	0.0442128	0.0442128	3.77889	0.0442128	0.0442128	0.0442128	0.0442128	0.0442128	0.0442128	0.0442128	0.0442128	0.0442128	0.0442128	0.0442128	0.0442128	0.0442128	0.0442128	3.77889	3.77889	3.77889	3.77889	0.0442128	0.0442128	1.64046	0.0295385	0.204615	0.12525	0.0999473	0	0	0.000778807	0.054887	0.0295385	0.197895	0.175898	0	0	0.000778807	0.0335976	0.0530843	0.0295385	0.290137	0	0	0.000778807	0.0268104	0.0471837	0.0778279	0.0295385	0	0	0.000778807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00290334	0.00290334	0.00290334	0.00290334	0	0	0.00486889	0.0295621	0.0295621	0.012696	0.012696	29.5621	29.5621	0.0295621	0.284449	0.283093	0.27116	0.27116	0	0	0.272874	0.04421276	0.02268263	0.02956211	0.1235761
30	-38513.12	-38466.66	-46.45898	1	1	1	1	1	1	5.02653	1	1	1	1	1	1	5.02653	1	1	1	1	1	1	5.02653	1	1	1	1	1	1	5.02653	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5.02653	5.02653	5.02653	5.02653	1	1	5.02653	0.601554	8.86188	4.22371	3.00406	0	0	0.035676	3.00882	0.601554	8.4262	7.053	0	0	0.035676	1.43405	2.86089	0.601554	15.0108	0	0	0.035676	1.01995	2.39466	5.09651	0.601554	0	0	0.035676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105077	0.105077	0.105077	0.105077	0	0	0.289445	0.388799	0.397214	1.51731	1.51731	1000	1000	0.528022	1.73732	1.73444	1.37725	1.37725	0	0	1.73184	0.0545666	0.0545666	0.0545666	0.0545666	0.0545666	0.0545666	0.274281	0.0545666	0.0545666	0.0545666	0.0545666	0.0545666	0.0545666	0.274281	0.0545666	0.0545666	0.0545666	0.0545666	0.0545666	0.0545666	0.274281	0.0545666	0.0545666	0.0545666	0.0545666	0.0545666	0.0545666	0.274281	0.0545666	0.0545666	0.0545666	0.0545666	0.0545666	0.0545666	0.0545666	0.0545666	0.0545666	0.0545666	0.0545666	0.0545666	0.0545666	0.0545666	0.274281	0.274281	0.274281	0.274281	0.0545666	0.0545666	0.274281	0.0145511	0.214361	0.102168	0.0726656	0	0	0.000862973	0.0727806	0.0145511	0.203822	0.170606	0	0	0.000862973	0.0346884	0.0692025	0.0145511	0.363098	0	0	0.000862973	0.0246717	0.0579247	0.12328	0.0145511	0	0	0.000862973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00254172	0.00254172	0.00254172	0.00254172	0	0	0.00700143	0.0202138	0.0206514	0.0788854	0.0788854	51.9905	51.9905	0.0274521	0.213484	0.21313	0.169239	0.169239	0	0	0.21281	0.05456663	0.02418914	0.05199045	0.1228811
40	-38505.74	-38456.56	-49.18063	1.87685	0.679809	0.911855	1.0437	1	1	2.94984	0.679809	1.87685	0.693526	0.74418	1	1	2.94984	0.911855	0.693526	1.87685	0.551707	1	1	2.94984	1.0437	0.74418	0.551707	1.87685	1	1	2.94984	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.94984	2.94984	2.94984	2.94984	1	1	1.87685	0.987471	16.0467	7.45896	5.24435	0	0	0.044352	3.14557	0.987471	15.2318	12.6731	0	0	0.044352	1.46215	2.98583	0.987471	27.6696	0	0	0.044352	1.02803	2.48426	5.42394	0.987471	0	0	0.044352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226256	0.226256	0.226256	0.226256	0	0	0.640316	1.8436	1.73889	0.629854	0.629854	1000	1000	0.734621	2.33854	2.33258	0.710724	0.710724	0	0	2.3272	0.118731	0.0430053	0.0576848	0.0660253	0.0632609	0.0632609	0.186609	0.0430053	0.118731	0.0438731	0.0470775	0.0632609	0.0632609	0.186609	0.0576848	0.0438731	0.118731	0.0349015	0.0632609	0.0632609	0.186609	0.0660253	0.0470775	0.0349015	0.118731	0.0632609	0.0632609	0.186609	0.0632609	0.0632609	0.0632609	0.0632609	0.0632609	0.0632609	0.0632609	0.0632609	0.0632609	0.0632609	0.0632609	0.0632609	0.0632609	0.0632609	0.186609	0.186609	0.186609	0.186609	0.0632609	0.0632609	0.118731	0.0250845	0.407631	0.189478	0.133221	0	0	0.00112666	0.0799062	0.0250845	0.386931	0.321932	0	0	0.00112666	0.0371426	0.0758484	0.0250845	0.702883	0	0	0.00112666	0.0261148	0.063107	0.137783	0.0250845	0	0	0.00112666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00574753	0.00574753	0.00574753	0.00574753	0	0	0.0162658	0.0667061	0.0629177	0.0227897	0.0227897	36.1826	36.1826	0.0265805	0.446654	0.445515	0.135746	0.135746	0	0	0.444489	0.06326091	0.02540278	0.03618259	0.190997
50	-38502.34	-38451.25	-51.0985	1.17159	0.83402	0.953229	1.01365	1	1	1.84932	0.948216	1.17159	0.841631	0.869054	1	1	1.84932	1.08375	0.956869	1.17159	0.758546	1	1	1.84932	1.15244	0.988047	0.862407	1.17159	1	1	1.84932	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.6266	1.6266	1.6266	1.6266	1	1	1.17159	1.00118	9.01271	3.79929	2.55348	0	0	0.0187738	1.41031	1.00118	8.49855	6.9073	0	0	0.0187738	0.594514	1.32985	1.00118	16.6423	0	0	0.0187738	0.399569	1.08086	2.60419	1.00118	0	0	0.0187738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119975	0.119975	0.119975	0.119975	0	0	1.00118	1	1	0.22718	0.22718	1000	1000	1	1.76771	1.67403	4.61139	4.61139	0	0	0.750354	0.0342306	0.0243678	0.0278508	0.0296161	0.0292173	0.0292173	0.0540321	0.0277043	0.0342306	0.0245902	0.0253915	0.0292173	0.0292173	0.0540321	0.0316642	0.0279572	0.0342306	0.0221627	0.0292173	0.0292173	0.0540321	0.0336712	0.0288681	0.0251972	0.0342306	0.0292173	0.0292173	0.0540321	0.0292173	0.0292173	0.0292173	0.0292173	0.0292173	0.0292173	0.0292173	0.0292173	0.0292173	0.0292173	0.0292173	0.0292173	0.0292173	0.0292173	0.0475249	0.0475249	0.0475249	0.0475249	0.0292173	0.0292173	0.0342306	0.0298566	0.268771	0.1133	0.0761483	0	0	0.000559859	0.0420574	0.0298566	0.253439	0.205985	0	0	0.000559859	0.0177292	0.0396581	0.0298566	0.496297	0	0	0.000559859	0.0119157	0.0322326	0.0776606	0.0298566	0	0	0.000559859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00357783	0.00357783	0.00357783	0.00357783	0	0	0.0298566	0.119747	0.119747	0.027204	0.027204	119.747	119.747	0.119747	0.386764	0.366267	1.00894	1.00894	0	0	0.164172	0.02921734	0.02982137	0.1197466	0.2187932
60	-38475.79	-38446.51	-29.28065	6.66585	1.17202	1.69751	2.01261	1	1	8.93624	0.388647	6.66585	1.20195	1.31375	1	1	8.93624	0.562899	0.398569	6.66585	0.900206	1	1	8.93624	0.667387	0.435644	0.298511	6.66585	1	1	8.93624	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.9486	26.9486	26.9486	26.9486	1	1	24.0943	2.22673	4.61768	3.46663	3.03829	0	0	0.0681858	1.12088	2.22673	4.52853	4.22739	0	0	0.0681858	0.841477	1.09924	2.22673	5.66019	0	0	0.0681858	0.737504	1.02614	1.37393	2.22673	0	0	0.0681858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280905	0.280905	0.280905	0.280905	0	0	0.568052	2.39486	2.38859	2.38261	2.38261	1000	1000	2.38293	1	1	0.880919	0.880919	0	0	1	0.0859401	0.0151104	0.0218853	0.0259477	0.0128926	0.0128926	0.115211	0.00501067	0.0859401	0.0154962	0.0169377	0.0128926	0.0128926	0.115211	0.00725723	0.0051386	0.0859401	0.011606	0.0128926	0.0128926	0.115211	0.00860435	0.00561659	0.00384858	0.0859401	0.0128926	0.0128926	0.115211	0.0128926	0.0128926	0.0128926	0.0128926	0.0128926	0.0128926	0.0128926	0.0128926	0.0128926	0.0128926	0.0128926	0.0128926	0.0128926	0.0128926	0.347438	0.347438	0.347438	0.347438	0.0128926	0.0128926	0.310638	0.0932186	0.193312	0.145125	0.127193	0	0	0.00285449	0.0469238	0.0932186	0.189579	0.176973	0	0	0.00285449	0.0352271	0.0460178	0.0932186	0.236955	0	0	0.00285449	0.0308744	0.0429578	0.0575175	0.0932186	0	0	0.00285449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0117596	0.0117596	0.0117596	0.0117596	0	0	0.0237806	0.0652035	0.0650327	0.0648699	0.0648699	27.2264	27.2264	0.0648787	0.115758	0.115758	0.101974	0.101974	0	0	0.115758	0.0128926	0.04186339	0.02722641	0.1157583
70	-38450.3	-38439.39	-10.90388	2.03803	0.43499	0.606568	0.706732	1	1	2.77089	0.43499	2.03803	0.444945	0.481924	1	1	2.77089	0.606568	0.444945	2.03803	0.343264	1	1	2.77089	0.706732	0.481924	0.343264	2.03803	1	1	2.77089	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.77089	2.77089	2.77089	2.77089	1	1	2.46652	2.3009	9.12387	6.6786	5.78628	0	0	0.427783	2.03271	2.3009	8.9322	8.28756	0	0	0.427783	1.48793	1.99001	2.3009	11.3934	0	0	0.427783	1.28913	1.84639	2.53834	2.3009	0	0	0.427783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92011	1.92011	1.92011	1.92011	0	0	2.3009	1.75363	1.75067	1.74785	1.74785	1000	1000	1.748	2.26568	2.26012	5.00803	5.00803	0	0	2.2551	0.104696	0.022346	0.0311602	0.0363057	0.0513713	0.0513713	0.142344	0.022346	0.104696	0.0228574	0.0247571	0.0513713	0.0513713	0.142344	0.0311602	0.0228574	0.104696	0.0176339	0.0513713	0.0513713	0.142344	0.0363057	0.0247571	0.0176339	0.104696	0.0513713	0.0513713	0.142344	0.0513713	0.0513713	0.0513713	0.0513713	0.0513713	0.0513713	0.0513713	0.0513713	0.0513713	0.0513713	0.0513713	0.0513713	0.0513713	0.0513713	0.142344	0.142344	0.142344	0.142344	0.0513713	0.0513713	0.126708	0.027611	0.109487	0.0801437	0.0694358	0	0	0.00513343	0.0243927	0.027611	0.107187	0.0994513	0	0	0.00513343	0.0178553	0.0238803	0.027611	0.136721	0	0	0.00513343	0.0154697	0.0221568	0.0304603	0.027611	0	0	0.00513343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0230415	0.0230415	0.0230415	0.0230415	0	0	0.027611	0.0966142	0.0964513	0.096296	0.096296	55.0939	55.0939	0.0963043	0.101788	0.101538	0.224991	0.224991	0	0	0.101313	0.05137129	0.01200007	0.05509388	0.04492609
80	-38482.31	-38452.17	-30.14132	1.95479	0.883095	1.20688	1.39337	1	1	4.21005	0.883095	1.95479	0.902053	0.972276	1	1	4.21005	1.20688	0.902053	1.95479	0.707444	1	1	4.21005	1.39337	0.972276	0.707444	1.95479	1	1	4.21005	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.21005	4.21005	4.21005	4.21005	1	1	1.95479	1.94833	8.0499	4.75828	3.73611	0	0	0.0256024	1.33726	1.94833	7.76716	6.84635	0	0	0.0256024	0.79045	1.29029	1.94833	11.6937	0	0	0.0256024	0.620646	1.13732	1.94256	1.94833	0	0	0.0256024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154119	0.154119	0.154119	0.154119	0	0	0.516826	1	1	0.554366	0.554366	1000	1000	1	1.98004	1.97598	9.00754	9.00754	0	0	1.97232	0.126414	0.0571088	0.0780475	0.0901074	0.0646689	0.0646689	0.272259	0.0571088	0.126414	0.0583348	0.062876	0.0646689	0.0646689	0.272259	0.0780475	0.0583348	0.126414	0.0457496	0.0646689	0.0646689	0.272259	0.0901074	0.062876	0.0457496	0.126414	0.0646689	0.0646689	0.272259	0.0646689	0.0646689	0.0646689	0.0646689	0.0646689	0.0646689	0.0646689	0.0646689	0.0646689	0.0646689	0.0646689	0.0646689	0.0646689	0.0646689	0.272259	0.272259	0.272259	0.272259	0.0646689	0.0646689	0.126414	0.0470219	0.194279	0.114838	0.0901687	0	0	0.000617897	0.0322739	0.0470219	0.187456	0.165232	0	0	0.000617897	0.019077	0.0311403	0.0470219	0.282219	0	0	0.000617897	0.0149789	0.0274486	0.0468825	0.0470219	0	0	0.000617897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00371956	0.00371956	0.00371956	0.00371956	0	0	0.0124733	0.00574886	0.00574886	0.00318697	0.00318697	5.74886	5.74886	0.00574886	0.100873	0.100666	0.458889	0.458889	0	0	0.10048	0.06466889	0.02413439	0.005748864	0.05094502
90	-38488.02	-38449.4	-38.62569	7.07551	0.432732	1.07751	1.63924	1	1	191.297	0.432732	7.07551	0.460433	0.573147	1	1	191.297	1.07751	0.460433	7.07551	0.226304	1	1	191.297	1.63924	0.573147	0.226304	7.07551	1	1	191.297	1	1	1	1	1	1	1	1	1	1	1	1	1	1	191.297	191.297	191.297	191.297	1	1	32.7136	0.685748	7.08418	2.82902	1.85462	0	0	0.00287764	1.44101	0.685748	6.65551	5.33955	0	0	0.00287764	0.575459	1.35382	0.685748	13.5936	0	0	0.00287764	0.377254	1.08613	2.76511	0.685748	0	0	0.00287764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141468	0.0141468	0.0141468	0.0141468	0	0	0.134834	0.65503	0.68767	1.60718	1.60718	1000	1000	1.41316	1.92142	1.91765	9.45107	9.45107	0	0	1.91426	0.252821	0.0154623	0.0385016	0.0585732	0.0357319	0.0357319	6.8354	0.0154623	0.252821	0.0164521	0.0204796	0.0357319	0.0357319	6.8354	0.0385016	0.0164521	0.252821	0.00808628	0.0357319	0.0357319	6.8354	0.0585732	0.0204796	0.00808628	0.252821	0.0357319	0.0357319	6.8354	0.0357319	0.0357319	0.0357319	0.0357319	0.0357319	0.0357319	0.0357319	0.0357319	0.0357319	0.0357319	0.0357319	0.0357319	0.0357319	0.0357319	6.8354	6.8354	6.8354	6.8354	0.0357319	0.0357319	1.16892	0.0367031	0.379164	0.151417	0.0992645	0	0	0.000154019	0.0771269	0.0367031	0.356221	0.285787	0	0	0.000154019	0.0308001	0.0724598	0.0367031	0.727564	0	0	0.000154019	0.0201917	0.0581327	0.147996	0.0367031	0	0	0.000154019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000757175	0.000757175	0.000757175	0.000757175	0	0	0.00721667	0.016303	0.0171154	0.040001	0.040001	24.8889	24.8889	0.0351721	0.174088	0.173746	0.8563	0.8563	0	0	0.173439	0.03573187	0.05352268	0.02488892	0.09060359
