Iteration	Posterior	Likelihood	Prior	m_b[5][1][1]	m_b[5][1][2]	m_b[5][1][3]	m_b[5][1][4]	m_b[5][1][5]	m_b[5][1][6]	m_b[5][1][7]	m_b[5][2][1]	m_b[5][2][2]	m_b[5][2][3]	m_b[5][2][4]	m_b[5][2][5]	m_b[5][2][6]	m_b[5][2][7]	m_b[5][3][1]	m_b[5][3][2]	m_b[5][3][3]	m_b[5][3][4]	m_b[5][3][5]	m_b[5][3][6]	m_b[5][3][7]	m_b[5][4][1]	m_b[5][4][2]	m_b[5][4][3]	m_b[5][4][4]	m_b[5][4][5]	m_b[5][4][6]	m_b[5][4][7]	m_b[5][5][1]	m_b[5][5][2]	m_b[5][5][3]	m_b[5][5][4]	m_b[5][5][5]	m_b[5][5][6]	m_b[5][5][7]	m_b[5][6][1]	m_b[5][6][2]	m_b[5][6][3]	m_b[5][6][4]	m_b[5][6][5]	m_b[5][6][6]	m_b[5][6][7]	m_b[5][7][1]	m_b[5][7][2]	m_b[5][7][3]	m_b[5][7][4]	m_b[5][7][5]	m_b[5][7][6]	m_b[5][7][7]	m_d[5][1][1]	m_d[5][1][2]	m_d[5][1][3]	m_d[5][1][4]	m_d[5][1][5]	m_d[5][1][6]	m_d[5][1][7]	m_d[5][2][1]	m_d[5][2][2]	m_d[5][2][3]	m_d[5][2][4]	m_d[5][2][5]	m_d[5][2][6]	m_d[5][2][7]	m_d[5][3][1]	m_d[5][3][2]	m_d[5][3][3]	m_d[5][3][4]	m_d[5][3][5]	m_d[5][3][6]	m_d[5][3][7]	m_d[5][4][1]	m_d[5][4][2]	m_d[5][4][3]	m_d[5][4][4]	m_d[5][4][5]	m_d[5][4][6]	m_d[5][4][7]	m_d[5][5][1]	m_d[5][5][2]	m_d[5][5][3]	m_d[5][5][4]	m_d[5][5][5]	m_d[5][5][6]	m_d[5][5][7]	m_d[5][6][1]	m_d[5][6][2]	m_d[5][6][3]	m_d[5][6][4]	m_d[5][6][5]	m_d[5][6][6]	m_d[5][6][7]	m_d[5][7][1]	m_d[5][7][2]	m_d[5][7][3]	m_d[5][7][4]	m_d[5][7][5]	m_d[5][7][6]	m_d[5][7][7]	m_e[5][1][1]	m_e[5][1][2]	m_e[5][1][3]	m_e[5][1][4]	m_e[5][1][5]	m_e[5][1][6]	m_e[5][1][7]	m_w[5][1][1]	m_w[5][1][2]	m_w[5][1][3]	m_w[5][1][4]	m_w[5][1][5]	m_w[5][1][6]	m_w[5][1][7]	r_b[5][1][1]	r_b[5][1][2]	r_b[5][1][3]	r_b[5][1][4]	r_b[5][1][5]	r_b[5][1][6]	r_b[5][1][7]	r_b[5][2][1]	r_b[5][2][2]	r_b[5][2][3]	r_b[5][2][4]	r_b[5][2][5]	r_b[5][2][6]	r_b[5][2][7]	r_b[5][3][1]	r_b[5][3][2]	r_b[5][3][3]	r_b[5][3][4]	r_b[5][3][5]	r_b[5][3][6]	r_b[5][3][7]	r_b[5][4][1]	r_b[5][4][2]	r_b[5][4][3]	r_b[5][4][4]	r_b[5][4][5]	r_b[5][4][6]	r_b[5][4][7]	r_b[5][5][1]	r_b[5][5][2]	r_b[5][5][3]	r_b[5][5][4]	r_b[5][5][5]	r_b[5][5][6]	r_b[5][5][7]	r_b[5][6][1]	r_b[5][6][2]	r_b[5][6][3]	r_b[5][6][4]	r_b[5][6][5]	r_b[5][6][6]	r_b[5][6][7]	r_b[5][7][1]	r_b[5][7][2]	r_b[5][7][3]	r_b[5][7][4]	r_b[5][7][5]	r_b[5][7][6]	r_b[5][7][7]	r_d[5][1][1]	r_d[5][1][2]	r_d[5][1][3]	r_d[5][1][4]	r_d[5][1][5]	r_d[5][1][6]	r_d[5][1][7]	r_d[5][2][1]	r_d[5][2][2]	r_d[5][2][3]	r_d[5][2][4]	r_d[5][2][5]	r_d[5][2][6]	r_d[5][2][7]	r_d[5][3][1]	r_d[5][3][2]	r_d[5][3][3]	r_d[5][3][4]	r_d[5][3][5]	r_d[5][3][6]	r_d[5][3][7]	r_d[5][4][1]	r_d[5][4][2]	r_d[5][4][3]	r_d[5][4][4]	r_d[5][4][5]	r_d[5][4][6]	r_d[5][4][7]	r_d[5][5][1]	r_d[5][5][2]	r_d[5][5][3]	r_d[5][5][4]	r_d[5][5][5]	r_d[5][5][6]	r_d[5][5][7]	r_d[5][6][1]	r_d[5][6][2]	r_d[5][6][3]	r_d[5][6][4]	r_d[5][6][5]	r_d[5][6][6]	r_d[5][6][7]	r_d[5][7][1]	r_d[5][7][2]	r_d[5][7][3]	r_d[5][7][4]	r_d[5][7][5]	r_d[5][7][6]	r_d[5][7][7]	r_e[5][1]	r_e[5][2]	r_e[5][3]	r_e[5][4]	r_e[5][5]	r_e[5][6]	r_e[5][7]	r_w[5][1]	r_w[5][2]	r_w[5][3]	r_w[5][4]	r_w[5][5]	r_w[5][6]	r_w[5][7]	rho_b	rho_d	rho_e	rho_w
1030	-38478.27	-38442.98	-35.2969	1.08935	0.217421	1	1	1	1	31.1531	0.777142	1.08935	1	1	1	1	31.1531	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8.71571	8.71571	1	1	1	1	1.839	0.904254	12.8297	0	0	0	0	0.0588542	2.7341	0.904254	0	0	0	0	0.0588542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276171	0.276171	0	0	0	0	0.904254	1.817	2.47424	1000	1000	1000	1000	1.81448	1.63804	4.26966	0	0	0	0	0.884187	0.00478981	0.00095599	0.00439695	0.00439695	0.00439695	0.00439695	0.136979	0.00341705	0.00478981	0.00439695	0.00439695	0.00439695	0.00439695	0.136979	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.00439695	0.0383225	0.0383225	0.00439695	0.00439695	0.00439695	0.00439695	0.00808598	0.0171657	0.243549	0	0	0	0	0.00111724	0.0519021	0.0171657	0	0	0	0	0.00111724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00524263	0.00524263	0	0	0	0	0.0171657	0.0416489	0.0567142	22.9218	22.9218	22.9218	22.9218	0.0415913	0.30535	0.795915	0	0	0	0	0.164823	0.004396946	0.01898325	0.02292183	0.1864121
1040	-38501.22	-38461.75	-39.46371	1.17028	1.17028	1	1	1	1	1.20618	1	1.17028	1	1	1	1	1.20618	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.41158	1.41158	1	1	1	1	1.41158	3.25833	5.78796	0	0	0	0	0.0979746	1.09406	3.25833	0	0	0	0	0.0979746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51832	0.51832	0	0	0	0	0.90265	0.820079	2.17462	1000	1000	1000	1000	1.12421	1	2.17003	0	0	0	0	1	0.0170979	0.0170979	0.01461	0.01461	0.01461	0.01461	0.0176224	0.01461	0.0170979	0.01461	0.01461	0.01461	0.01461	0.0176224	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.01461	0.0206232	0.0206232	0.01461	0.01461	0.01461	0.01461	0.0206232	0.104362	0.185383	0	0	0	0	0.00313804	0.0350418	0.104362	0	0	0	0	0.00313804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166013	0.0166013	0	0	0	0	0.0289111	0.00511737	0.0135698	6.2401	6.2401	6.2401	6.2401	0.00701519	0.0783671	0.170059	0	0	0	0	0.0783671	0.01461003	0.03202915	0.006240096	0.07836712
1050	-38468.74	-38440.25	-28.48971	2.49122	2.33581	1	1	1	1	0.937771	0.937615	2.49122	1	1	1	1	0.937771	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.3362	2.3362	1	1	1	1	2.49122	1.69773	5.61468	0	0	0	0	0.0947792	1.20579	1.69773	0	0	0	0	0.0947792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.441331	0.441331	0	0	0	0	1.40056	0.525018	0.218516	1000	1000	1000	1000	0.486155	1	7.05926	0	0	0	0	1	0.0458645	0.0430033	0.0184104	0.0184104	0.0184104	0.0184104	0.0172648	0.0172619	0.0458645	0.0184104	0.0184104	0.0184104	0.0184104	0.0172648	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0184104	0.0430104	0.0430104	0.0184104	0.0184104	0.0184104	0.0184104	0.0458645	0.0342459	0.113257	0	0	0	0	0.00191184	0.0243227	0.0342459	0	0	0	0	0.00191184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00890234	0.00890234	0	0	0	0	0.0282514	0.0131366	0.00546756	25.0213	25.0213	25.0213	25.0213	0.0121642	0.0595535	0.420404	0	0	0	0	0.0595535	0.01841044	0.02017155	0.02502133	0.05955347
1060	-38463.71	-38442.8	-20.91199	1.71722	0.281228	1	1	1	1	59.2716	0.540164	1.71722	1	1	1	1	59.2716	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.8588	30.8588	1	1	1	1	11.6694	0.932335	20.1463	0	0	0	0	0.109337	4.42172	0.932335	0	0	0	0	0.109337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.498163	0.498163	0	0	0	0	0.932335	1	0.284623	1000	1000	1000	1000	1	2.04117	4.66103	0	0	0	0	2.0378	0.0300969	0.00492895	0.0175265	0.0175265	0.0175265	0.0175265	1.03883	0.00946721	0.0300969	0.0175265	0.0175265	0.0175265	0.0175265	1.03883	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.0175265	0.540848	0.540848	0.0175265	0.0175265	0.0175265	0.0175265	0.204524	0.00449067	0.0970364	0	0	0	0	0.000526632	0.0212976	0.00449067	0	0	0	0	0.000526632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00239944	0.00239944	0	0	0	0	0.00449067	0.0412485	0.0117402	41.2485	41.2485	41.2485	41.2485	0.0412485	0.113917	0.260131	0	0	0	0	0.113729	0.01752653	0.004816587	0.04124847	0.0558097
1070	-38495.11	-38452.5	-42.60796	4.96254	0.742955	1	1	1	1	198.993	0.742955	4.96254	1	1	1	1	198.993	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	198.993	198.993	1	1	1	1	31.8089	0.181891	6.60031	0	0	0	0	0.0464694	4.91515	0.181891	0	0	0	0	0.0464694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0624014	0.0624014	0	0	0	0	0.181891	0.668833	0.402008	1000	1000	1000	1000	0.669457	1.11061	1.57885	0	0	0	0	0.939954	0.572815	0.0857577	0.115428	0.115428	0.115428	0.115428	22.9693	0.0857577	0.572815	0.115428	0.115428	0.115428	0.115428	22.9693	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	0.115428	22.9693	22.9693	0.115428	0.115428	0.115428	0.115428	3.67163	0.00422084	0.153163	0	0	0	0	0.00107834	0.114058	0.00422084	0	0	0	0	0.00107834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144805	0.00144805	0	0	0	0	0.00422084	0.0402479	0.0241914	60.1763	60.1763	60.1763	60.1763	0.0402854	0.0943523	0.134132	0	0	0	0	0.0798542	0.1154278	0.0232054	0.06017632	0.08495543
1080	-38505.18	-38448.14	-57.03343	2.99471	0.732385	1	1	1	1	41.5026	0.732385	2.99471	1	1	1	1	41.5026	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.5026	41.5026	1	1	1	1	13.1715	0.137974	5.01469	0	0	0	0	0.0372424	5.01469	0.137974	0	0	0	0	0.0372424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0372424	0.0372424	0	0	0	0	0.103828	0.416605	0.261946	1000	1000	1000	1000	0.417451	1.90339	1.99909	0	0	0	0	1.90055	0.533816	0.13055	0.178253	0.178253	0.178253	0.178253	7.39798	0.13055	0.533816	0.178253	0.178253	0.178253	0.178253	7.39798	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	0.178253	7.39798	7.39798	0.178253	0.178253	0.178253	0.178253	2.34786	0.00232618	0.0845455	0	0	0	0	0.000627892	0.0845455	0.00232618	0	0	0	0	0.000627892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000627892	0.000627892	0	0	0	0	0.0017505	0.028234	0.0177526	67.7717	67.7717	67.7717	67.7717	0.0282913	0.40447	0.424808	0	0	0	0	0.403868	0.1782534	0.01685957	0.06777172	0.2125003
1090	-38506.04	-38451.77	-54.27666	1	1	1	1	1	1	5.77237	1	1	1	1	1	1	5.77237	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5.77237	5.77237	1	1	1	1	5.77237	0.135024	3.38255	0	0	0	0	0.00758011	3.77639	0.135024	0	0	0	0	0.00758011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00678959	0.00678959	0	0	0	0	0.0223281	1	0.178034	1000	1000	1000	1000	1	3.01029	6.35827	0	0	0	0	1.37414	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.512864	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.512864	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.088848	0.512864	0.512864	0.088848	0.088848	0.088848	0.088848	0.512864	0.00599825	0.150266	0	0	0	0	0.000336737	0.167761	0.00599825	0	0	0	0	0.000336737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000301619	0.000301619	0	0	0	0	0.0009919	0.022719	0.00404476	22.719	22.719	22.719	22.719	0.022719	0.527168	1.11347	0	0	0	0	0.240642	0.08884804	0.04442377	0.022719	0.1751218
1100	-38460.11	-38453.23	-6.877717	3.17879	0.362328	1	1	1	1	125.601	0.711927	3.17879	1	1	1	1	125.601	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.9234	63.9234	1	1	1	1	7.85302	2.17357	5.95082	0	0	0	0	0.0417592	1.17067	2.17357	0	0	0	0	0.0417592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212273	0.212273	0	0	0	0	0.561316	1.58248	0.96154	1000	1000	1000	1000	0.762671	1	3.53911	0	0	0	0	1	0.125526	0.0143079	0.0394886	0.0394886	0.0394886	0.0394886	4.9598	0.028113	0.125526	0.0394886	0.0394886	0.0394886	0.0394886	4.9598	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	0.0394886	2.52425	2.52425	0.0394886	0.0394886	0.0394886	0.0394886	0.310105	0.0457411	0.12523	0	0	0	0	0.000878789	0.0246358	0.0457411	0	0	0	0	0.000878789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446711	0.00446711	0	0	0	0	0.0118124	0.0121033	0.00735417	7.64833	7.64833	7.64833	7.64833	0.00583316	0.0868129	0.307241	0	0	0	0	0.0868129	0.03948863	0.02104419	0.00764833	0.08681289
1110	-38517.06	-38452.19	-64.86536	3.59561	0.788709	1	1	1	1	30.9911	0.788709	3.59561	1	1	1	1	30.9911	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.9911	30.9911	1	1	1	1	7.16323	0.158135	2.48189	0	0	0	0	0.0261597	2.48189	0.158135	0	0	0	0	0.0261597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0261597	0.0261597	0	0	0	0	0.122696	2.38317	1.31551	1000	1000	1000	1000	1.31551	2.16869	9.97055	0	0	0	0	2.16481	0.323673	0.0709987	0.0900189	0.0900189	0.0900189	0.0900189	2.78978	0.0709987	0.323673	0.0900189	0.0900189	0.0900189	0.0900189	2.78978	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	0.0900189	2.78978	2.78978	0.0900189	0.0900189	0.0900189	0.0900189	0.644826	0.0163347	0.256369	0	0	0	0	0.00270219	0.256369	0.0163347	0	0	0	0	0.00270219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00270219	0.00270219	0	0	0	0	0.012674	0.0274522	0.0151536	11.5192	11.5192	11.5192	11.5192	0.0151536	0.224701	1.03306	0	0	0	0	0.224298	0.09001891	0.1032961	0.01151919	0.1036112
1120	-38518.69	-38456.67	-62.02024	10.8945	1.01577	1	1	1	1	23.0947	0.272384	10.8945	1	1	1	1	23.0947	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	86.1245	86.1245	1	1	1	1	75.76	0.201632	4.63593	0	0	0	0	0.0162343	3.7723	0.201632	0	0	0	0	0.0162343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0199509	0.0199509	0	0	0	0	0.058685	1.74682	0.327261	1000	1000	1000	1000	1.3263	2.91658	6.24061	0	0	0	0	1.85985	0.261853	0.0244143	0.0240352	0.0240352	0.0240352	0.0240352	0.555088	0.00654681	0.261853	0.0240352	0.0240352	0.0240352	0.0240352	0.555088	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	0.0240352	2.07002	2.07002	0.0240352	0.0240352	0.0240352	0.0240352	1.82091	0.00597977	0.137487	0	0	0	0	0.000481455	0.111874	0.00597977	0	0	0	0	0.000481455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000591679	0.000591679	0	0	0	0	0.00174041	0.0559318	0.0104787	32.0193	32.0193	32.0193	32.0193	0.0424671	0.529282	1.13251	0	0	0	0	0.337515	0.02403525	0.02965676	0.03201926	0.1814736
1130	-38503.95	-38455.17	-48.78359	3.8575	0.608725	1	1	1	1	28.2257	0.749098	3.8575	1	1	1	1	28.2257	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22.9365	22.9365	1	1	1	1	3.8575	0.1524	1.41755	0	0	0	0	0.0176949	1.41755	0.1524	0	0	0	0	0.0176949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176949	0.0176949	0	0	0	0	0.1524	1	3.41835	1000	1000	1000	1000	1	2.14389	2.14011	0	0	0	0	2.14011	0.0153381	0.00242041	0.00397619	0.00397619	0.00397619	0.00397619	0.112231	0.00297856	0.0153381	0.00397619	0.00397619	0.00397619	0.00397619	0.112231	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.00397619	0.0911997	0.0911997	0.00397619	0.00397619	0.00397619	0.00397619	0.0153381	0.0167663	0.155951	0	0	0	0	0.0019467	0.155951	0.0167663	0	0	0	0	0.0019467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019467	0.0019467	0	0	0	0	0.0167663	0.0564099	0.192829	56.4099	56.4099	56.4099	56.4099	0.0564099	0.44329	0.442507	0	0	0	0	0.442507	0.003976189	0.1100147	0.05640994	0.2067684
1140	-38512.61	-38445.11	-67.49652	5.11511	0.558481	1	1	1	1	89.3054	0.558481	5.11511	1	1	1	1	89.3054	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	89.3054	89.3054	1	1	1	1	18.2279	0.889822	9.85015	0	0	0	0	0.0206469	1.71859	0.889822	0	0	0	0	0.0206469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118338	0.118338	0	0	0	0	0.820623	1.44505	4.99271	1000	1000	1000	1000	1.44382	2.24928	5.23911	0	0	0	0	2.02422	0.0776916	0.00848256	0.0151886	0.0151886	0.0151886	0.0151886	1.35643	0.00848256	0.0776916	0.0151886	0.0151886	0.0151886	0.0151886	1.35643	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	0.0151886	1.35643	1.35643	0.0151886	0.0151886	0.0151886	0.0151886	0.276857	0.0385894	0.427176	0	0	0	0	0.000895403	0.0745311	0.0385894	0	0	0	0	0.000895403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00513202	0.00513202	0	0	0	0	0.0355884	0.187924	0.649283	130.046	130.046	130.046	130.046	0.187763	0.383584	0.893457	0	0	0	0	0.345202	0.01518864	0.04336749	0.1300461	0.170536
1150	-38461.27	-38441.93	-19.34487	1.06967	1.06967	1	1	1	1	3.89263	1	1.06967	1	1	1	1	3.89263	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.16383	4.16383	1	1	1	1	4.16383	1.00588	9.1004	0	0	0	0	0.00399501	1.41141	1.00588	0	0	0	0	0.00399501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0257587	0.0257587	0	0	0	0	0.215994	1.86297	1.86028	1000	1000	1000	1000	1.86028	1	2.67977	0	0	0	0	1	0.047402	0.047402	0.0443147	0.0443147	0.0443147	0.0443147	0.172501	0.0443147	0.047402	0.0443147	0.0443147	0.0443147	0.0443147	0.172501	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.0443147	0.184519	0.184519	0.0443147	0.0443147	0.0443147	0.0443147	0.184519	0.0166445	0.150586	0	0	0	0	6.61062e-05	0.023355	0.0166445	0	0	0	0	6.61062e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000426234	0.000426234	0	0	0	0	0.0035741	0.0971207	0.0969808	52.1323	52.1323	52.1323	52.1323	0.0969808	0.084014	0.225139	0	0	0	0	0.084014	0.04431471	0.01654722	0.05213231	0.08401403
1160	-38504.42	-38444.61	-59.80695	4.60444	0.382278	1	1	1	1	56.276	0.382278	4.60444	1	1	1	1	56.276	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.276	56.276	1	1	1	1	19.2805	0.753765	11.6802	0	0	0	0	0.00471048	2.23272	0.753765	0	0	0	0	0.00471048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0246422	0.0246422	0	0	0	0	0.145353	2.07114	1.02283	1000	1000	1000	1000	2.06764	3.07363	2.20584	0	0	0	0	1.53765	0.0664195	0.0055144	0.0144251	0.0144251	0.0144251	0.0144251	0.811788	0.0055144	0.0664195	0.0144251	0.0144251	0.0144251	0.0144251	0.811788	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.0144251	0.811788	0.811788	0.0144251	0.0144251	0.0144251	0.0144251	0.278124	0.0153695	0.238162	0	0	0	0	9.60482e-05	0.045526	0.0153695	0	0	0	0	9.60482e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000502462	0.000502462	0	0	0	0	0.0029638	0.0411944	0.0203438	19.8898	19.8898	19.8898	19.8898	0.041125	0.516289	0.370522	0	0	0	0	0.258285	0.01442511	0.02039033	0.01988978	0.1679735
