Iteration	Posterior	Likelihood	Prior	kappa	omega	pi[1]	pi[2]	pi[3]	pi[4]
8020	-4683.9	-4680.4	-3.49721	1.940577	0.03089284	0.197185	0.293313	0.255092	0.254411
8030	-4682.82	-4679.35	-3.4659	1.680438	0.02855892	0.216704	0.280927	0.254002	0.248367
8040	-4681.7	-4678.22	-3.47883	1.891774	0.03059987	0.204317	0.2938	0.243297	0.258586
8050	-4682.7	-4679.06	-3.64558	2.197251	0.03173066	0.208506	0.290217	0.241753	0.259523
8060	-4681.79	-4677.9	-3.88937	2.101317	0.02791047	0.211393	0.293532	0.236548	0.258527
8070	-4686.64	-4682.91	-3.72433	1.497817	0.02429295	0.21075	0.291333	0.236236	0.261681
8080	-4683.97	-4679.89	-4.07905	2.336658	0.02792061	0.20435	0.298183	0.253546	0.243922
8090	-4681.6	-4678.19	-3.40406	1.994155	0.03269463	0.215341	0.30774	0.236812	0.240106
8100	-4682.33	-4678.75	-3.57246	2.14067	0.03208078	0.206032	0.290708	0.248115	0.255144
8110	-4685.65	-4682.02	-3.63251	1.852266	0.02840327	0.198631	0.320104	0.241461	0.239805
8120	-4680.61	-4677.04	-3.57091	1.964966	0.03024353	0.210063	0.299386	0.248603	0.241948
8130	-4682.26	-4678.68	-3.58339	1.762688	0.02807577	0.210058	0.2831	0.256981	0.249861
8140	-4681.1	-4677.29	-3.80922	2.060097	0.02841254	0.207511	0.293206	0.249489	0.249794
8150	-4681.02	-4677.67	-3.34309	1.815922	0.03147301	0.212904	0.295062	0.241178	0.250855
8160	-4681.83	-4677.79	-4.03757	2.058903	0.02601805	0.20621	0.299475	0.244874	0.249441
8170	-4686.55	-4682.17	-4.3822	2.337046	0.02489016	0.209285	0.291306	0.260554	0.238855
8180	-4681.64	-4677.97	-3.66576	1.906385	0.02855594	0.202217	0.304623	0.242329	0.250831
8190	-4690.15	-4686.09	-4.05506	1.44944	0.02122292	0.222049	0.287496	0.233407	0.257048
8200	-4682.27	-4679.03	-3.2385	1.747295	0.03204108	0.205707	0.299353	0.247783	0.247157
8210	-4686.59	-4682.66	-3.9212	1.643223	0.02374291	0.204422	0.306822	0.252017	0.236739
8220	-4681.16	-4677.27	-3.89451	1.935861	0.02640329	0.21635	0.300658	0.235018	0.247974
8230	-4686.11	-4681.87	-4.23873	1.695892	0.02155353	0.221403	0.293049	0.237657	0.247891
8240	-4689.27	-4685.84	-3.43525	2.456796	0.03784195	0.211543	0.315078	0.219801	0.253579
8250	-4682.34	-4678.41	-3.92832	1.810347	0.02502307	0.221952	0.297451	0.239005	0.241592
8260	-4681.59	-4678.17	-3.42778	1.838382	0.03065636	0.208881	0.287939	0.249809	0.253372
8270	-4682.19	-4678.66	-3.53372	1.806655	0.02906595	0.219018	0.299265	0.251485	0.230231
8280	-4680.98	-4677.53	-3.44839	1.814018	0.03014442	0.21099	0.301487	0.233528	0.253995
8290	-4681.29	-4677.65	-3.64418	1.746782	0.02727407	0.212162	0.306969	0.239682	0.241187
8300	-4684.72	-4681.3	-3.42326	2.073969	0.03335071	0.209482	0.288363	0.265079	0.237076
8310	-4686.11	-4682.15	-3.95922	1.843917	0.02500962	0.196895	0.306487	0.238935	0.257683
8320	-4682.45	-4678.49	-3.95719	2.309891	0.0290405	0.209861	0.303749	0.241663	0.244727
8330	-4681.54	-4677.65	-3.89439	2.03261	0.02724633	0.209618	0.288688	0.248132	0.253562
8340	-4683.2	-4679.45	-3.74761	1.847459	0.02712193	0.200367	0.307891	0.239004	0.252737
8350	-4685.19	-4681.14	-4.04355	2.162739	0.0268201	0.212351	0.305895	0.219728	0.262026
8360	-4682.45	-4678.57	-3.87736	2.152973	0.02851042	0.209086	0.30051	0.229695	0.260708
8370	-4680.99	-4677.4	-3.58602	1.785284	0.02826661	0.212461	0.300553	0.233506	0.25348
8380	-4683.88	-4679.95	-3.92943	1.703224	0.0241469	0.212151	0.310246	0.234556	0.243047
8390	-4682.51	-4678.92	-3.58827	1.766885	0.02806313	0.209731	0.290294	0.236406	0.263569
8400	-4681.61	-4677.83	-3.77847	2.029329	0.02846742	0.202833	0.3065	0.23939	0.251278
8410	-4680.75	-4677.21	-3.53921	1.953157	0.03050685	0.21112	0.309324	0.237049	0.242507
8420	-4686.35	-4683.22	-3.13481	1.487448	0.03034526	0.222997	0.309978	0.22564	0.241385
8430	-4680.91	-4677.36	-3.55591	1.797203	0.02871927	0.208739	0.304192	0.245007	0.242062
8440	-4681.81	-4677.77	-4.04616	1.973748	0.02524415	0.21407	0.29805	0.247499	0.240381
8450	-4681.9	-4677.93	-3.97075	2.197715	0.02788649	0.208026	0.295315	0.248657	0.248003
8460	-4681.29	-4677.86	-3.43493	1.811426	0.03027948	0.211655	0.310892	0.237651	0.239803
8470	-4683	-4678.94	-4.05952	2.224006	0.02717046	0.202305	0.303344	0.241559	0.252791
8480	-4682.22	-4678.27	-3.95009	2.022107	0.02658212	0.209875	0.299231	0.254733	0.23616
8490	-4684.24	-4680.17	-4.06988	2.130763	0.02628862	0.21355	0.297389	0.22595	0.263111
8500	-4682.21	-4678.85	-3.3609	1.890156	0.03208229	0.217489	0.292572	0.252159	0.23778
8510	-4682.48	-4678.57	-3.91297	1.837973	0.0253955	0.205479	0.292027	0.247148	0.255346
8520	-4683.05	-4679.76	-3.28835	1.76231	0.03156727	0.208319	0.311811	0.245515	0.234355
8530	-4683.02	-4679.37	-3.65507	2.081574	0.0304148	0.214955	0.293222	0.228794	0.263029
8540	-4681.41	-4677.86	-3.54753	1.865273	0.02949994	0.204725	0.29494	0.25276	0.247574
8550	-4683.45	-4680.24	-3.20874	1.745617	0.03241521	0.224172	0.303285	0.235995	0.236549
8560	-4681.84	-4678.39	-3.44537	1.780293	0.02982447	0.214816	0.285788	0.244434	0.254962
8570	-4680.76	-4677.32	-3.44345	1.948536	0.03166143	0.215177	0.300862	0.240111	0.243851
8580	-4681.28	-4677.39	-3.88934	2.119241	0.02807198	0.210327	0.299851	0.24815	0.241672
8590	-4681.69	-4677.8	-3.88885	1.877227	0.02595818	0.210795	0.289505	0.254727	0.244972
8600	-4683.67	-4680.27	-3.39435	1.991718	0.03279813	0.204737	0.284017	0.254398	0.256848
8610	-4681.68	-4678.43	-3.25064	1.844803	0.03303296	0.212807	0.306634	0.240137	0.240422
8620	-4684.65	-4681.16	-3.49028	2.131962	0.03308909	0.196993	0.302872	0.235815	0.26432
8630	-4683.84	-4679.86	-3.98198	1.726353	0.02386729	0.211165	0.29641	0.234609	0.257816
8640	-4680.93	-4677.23	-3.70307	2.06745	0.02969748	0.212946	0.303579	0.232381	0.251094
8650	-4684.58	-4681.4	-3.17612	1.732723	0.0326986	0.224771	0.310311	0.230072	0.234846
8660	-4682.06	-4678.82	-3.23946	1.871791	0.03351342	0.21613	0.306875	0.236642	0.240353
8670	-4681.29	-4677.61	-3.68053	1.901542	0.02834528	0.215256	0.308787	0.241058	0.234898
8680	-4682.78	-4678.86	-3.92186	2.188676	0.02834059	0.219487	0.29209	0.240787	0.247635
8690	-4684.8	-4681.39	-3.41158	1.519389	0.02753861	0.213983	0.303029	0.252002	0.230985
8700	-4685	-4681.49	-3.51172	2.026701	0.03163658	0.203736	0.32023	0.245428	0.230606
8710	-4683.1	-4679.63	-3.47055	1.645426	0.02815601	0.224474	0.292405	0.248727	0.234395
8720	-4682.09	-4678.37	-3.72141	1.914977	0.028024	0.210233	0.316106	0.234855	0.238806
8730	-4680.72	-4677.21	-3.51153	1.735593	0.02860313	0.215129	0.299529	0.238723	0.246619
8740	-4682.51	-4679.21	-3.29847	1.631643	0.0299821	0.218258	0.306604	0.232951	0.242188
8750	-4682.82	-4679.33	-3.49194	1.673222	0.02819822	0.210387	0.30503	0.228883	0.255701
8760	-4681.44	-4678.12	-3.3216	1.84173	0.032045	0.210801	0.301071	0.248696	0.239432
8770	-4681.77	-4678.17	-3.60562	2.166666	0.03192578	0.20644	0.296574	0.241873	0.255113
8780	-4682.24	-4678.69	-3.55955	2.188112	0.03277179	0.206376	0.310321	0.238609	0.244694
8790	-4681.87	-4677.98	-3.89238	1.788605	0.02517983	0.208975	0.294335	0.246654	0.250036
8800	-4682.92	-4679.19	-3.7288	2.190993	0.03061541	0.204507	0.288557	0.247835	0.259101
8810	-4680.81	-4677.01	-3.80266	1.826591	0.02637387	0.212986	0.301498	0.241048	0.244468
8820	-4683.9	-4680.3	-3.5924	2.139893	0.03181177	0.199773	0.291803	0.258271	0.250153
8830	-4684.57	-4681.04	-3.53307	1.885095	0.02987354	0.201765	0.280369	0.253969	0.263897
8840	-4681.2	-4677.73	-3.46765	1.945941	0.03132299	0.207622	0.297272	0.237326	0.25778
8850	-4682.78	-4679.34	-3.44304	1.858022	0.03067969	0.208681	0.281572	0.254921	0.254826
8860	-4683.47	-4679.84	-3.62608	2.149044	0.03147436	0.208804	0.294897	0.229526	0.266773
8870	-4685.63	-4681.87	-3.76198	1.502866	0.0240011	0.225189	0.290322	0.249014	0.235474
8880	-4681.58	-4677.97	-3.60509	1.880826	0.0289913	0.222408	0.293451	0.24343	0.240711
8890	-4684.21	-4680.66	-3.55423	2.245842	0.03348864	0.203039	0.317959	0.234874	0.244128
8900	-4681.64	-4677.98	-3.65572	2.001358	0.02960083	0.201677	0.302548	0.240809	0.254966
8910	-4682.54	-4678.94	-3.59531	1.928257	0.02957826	0.205485	0.285939	0.260895	0.247681
8920	-4681.46	-4677.85	-3.61797	1.677284	0.02689814	0.211023	0.299026	0.243158	0.246793
8930	-4680.28	-4676.64	-3.64664	1.949939	0.02919756	0.214414	0.296507	0.242982	0.246098
8940	-4681.95	-4678.43	-3.51895	1.815748	0.02932828	0.222209	0.288741	0.241947	0.247103
8950	-4682.1	-4678.54	-3.55639	2.098163	0.03183162	0.207323	0.289882	0.245523	0.257272
8960	-4682.24	-4678.5	-3.74541	1.832228	0.02700654	0.221479	0.285137	0.244876	0.248508
8970	-4683.59	-4679.4	-4.18997	2.136108	0.02516998	0.209196	0.299838	0.253395	0.237571
8980	-4681.64	-4677.91	-3.73607	2.233195	0.03094986	0.210131	0.302243	0.241603	0.246023
8990	-4682.06	-4678.34	-3.71918	1.807663	0.02705471	0.208136	0.297128	0.234292	0.260444
9000	-4685.72	-4682.55	-3.16986	2.04876	0.03681432	0.218195	0.313451	0.234153	0.234201
9010	-4682.45	-4679.08	-3.36464	1.622454	0.02910858	0.221126	0.291331	0.241885	0.245658
9020	-4683.16	-4679.87	-3.29157	1.893335	0.03305044	0.213128	0.311296	0.244986	0.23059
9030	-4682.63	-4679.31	-3.31661	1.643064	0.02988989	0.218706	0.307016	0.239458	0.23482
9040	-4682.49	-4678.86	-3.62958	2.001625	0.02991288	0.218525	0.300871	0.250501	0.230102
9050	-4682.15	-4678.25	-3.89482	1.875376	0.02588406	0.220918	0.288097	0.246611	0.244373
9060	-4680.18	-4676.51	-3.67588	1.958361	0.02894501	0.212272	0.301478	0.241551	0.244699
9070	-4685.19	-4680.91	-4.27675	2.346025	0.02596081	0.215315	0.306524	0.230202	0.247959
9080	-4681.99	-4678.57	-3.41387	1.883553	0.03132344	0.2198	0.301728	0.244818	0.233653
9090	-4683.99	-4680.01	-3.97595	2.136114	0.02729422	0.199996	0.314126	0.239495	0.246383
9100	-4682.49	-4678.8	-3.68901	1.946962	0.0286862	0.212617	0.286263	0.262792	0.238328
9110	-4681.26	-4677.97	-3.29815	1.854879	0.03250843	0.208538	0.299148	0.244711	0.247604
9120	-4682.41	-4678.76	-3.64328	2.269326	0.03252796	0.207348	0.301728	0.244491	0.246434
9130	-4683.3	-4679.81	-3.4832	1.639329	0.02795758	0.216261	0.29612	0.228617	0.259002
9140	-4683.94	-4680.13	-3.80508	1.93711	0.02733237	0.222351	0.282135	0.260219	0.235295
9150	-4681.08	-4677.33	-3.74815	1.803846	0.02672242	0.213375	0.303186	0.244759	0.23868
9160	-4681.31	-4677.85	-3.46038	2.012205	0.03214675	0.212666	0.305825	0.242999	0.23851
9170	-4682.62	-4679.28	-3.33815	1.659272	0.02980898	0.208815	0.291048	0.255808	0.244329
9180	-4680.74	-4677.19	-3.54632	1.84104	0.02926828	0.218805	0.300924	0.238496	0.241775
9190	-4683.02	-4679.1	-3.92737	1.823887	0.02514317	0.22369	0.289998	0.238638	0.247674
9200	-4682.27	-4678.87	-3.40299	1.843072	0.03101564	0.222772	0.291578	0.239654	0.245996
9210	-4680.93	-4677.31	-3.61633	2.048285	0.03054859	0.205779	0.304323	0.244129	0.24577
9220	-4681.66	-4678.23	-3.43379	1.991834	0.03227032	0.211258	0.312786	0.235713	0.240242
9230	-4682.63	-4679	-3.63443	1.856035	0.0284185	0.202286	0.293757	0.241251	0.262706
9240	-4682.33	-4678.78	-3.54892	1.625137	0.02712186	0.220146	0.302981	0.238789	0.238084
9250	-4683.35	-4680.03	-3.31945	1.852079	0.0321925	0.203664	0.288933	0.244632	0.26277
9260	-4680.42	-4676.7	-3.71488	1.84847	0.02747472	0.214749	0.300587	0.239519	0.245145
9270	-4680.91	-4677.5	-3.40568	1.839639	0.03094436	0.211244	0.294819	0.249645	0.244292
9280	-4681.21	-4677.64	-3.57036	1.962485	0.0302246	0.208046	0.29326	0.254508	0.244186
9290	-4689.26	-4685.49	-3.77614	1.357603	0.02271333	0.213335	0.299485	0.245085	0.242095
9300	-4682.18	-4678.91	-3.27018	1.75849	0.03175793	0.206438	0.307906	0.236389	0.249267
9310	-4681.48	-4678.03	-3.45299	1.937387	0.0314164	0.218531	0.306802	0.232473	0.242194
9320	-4685.98	-4682.14	-3.83935	2.195903	0.02934177	0.197964	0.291012	0.267219	0.243806
9330	-4683.94	-4680.25	-3.68927	2.027477	0.02946612	0.214874	0.289301	0.228179	0.267646
9340	-4681.46	-4677.75	-3.70849	1.854212	0.02759582	0.208846	0.309077	0.243509	0.238569
9350	-4684.3	-4680.76	-3.53624	2.108939	0.03221318	0.222634	0.300988	0.224243	0.252135
9360	-4684.74	-4680.63	-4.11475	2.278587	0.02705281	0.220821	0.289155	0.247504	0.24252
9370	-4681.48	-4677.65	-3.8227	1.921761	0.02701114	0.217316	0.289031	0.241248	0.252405
9380	-4682.29	-4678.56	-3.72942	2.144378	0.03014334	0.219825	0.294356	0.241833	0.243987
9390	-4681.76	-4678.17	-3.59007	1.818183	0.0285434	0.209319	0.312512	0.23106	0.247109
9400	-4683.41	-4679.98	-3.42224	1.946242	0.03191138	0.209507	0.313228	0.24783	0.229436
9410	-4681.61	-4678.37	-3.23745	1.812142	0.03282214	0.210931	0.306468	0.238494	0.244108
9420	-4683.68	-4679.44	-4.23935	2.031896	0.02393588	0.20741	0.303194	0.236653	0.252744
9430	-4681.69	-4677.64	-4.04893	2.138599	0.02656365	0.209842	0.300411	0.240255	0.249492
9440	-4683.98	-4680.05	-3.93123	2.311256	0.02935213	0.214028	0.30401	0.225719	0.256243
9450	-4681.4	-4677.82	-3.5742	2.010068	0.03067132	0.209545	0.311431	0.229814	0.249209
9460	-4681.63	-4677.66	-3.97129	2.003257	0.02621023	0.20728	0.299661	0.238384	0.254676
9470	-4683.08	-4679.83	-3.25407	2.029919	0.03526296	0.210167	0.304605	0.246276	0.238952
9480	-4682.74	-4679.38	-3.35872	1.672703	0.02970974	0.209074	0.299774	0.232502	0.25865
9490	-4682.55	-4679.09	-3.46129	1.750624	0.02932854	0.215056	0.280881	0.255136	0.248928
9500	-4681.25	-4677.69	-3.5536	1.869961	0.02947667	0.20712	0.289895	0.251282	0.251703
9510	-4681.06	-4677.63	-3.43207	1.949667	0.03182142	0.206523	0.304631	0.237135	0.251711
9520	-4683.31	-4679.96	-3.35195	1.919663	0.03253958	0.222835	0.308634	0.234433	0.234098
9530	-4682.14	-4678.31	-3.83022	2.234177	0.02981279	0.211247	0.296757	0.235708	0.256288
9540	-4682.86	-4679.04	-3.8163	1.660809	0.02482267	0.215512	0.29426	0.23675	0.253478
9550	-4682.65	-4679.3	-3.35242	2.000259	0.03347489	0.216232	0.2947	0.250327	0.23874
9560	-4681.88	-4678.56	-3.31613	1.767	0.03126574	0.215012	0.301588	0.248681	0.234719
9570	-4682.05	-4678.57	-3.48717	1.875966	0.03033024	0.208296	0.290533	0.238137	0.263034
9580	-4681.8	-4678.33	-3.4765	1.890674	0.03061687	0.217341	0.289985	0.236836	0.255839
9590	-4680.88	-4677.16	-3.72046	1.893008	0.02782876	0.218913	0.301437	0.235439	0.244211
9600	-4682.44	-4679.17	-3.26935	1.750779	0.03167978	0.210244	0.291875	0.256292	0.241589
9610	-4684.43	-4681.1	-3.32932	1.794528	0.03140808	0.201817	0.294125	0.263549	0.240509
9620	-4681.88	-4678.27	-3.6085	2.010532	0.03025668	0.202094	0.31022	0.240595	0.247092
9630	-4681.6	-4677.99	-3.60368	2.022688	0.03044004	0.204377	0.307118	0.247097	0.241408
9640	-4682.78	-4678.64	-4.14436	2.085333	0.02520364	0.215781	0.305786	0.236603	0.24183
9650	-4687.81	-4684.7	-3.1032	1.978065	0.03692619	0.211346	0.30337	0.259416	0.225868
9660	-4687.02	-4682.67	-4.34343	1.889216	0.02206365	0.218299	0.282455	0.263973	0.235274
9670	-4684.29	-4680.53	-3.7657	2.222925	0.03048064	0.208318	0.281615	0.259963	0.250103
9680	-4685.04	-4681.61	-3.42509	2.04398	0.03297979	0.208798	0.280879	0.242543	0.267781
9690	-4683.84	-4679.9	-3.93889	2.180288	0.02807835	0.213271	0.302695	0.254585	0.229449
9700	-4683.38	-4679.7	-3.67655	2.190139	0.0312596	0.211959	0.315943	0.224119	0.247979
9710	-4683.46	-4679.26	-4.1938	1.892114	0.02330181	0.214391	0.288632	0.25008	0.246898
9720	-4682.28	-4678.45	-3.82596	2.09642	0.02856313	0.203601	0.293852	0.240884	0.261662
9730	-4682.51	-4679.38	-3.1376	1.699519	0.03281672	0.211698	0.295857	0.241497	0.250948
9740	-4681.77	-4678.27	-3.50147	2.026128	0.03176294	0.218258	0.306678	0.231479	0.243585
9750	-4683.47	-4679.8	-3.67569	1.732359	0.02681412	0.201327	0.298845	0.242714	0.257114
9760	-4683.7	-4680.14	-3.55661	1.723476	0.02798631	0.203953	0.300779	0.232433	0.262835
9770	-4680.28	-4676.66	-3.62233	1.997226	0.02995487	0.211333	0.302807	0.238759	0.2471
9780	-4681.67	-4678	-3.66998	1.958853	0.02901708	0.220704	0.306771	0.232293	0.240233
9790	-4681	-4677.43	-3.57851	2.110056	0.03167266	0.208474	0.301809	0.239451	0.250266
9800	-4683.59	-4680.25	-3.34152	1.88148	0.03223887	0.210835	0.309418	0.25134	0.228407
9810	-4680.83	-4676.99	-3.83953	1.965433	0.02722512	0.21665	0.299318	0.242763	0.241269
9820	-4682.63	-4679.17	-3.45967	1.948292	0.03145042	0.210317	0.292535	0.232115	0.265034
9830	-4681.65	-4678.06	-3.59452	1.920684	0.02951124	0.217709	0.300553	0.227571	0.254167
9840	-4680.97	-4677.15	-3.81888	2.113295	0.02879996	0.207488	0.301132	0.239301	0.25208
9850	-4681.63	-4677.65	-3.98388	2.032029	0.02632645	0.208267	0.298108	0.250596	0.24303
9860	-4680.81	-4677.34	-3.46813	1.818585	0.0299557	0.208624	0.299212	0.238632	0.253532
9870	-4683.43	-4680.18	-3.25054	1.824238	0.03278877	0.210349	0.312157	0.223502	0.253992
9880	-4680.42	-4676.77	-3.65577	1.85244	0.02814867	0.214252	0.303898	0.239465	0.242385
9890	-4681.11	-4677.53	-3.58176	1.787522	0.02833544	0.220467	0.299378	0.240741	0.239414
9900	-4681.49	-4677.61	-3.87823	2.15323	0.02850316	0.210006	0.308329	0.238536	0.243129
9910	-4684.86	-4680.93	-3.92855	2.190744	0.02828525	0.20852	0.314975	0.248083	0.228423
9920	-4681.7	-4678.19	-3.50335	1.633383	0.02768205	0.215449	0.298856	0.237687	0.248007
9930	-4683.94	-4680.85	-3.0885	1.769997	0.03439046	0.221093	0.294086	0.242299	0.242522
9940	-4682.02	-4677.99	-4.03864	2.164531	0.02688552	0.210504	0.296312	0.249676	0.243508
9950	-4681.28	-4677.47	-3.80557	2.037214	0.028241	0.210642	0.311099	0.234698	0.243561
9960	-4680.53	-4677.01	-3.5168	1.803255	0.02922599	0.211792	0.302413	0.243958	0.241837
9970	-4683.43	-4679.2	-4.22323	2.0252	0.02402793	0.215675	0.303153	0.243519	0.237653
9980	-4682.38	-4678.48	-3.90043	2.314771	0.02974579	0.209501	0.30448	0.239466	0.246553
9990	-4681.64	-4678.15	-3.48958	2.012046	0.03176314	0.204054	0.297289	0.241033	0.257624
10000	-4685.7	-4681.85	-3.85143	1.629814	0.02424871	0.224392	0.311042	0.231502	0.233065
