Iteration	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	simmap
0	{2,0.053901}	{2,0.053901}	{3,0.078142}	{3,0.062301}	{3,0.062301}	{10,0.143851:3,0.497654}	{4,0.049105}	{4,0.049105}	{3,0.03411}	{4,0.03411}	{10,0.000775033:4,0.019964}	{4,0.020739}	{4,0.120826:10,0.35321:3,0.870497}	{4,0.095168}	{3,0.095168}	{3,0.177012}	{3,0.027354}	{3,0.027354}	{1,0.410659}	{1,0.410659}	{1,0.687447}	{1,0.183955}	{1,0.183955}	{1,0.866931}	{1,0.769273}	{7,0.0693617:3,0.0735073}	{3,0.142869}	{1,0.176005}	{1,0.176005}	{1,0.258833}	{7,0.0431451:2,0.0780839}	{5,0.121229}	{1,0.198264}	{1,0.030425}	{1,0.030425}	{1,0.167839}	{1,0.020351}	{5,0.0101533:1,0.0872327}	{1,0.040218}	{1,0.228714}	{1,0.006887}	{3,0.040023}	{6,0.143336:1,0.161319}	{1,0.281726}	{1,0.097658}	{1,0.324066}	{1,0.503492}	{1,0.172632}	{1,0.44942}	{1,0.330918}	{1,1.09539}	{3,0.149658}	{3,0.052831}	{10,0.0252459:3,0.109429}	{3,0.683151:6,0.431539}	{6,0.0172667:1,0.924585}	{1,1.85886}	{4,0.029788}	{10,0.016417}	{10,0.061187}	{4,0.062609}	{10,0.142426:3,0.387365}	{3,0.035273}	{3,0.015841}	{3,0.21579:6,0.382846}	{6,0.700972:1,0.861507}	{2,2.18536}	{5,0.0785824:1,1.8274}	{1,0}	((((((((((Dubautia_knudsenii_subsp._filiformis:{1,0.030425},Dubautia_knudsenii_subsp._nagatae:{1,0.030425}):{1,0.167839},Dubautia_knudsenii_subsp._knudsenii:{1,0.198264}):{1,0.020351},(Dubautia_laxa_subsp._hirsuta:{5,0.121229},Dubautia_laxa_subsp._laxa:{7,0.0431451:2,0.0780839}):{5,0.0101533:1,0.0872327}):{1,0.040218},Dubautia_pauciflorula:{1,0.258833}):{1,0.228714},((Dubautia_microcephala:{1,0.176005},Dubautia_plantaginea_subsp._magnifolia:{1,0.176005}):{1,0.006887},(Dubautia_plantaginea_subsp._humilis:{3,0.142869},Dubautia_plantaginea_subsp._plantaginea:{7,0.0693617:3,0.0735073}):{3,0.040023}):{6,0.143336:1,0.161319}):{1,0.281726},Dubautia_laevigata:{1,0.769273}):{1,0.097658},Dubautia_imbricata:{1,0.866931}):{1,0.324066},(((Wilkesia_gymnoxiphium:{1,0.183955},Wilkesia_hobdyi:{1,0.183955}):{1,0.503492},Dubautia_latifolia:{1,0.687447}):{1,0.172632},(Dubautia_paleata:{1,0.410659},Dubautia_raillardioides:{1,0.410659}):{1,0.44942}):{1,0.330918}):{1,1.09539},((((Argyroxiphium_caliginis:{3,0.027354},Argyroxiphium_grayanum_East_Maui:{3,0.027354}):{3,0.149658},Argyroxiphium_grayanum_West_Maui:{3,0.177012}):{3,0.052831},(Argyroxiphium_sandwicense_subsp._macrocephalum:{3,0.095168},Argyroxiphium_sandwicense_subsp._sandwicense:{4,0.095168}):{10,0.0252459:3,0.109429}):{3,0.683151:6,0.431539},Argyroxiphium_kauense:{4,0.120826:10,0.35321:3,0.870497}):{6,0.0172667:1,0.924585}):{1,1.85886},((((((Dubautia_arborea:{4,0.020739},Dubautia_scabra_subsp._scabra:{10,0.000775033:4,0.019964}):{4,0.029788},(Dubautia_linearis_subsp._hillebrandii:{4,0.03411},Dubautia_linearis_subsp._linearis:{3,0.03411}):{10,0.016417}):{10,0.061187},(Dubautia_ciliolata_subsp._ciliolata:{4,0.049105},Dubautia_ciliolata_subsp._glutinosa:{4,0.049105}):{4,0.062609}):{10,0.142426:3,0.387365},Dubautia_scabra_subsp._leiophylla:{10,0.143851:3,0.497654}):{3,0.035273},((Dubautia_platyphylla:{3,0.062301},Dubautia_reticulata:{3,0.062301}):{3,0.015841},Dubautia_menziesii:{3,0.078142}):{3,0.21579:6,0.382846}):{6,0.700972:1,0.861507},(Dubautia_herbstobatae:{2,0.053901},Dubautia_sherffiana:{2,0.053901}):{2,2.18536}):{5,0.0785824:1,1.8274});
100	{2,0.053901}	{2,0.053901}	{3,0.078142}	{3,0.062301}	{3,0.062301}	{10,0.0127877:3,0.0278591:7,0.229598:3,0.0340897:10,0.00807239:3,0.0985256:7,0.12508:3,0.105492}	{4,0.049105}	{4,0.049105}	{3,0.03411}	{4,0.0109697:10,0.0231403}	{10,0.0061575:4,0.0145815}	{4,0.020739}	{4,0.361767:10,0.155228:3,0.244407:7,0.0090943:2,0.0525149:7,0.169486:2,0.352036}	{4,0.0198812:10,0.0667343:3,0.00855247}	{3,0.095168}	{3,0.134156:10,0.0218512:3,0.0210051}	{3,0.027354}	{3,0.027354}	{1,0.0969023:5,0.0627:1,0.251057}	{1,0.410659}	{1,0.65531:5,0.00866741:1,0.0234693}	{1,0.183955}	{1,0.183955}	{1,0.768038:5,0.0636341:1,0.0352593}	{1,0.769273}	{7,0.0748929:2,0.0679761}	{3,0.0794155:7,0.0022789:2,0.0611746}	{1,0.176005}	{1,0.176005}	{1,0.258833}	{7,0.0918258:2,0.0294032}	{5,0.10885:2,0.0123788}	{1,0.198264}	{1,0.030425}	{1,0.030425}	{1,0.167839}	{1,0.020351}	{2,0.0266378:5,0.000137853:1,0.0706103}	{1,0.040218}	{1,0.228714}	{1,0.006887}	{2,0.0126476:5,0.0199375:1,0.0074378}	{1,0.304655}	{1,0.281726}	{1,0.097658}	{1,0.324066}	{1,0.503492}	{1,0.172632}	{1,0.44942}	{1,0.330918}	{1,1.09539}	{3,0.00278365:7,0.139082:3,0.00779206}	{3,0.052831}	{3,0.134675}	{3,0.00566805:7,0.227702:2,0.133485:7,0.0206559:2,0.133484:7,0.0453383:2,0.331007:5,0.0389412:2,0.178409}	{2,0.0581868:5,0.0544446:2,0.140442:5,0.00102184:1,0.687757}	{1,1.85886}	{4,0.029788}	{10,0.016417}	{10,0.0432615:4,0.0179255}	{4,0.062609}	{4,0.377103:10,0.0306838:3,0.122004}	{3,0.035273}	{3,0.015841}	{3,0.040226:6,0.00106752:3,0.0393756:7,0.0156258:3,0.00954773:7,0.0224902:3,0.0485643:7,0.0532771:3,0.0761172:7,0.152503:3,0.139841}	{3,0.0163078:7,0.0187659:2,0.157392:7,0.0507323:2,0.116955:7,0.0578706:2,0.101434:7,0.0279669:2,0.938502:5,0.043003:2,0.0335491}	{2,0.395748:5,0.0447514:1,0.801484:5,0.333137:2,0.542506:5,0.00483148:2,0.0628983}	{2,0.60818:5,0.0765697:1,1.22124}	{1,0}	((((((((((Dubautia_knudsenii_subsp._filiformis:{1,0.030425},Dubautia_knudsenii_subsp._nagatae:{1,0.030425}):{1,0.167839},Dubautia_knudsenii_subsp._knudsenii:{1,0.198264}):{1,0.020351},(Dubautia_laxa_subsp._hirsuta:{5,0.10885:2,0.0123788},Dubautia_laxa_subsp._laxa:{7,0.0918258:2,0.0294032}):{2,0.0266378:5,0.000137853:1,0.0706103}):{1,0.040218},Dubautia_pauciflorula:{1,0.258833}):{1,0.228714},((Dubautia_microcephala:{1,0.176005},Dubautia_plantaginea_subsp._magnifolia:{1,0.176005}):{1,0.006887},(Dubautia_plantaginea_subsp._humilis:{3,0.0794155:7,0.0022789:2,0.0611746},Dubautia_plantaginea_subsp._plantaginea:{7,0.0748929:2,0.0679761}):{2,0.0126476:5,0.0199375:1,0.0074378}):{1,0.304655}):{1,0.281726},Dubautia_laevigata:{1,0.769273}):{1,0.097658},Dubautia_imbricata:{1,0.768038:5,0.0636341:1,0.0352593}):{1,0.324066},(((Wilkesia_gymnoxiphium:{1,0.183955},Wilkesia_hobdyi:{1,0.183955}):{1,0.503492},Dubautia_latifolia:{1,0.65531:5,0.00866741:1,0.0234693}):{1,0.172632},(Dubautia_paleata:{1,0.410659},Dubautia_raillardioides:{1,0.0969023:5,0.0627:1,0.251057}):{1,0.44942}):{1,0.330918}):{1,1.09539},((((Argyroxiphium_caliginis:{3,0.027354},Argyroxiphium_grayanum_East_Maui:{3,0.027354}):{3,0.00278365:7,0.139082:3,0.00779206},Argyroxiphium_grayanum_West_Maui:{3,0.134156:10,0.0218512:3,0.0210051}):{3,0.052831},(Argyroxiphium_sandwicense_subsp._macrocephalum:{3,0.095168},Argyroxiphium_sandwicense_subsp._sandwicense:{4,0.0198812:10,0.0667343:3,0.00855247}):{3,0.134675}):{3,0.00566805:7,0.227702:2,0.133485:7,0.0206559:2,0.133484:7,0.0453383:2,0.331007:5,0.0389412:2,0.178409},Argyroxiphium_kauense:{4,0.361767:10,0.155228:3,0.244407:7,0.0090943:2,0.0525149:7,0.169486:2,0.352036}):{2,0.0581868:5,0.0544446:2,0.140442:5,0.00102184:1,0.687757}):{1,1.85886},((((((Dubautia_arborea:{4,0.020739},Dubautia_scabra_subsp._scabra:{10,0.0061575:4,0.0145815}):{4,0.029788},(Dubautia_linearis_subsp._hillebrandii:{4,0.0109697:10,0.0231403},Dubautia_linearis_subsp._linearis:{3,0.03411}):{10,0.016417}):{10,0.0432615:4,0.0179255},(Dubautia_ciliolata_subsp._ciliolata:{4,0.049105},Dubautia_ciliolata_subsp._glutinosa:{4,0.049105}):{4,0.062609}):{4,0.377103:10,0.0306838:3,0.122004},Dubautia_scabra_subsp._leiophylla:{10,0.0127877:3,0.0278591:7,0.229598:3,0.0340897:10,0.00807239:3,0.0985256:7,0.12508:3,0.105492}):{3,0.035273},((Dubautia_platyphylla:{3,0.062301},Dubautia_reticulata:{3,0.062301}):{3,0.015841},Dubautia_menziesii:{3,0.078142}):{3,0.040226:6,0.00106752:3,0.0393756:7,0.0156258:3,0.00954773:7,0.0224902:3,0.0485643:7,0.0532771:3,0.0761172:7,0.152503:3,0.139841}):{3,0.0163078:7,0.0187659:2,0.157392:7,0.0507323:2,0.116955:7,0.0578706:2,0.101434:7,0.0279669:2,0.938502:5,0.043003:2,0.0335491},(Dubautia_herbstobatae:{2,0.053901},Dubautia_sherffiana:{2,0.053901}):{2,0.395748:5,0.0447514:1,0.801484:5,0.333137:2,0.542506:5,0.00483148:2,0.0628983}):{2,0.60818:5,0.0765697:1,1.22124});
200	{2,0.053901}	{2,0.053901}	{3,0.06141:7,0.00751206:3,0.00921995}	{3,0.062301}	{3,0.062301}	{10,0.140304:3,0.501201}	{4,0.049105}	{4,0.049105}	{3,0.0334251:10,0.000684878}	{4,0.03411}	{10,0.0132252:4,0.00751383}	{4,0.020739}	{4,0.265769:10,0.0971799:3,0.0119439:10,0.0257315:3,0.117694:7,0.00444785:2,0.0817542:7,0.0681091:3,0.069787:7,0.103455:2,0.0637178:7,0.028034:3,0.0764538:7,0.271317:2,0.0591389}	{4,0.05627:10,0.000610045:3,0.0382879}	{3,0.095168}	{3,0.0740118:10,0.066506:3,0.0364942}	{3,0.027354}	{3,0.027354}	{1,0.410659}	{1,0.410659}	{1,0.100944:5,0.0754003:1,0.511103}	{1,0.183955}	{1,0.183955}	{1,0.866931}	{1,0.769273}	{7,0.0893571:3,0.0535119}	{3,0.142869}	{1,0.176005}	{1,0.176005}	{1,0.258833}	{7,0.0177878:2,0.103441}	{5,0.0717999:2,0.0494291}	{1,0.198264}	{1,0.030425}	{1,0.030425}	{1,0.167839}	{1,0.020351}	{2,0.0220166:7,0.0109571:2,0.00932082:5,0.00525796:1,0.0498335}	{1,0.040218}	{1,0.228714}	{1,0.006887}	{3,0.0133561:6,0.00125711:1,0.0254098}	{1,0.304655}	{1,0.281726}	{1,0.097658}	{1,0.324066}	{1,0.271396:5,0.0238481:1,0.00176241:5,0.028476:1,0.178009}	{1,0.172632}	{1,0.142199:5,0.00677717:1,0.300444}	{1,0.330918}	{1,0.461372:5,0.287376:1,0.196706:5,0.0636722:2,0.0862612}	{3,0.149658}	{3,0.052831}	{3,0.134675}	{3,0.0757132:7,0.00302552:2,0.0885483:7,0.0204542:3,0.0244961:7,0.0677709:3,0.482542:7,0.152247:2,0.104123:7,0.095769}	{7,0.110362:2,0.0441741:5,0.12554:2,0.661776}	{2,0.314241:5,0.21939:1,1.32523}	{4,0.029788}	{10,0.016417}	{10,0.0277611:4,0.0334259}	{4,0.062609}	{4,0.0518082:10,0.0419625:3,0.149679:7,0.00565072:3,0.28069}	{3,0.035273}	{3,0.015841}	{3,0.0245334:7,0.0551178:3,0.518985}	{3,0.508309:7,0.255736:2,0.0256447:5,0.0865755:1,0.686214}	{2,0.175435:5,0.00360071:1,0.0634501:6,0.044705:3,0.0716516:7,0.103028:2,0.383186:5,0.0325153:1,1.30778}	{1,1.90599}	{1,0}	((((((((((Dubautia_knudsenii_subsp._filiformis:{1,0.030425},Dubautia_knudsenii_subsp._nagatae:{1,0.030425}):{1,0.167839},Dubautia_knudsenii_subsp._knudsenii:{1,0.198264}):{1,0.020351},(Dubautia_laxa_subsp._hirsuta:{5,0.0717999:2,0.0494291},Dubautia_laxa_subsp._laxa:{7,0.0177878:2,0.103441}):{2,0.0220166:7,0.0109571:2,0.00932082:5,0.00525796:1,0.0498335}):{1,0.040218},Dubautia_pauciflorula:{1,0.258833}):{1,0.228714},((Dubautia_microcephala:{1,0.176005},Dubautia_plantaginea_subsp._magnifolia:{1,0.176005}):{1,0.006887},(Dubautia_plantaginea_subsp._humilis:{3,0.142869},Dubautia_plantaginea_subsp._plantaginea:{7,0.0893571:3,0.0535119}):{3,0.0133561:6,0.00125711:1,0.0254098}):{1,0.304655}):{1,0.281726},Dubautia_laevigata:{1,0.769273}):{1,0.097658},Dubautia_imbricata:{1,0.866931}):{1,0.324066},(((Wilkesia_gymnoxiphium:{1,0.183955},Wilkesia_hobdyi:{1,0.183955}):{1,0.271396:5,0.0238481:1,0.00176241:5,0.028476:1,0.178009},Dubautia_latifolia:{1,0.100944:5,0.0754003:1,0.511103}):{1,0.172632},(Dubautia_paleata:{1,0.410659},Dubautia_raillardioides:{1,0.410659}):{1,0.142199:5,0.00677717:1,0.300444}):{1,0.330918}):{1,0.461372:5,0.287376:1,0.196706:5,0.0636722:2,0.0862612},((((Argyroxiphium_caliginis:{3,0.027354},Argyroxiphium_grayanum_East_Maui:{3,0.027354}):{3,0.149658},Argyroxiphium_grayanum_West_Maui:{3,0.0740118:10,0.066506:3,0.0364942}):{3,0.052831},(Argyroxiphium_sandwicense_subsp._macrocephalum:{3,0.095168},Argyroxiphium_sandwicense_subsp._sandwicense:{4,0.05627:10,0.000610045:3,0.0382879}):{3,0.134675}):{3,0.0757132:7,0.00302552:2,0.0885483:7,0.0204542:3,0.0244961:7,0.0677709:3,0.482542:7,0.152247:2,0.104123:7,0.095769},Argyroxiphium_kauense:{4,0.265769:10,0.0971799:3,0.0119439:10,0.0257315:3,0.117694:7,0.00444785:2,0.0817542:7,0.0681091:3,0.069787:7,0.103455:2,0.0637178:7,0.028034:3,0.0764538:7,0.271317:2,0.0591389}):{7,0.110362:2,0.0441741:5,0.12554:2,0.661776}):{2,0.314241:5,0.21939:1,1.32523},((((((Dubautia_arborea:{4,0.020739},Dubautia_scabra_subsp._scabra:{10,0.0132252:4,0.00751383}):{4,0.029788},(Dubautia_linearis_subsp._hillebrandii:{4,0.03411},Dubautia_linearis_subsp._linearis:{3,0.0334251:10,0.000684878}):{10,0.016417}):{10,0.0277611:4,0.0334259},(Dubautia_ciliolata_subsp._ciliolata:{4,0.049105},Dubautia_ciliolata_subsp._glutinosa:{4,0.049105}):{4,0.062609}):{4,0.0518082:10,0.0419625:3,0.149679:7,0.00565072:3,0.28069},Dubautia_scabra_subsp._leiophylla:{10,0.140304:3,0.501201}):{3,0.035273},((Dubautia_platyphylla:{3,0.062301},Dubautia_reticulata:{3,0.062301}):{3,0.015841},Dubautia_menziesii:{3,0.06141:7,0.00751206:3,0.00921995}):{3,0.0245334:7,0.0551178:3,0.518985}):{3,0.508309:7,0.255736:2,0.0256447:5,0.0865755:1,0.686214},(Dubautia_herbstobatae:{2,0.053901},Dubautia_sherffiana:{2,0.053901}):{2,0.175435:5,0.00360071:1,0.0634501:6,0.044705:3,0.0716516:7,0.103028:2,0.383186:5,0.0325153:1,1.30778}):{1,1.90599});
300	{2,0.0192947:7,0.0164281:2,0.0117397:7,0.00643848}	{2,0.053901}	{3,0.078142}	{3,0.062301}	{3,0.0131965:7,0.0224977:2,0.023683:7,0.00292382}	{10,0.0206041:3,0.00589799:7,0.0228667:2,0.0662602:7,0.130761:3,0.0548482:7,0.050426:2,0.132142:7,0.00578753:3,0.0461028:7,0.0113971:3,0.0637656:7,0.0283353:2,0.00231019}	{4,0.049105}	{4,0.049105}	{3,0.00070965:10,0.00328757:4,0.0301128}	{4,0.03411}	{10,0.0141496:4,0.00658935}	{4,0.020739}	{4,0.0389293:10,0.0309002:3,0.124645:10,0.0534289:3,0.00996849:7,0.0209052:3,0.138162:7,0.00578525:3,0.00710087:7,0.0148832:2,0.0269546:7,0.0212535:3,0.0615728:7,0.00675973:2,0.0511585:7,0.00138844:3,0.29081:7,0.00101339:3,0.268247:7,0.000148586:2,0.00783796:5,0.0847058:1,0.0779743}	{4,0.000777334:10,0.0890156:3,0.00537505}	{3,0.095168}	{3,0.0925129:7,0.0329018:3,0.0515973}	{3,0.027354}	{3,0.027354}	{1,0.248913:5,0.0817381:1,0.0800082}	{1,0.410659}	{1,0.478881:5,0.00453128:1,0.204035}	{1,0.183955}	{1,0.183955}	{1,0.866931}	{1,0.769273}	{7,0.0233088:3,0.0313087:7,0.0328814:2,0.00427514:5,0.0139191:1,0.037176}	{3,0.00233466:7,0.0127479:2,0.0195287:5,0.0206742:1,0.0875835}	{1,0.176005}	{1,0.176005}	{1,0.258833}	{7,0.00264178:3,0.000362885:7,0.0450991:3,0.00119244:6,0.0291571:1,0.0427757}	{5,0.02204:1,0.099189}	{1,0.198264}	{1,0.030425}	{1,0.030425}	{1,0.167839}	{1,0.020351}	{1,0.097386}	{1,0.040218}	{1,0.0940678:6,0.094744:1,0.0399022}	{1,0.006887}	{1,0.040023}	{1,0.304655}	{1,0.00168771:5,0.123874:1,0.156165}	{1,0.097658}	{1,0.324066}	{1,0.503492}	{1,0.034897:5,0.015648:1,0.122087}	{1,0.44942}	{1,0.0438686:5,0.0065459:1,0.280504}	{1,0.133624:6,0.0362143:1,0.00996704:5,0.0199363:1,0.895647}	{3,0.149658}	{3,0.017369:7,0.0283643:2,0.00709769}	{3,0.0246195:7,0.00501066:2,0.105045}	{2,0.0267056:7,0.00207409:3,0.0327304:7,0.118461:3,0.225882:7,0.0140952:2,0.0134938:7,0.00802128:2,0.0908097:7,0.0360895:3,0.00659376:7,0.0214048:2,0.0540019:7,0.0204744:3,0.0653539:7,0.00365299:2,0.00506935:5,0.0178522:2,0.058553:7,0.0015149:2,0.0472729:5,0.0567986:1,0.187784}	{1,0.941852}	{1,0.227593:5,0.0129113:1,1.61835}	{4,0.00102329:10,0.0239875:4,0.00477725}	{4,0.016417}	{4,0.061187}	{4,0.062609}	{4,0.0874561:10,0.0179952:3,0.0431765:7,0.0373022:3,0.00205304:7,0.0778378:3,0.00720425:7,0.001645:3,0.162531:7,0.0312081:2,0.0200852:7,0.0353657:2,0.00593051}	{2,0.035273}	{7,0.00377521:2,0.00201635:7,0.00797729:3,0.00207215}	{3,0.0282052:7,0.00479703:3,0.114121:7,0.0122938:3,0.15279:7,0.0102335:2,0.276196}	{2,0.0092391:7,0.0176659:2,0.189526:7,0.0193482:2,0.168627:7,0.0557076:3,0.00773579:7,0.00222794:3,0.0116755:7,0.106884:2,0.15187:7,0.0167593:3,0.000874559:7,0.00465134:2,0.138766:5,0.0542958:1,0.606625}	{7,0.0263388:3,0.0874294:7,0.0636358:2,0.45616:7,0.00181954:2,0.216387:7,0.020473:3,0.123988:7,0.00387135:3,0.0253316:7,0.0275278:2,0.118699:5,0.0556135:1,0.534958:5,0.0493051:1,0.373818}	{1,1.90599}	{1,0}	((((((((((Dubautia_knudsenii_subsp._filiformis:{1,0.030425},Dubautia_knudsenii_subsp._nagatae:{1,0.030425}):{1,0.167839},Dubautia_knudsenii_subsp._knudsenii:{1,0.198264}):{1,0.020351},(Dubautia_laxa_subsp._hirsuta:{5,0.02204:1,0.099189},Dubautia_laxa_subsp._laxa:{7,0.00264178:3,0.000362885:7,0.0450991:3,0.00119244:6,0.0291571:1,0.0427757}):{1,0.097386}):{1,0.040218},Dubautia_pauciflorula:{1,0.258833}):{1,0.0940678:6,0.094744:1,0.0399022},((Dubautia_microcephala:{1,0.176005},Dubautia_plantaginea_subsp._magnifolia:{1,0.176005}):{1,0.006887},(Dubautia_plantaginea_subsp._humilis:{3,0.00233466:7,0.0127479:2,0.0195287:5,0.0206742:1,0.0875835},Dubautia_plantaginea_subsp._plantaginea:{7,0.0233088:3,0.0313087:7,0.0328814:2,0.00427514:5,0.0139191:1,0.037176}):{1,0.040023}):{1,0.304655}):{1,0.00168771:5,0.123874:1,0.156165},Dubautia_laevigata:{1,0.769273}):{1,0.097658},Dubautia_imbricata:{1,0.866931}):{1,0.324066},(((Wilkesia_gymnoxiphium:{1,0.183955},Wilkesia_hobdyi:{1,0.183955}):{1,0.503492},Dubautia_latifolia:{1,0.478881:5,0.00453128:1,0.204035}):{1,0.034897:5,0.015648:1,0.122087},(Dubautia_paleata:{1,0.410659},Dubautia_raillardioides:{1,0.248913:5,0.0817381:1,0.0800082}):{1,0.44942}):{1,0.0438686:5,0.0065459:1,0.280504}):{1,0.133624:6,0.0362143:1,0.00996704:5,0.0199363:1,0.895647},((((Argyroxiphium_caliginis:{3,0.027354},Argyroxiphium_grayanum_East_Maui:{3,0.027354}):{3,0.149658},Argyroxiphium_grayanum_West_Maui:{3,0.0925129:7,0.0329018:3,0.0515973}):{3,0.017369:7,0.0283643:2,0.00709769},(Argyroxiphium_sandwicense_subsp._macrocephalum:{3,0.095168},Argyroxiphium_sandwicense_subsp._sandwicense:{4,0.000777334:10,0.0890156:3,0.00537505}):{3,0.0246195:7,0.00501066:2,0.105045}):{2,0.0267056:7,0.00207409:3,0.0327304:7,0.118461:3,0.225882:7,0.0140952:2,0.0134938:7,0.00802128:2,0.0908097:7,0.0360895:3,0.00659376:7,0.0214048:2,0.0540019:7,0.0204744:3,0.0653539:7,0.00365299:2,0.00506935:5,0.0178522:2,0.058553:7,0.0015149:2,0.0472729:5,0.0567986:1,0.187784},Argyroxiphium_kauense:{4,0.0389293:10,0.0309002:3,0.124645:10,0.0534289:3,0.00996849:7,0.0209052:3,0.138162:7,0.00578525:3,0.00710087:7,0.0148832:2,0.0269546:7,0.0212535:3,0.0615728:7,0.00675973:2,0.0511585:7,0.00138844:3,0.29081:7,0.00101339:3,0.268247:7,0.000148586:2,0.00783796:5,0.0847058:1,0.0779743}):{1,0.941852}):{1,0.227593:5,0.0129113:1,1.61835},((((((Dubautia_arborea:{4,0.020739},Dubautia_scabra_subsp._scabra:{10,0.0141496:4,0.00658935}):{4,0.00102329:10,0.0239875:4,0.00477725},(Dubautia_linearis_subsp._hillebrandii:{4,0.03411},Dubautia_linearis_subsp._linearis:{3,0.00070965:10,0.00328757:4,0.0301128}):{4,0.016417}):{4,0.061187},(Dubautia_ciliolata_subsp._ciliolata:{4,0.049105},Dubautia_ciliolata_subsp._glutinosa:{4,0.049105}):{4,0.062609}):{4,0.0874561:10,0.0179952:3,0.0431765:7,0.0373022:3,0.00205304:7,0.0778378:3,0.00720425:7,0.001645:3,0.162531:7,0.0312081:2,0.0200852:7,0.0353657:2,0.00593051},Dubautia_scabra_subsp._leiophylla:{10,0.0206041:3,0.00589799:7,0.0228667:2,0.0662602:7,0.130761:3,0.0548482:7,0.050426:2,0.132142:7,0.00578753:3,0.0461028:7,0.0113971:3,0.0637656:7,0.0283353:2,0.00231019}):{2,0.035273},((Dubautia_platyphylla:{3,0.0131965:7,0.0224977:2,0.023683:7,0.00292382},Dubautia_reticulata:{3,0.062301}):{7,0.00377521:2,0.00201635:7,0.00797729:3,0.00207215},Dubautia_menziesii:{3,0.078142}):{3,0.0282052:7,0.00479703:3,0.114121:7,0.0122938:3,0.15279:7,0.0102335:2,0.276196}):{2,0.0092391:7,0.0176659:2,0.189526:7,0.0193482:2,0.168627:7,0.0557076:3,0.00773579:7,0.00222794:3,0.0116755:7,0.106884:2,0.15187:7,0.0167593:3,0.000874559:7,0.00465134:2,0.138766:5,0.0542958:1,0.606625},(Dubautia_herbstobatae:{2,0.053901},Dubautia_sherffiana:{2,0.0192947:7,0.0164281:2,0.0117397:7,0.00643848}):{7,0.0263388:3,0.0874294:7,0.0636358:2,0.45616:7,0.00181954:2,0.216387:7,0.020473:3,0.123988:7,0.00387135:3,0.0253316:7,0.0275278:2,0.118699:5,0.0556135:1,0.534958:5,0.0493051:1,0.373818}):{1,1.90599});
