Iteration	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	simmap
0	{2,0.053901}	{2,0.053901}	{3,0.078142}	{3,0.062301}	{3,0.062301}	{10,0.0613465:3,0.580159}	{4,0.049105}	{4,0.049105}	{3,0.03411}	{4,0.03411}	{10,0.0033872:4,0.0173518}	{4,0.020739}	{4,0.409227:10,0.0219623:3,0.0923757:6,0.820968}	{4,0.095168}	{3,0.095168}	{3,0.177012}	{3,0.027354}	{3,0.027354}	{1,0.410659}	{1,0.410659}	{1,0.687447}	{1,0.183955}	{1,0.183955}	{1,0.866931}	{1,0.769273}	{7,0.109965:3,0.0329043}	{3,0.142869}	{1,0.176005}	{1,0.176005}	{1,0.258833}	{7,0.0746767:2,0.0465523}	{5,0.121229}	{1,0.198264}	{1,0.030425}	{1,0.030425}	{1,0.167839}	{1,0.020351}	{5,0.097386}	{5,0.040218}	{5,0.0677832:1,0.160931}	{1,0.006887}	{3,0.040023}	{6,0.0498525:1,0.254802}	{1,0.281726}	{1,0.097658}	{1,0.324066}	{1,0.503492}	{1,0.172632}	{1,0.44942}	{1,0.330918}	{1,1.09539}	{3,0.149658}	{3,0.052831}	{10,0.134675}	{10,0.140823:3,0.973867}	{6,0.00729305:1,0.934559}	{1,1.85886}	{4,0.029788}	{10,0.016417}	{10,0.061187}	{4,0.062609}	{10,0.295732:3,0.234059}	{3,0.035273}	{3,0.015841}	{3,0.598636}	{3,0.0874544:7,0.0257451:2,1.02511:5,0.424172}	{2,2.18536}	{5,0.58797:1,1.31802}	{1,0}	((((((((((Dubautia_knudsenii_subsp._filiformis:{1,0.030425},Dubautia_knudsenii_subsp._nagatae:{1,0.030425}):{1,0.167839},Dubautia_knudsenii_subsp._knudsenii:{1,0.198264}):{1,0.020351},(Dubautia_laxa_subsp._hirsuta:{5,0.121229},Dubautia_laxa_subsp._laxa:{7,0.0746767:2,0.0465523}):{5,0.097386}):{5,0.040218},Dubautia_pauciflorula:{1,0.258833}):{5,0.0677832:1,0.160931},((Dubautia_microcephala:{1,0.176005},Dubautia_plantaginea_subsp._magnifolia:{1,0.176005}):{1,0.006887},(Dubautia_plantaginea_subsp._humilis:{3,0.142869},Dubautia_plantaginea_subsp._plantaginea:{7,0.109965:3,0.0329043}):{3,0.040023}):{6,0.0498525:1,0.254802}):{1,0.281726},Dubautia_laevigata:{1,0.769273}):{1,0.097658},Dubautia_imbricata:{1,0.866931}):{1,0.324066},(((Wilkesia_gymnoxiphium:{1,0.183955},Wilkesia_hobdyi:{1,0.183955}):{1,0.503492},Dubautia_latifolia:{1,0.687447}):{1,0.172632},(Dubautia_paleata:{1,0.410659},Dubautia_raillardioides:{1,0.410659}):{1,0.44942}):{1,0.330918}):{1,1.09539},((((Argyroxiphium_caliginis:{3,0.027354},Argyroxiphium_grayanum_East_Maui:{3,0.027354}):{3,0.149658},Argyroxiphium_grayanum_West_Maui:{3,0.177012}):{3,0.052831},(Argyroxiphium_sandwicense_subsp._macrocephalum:{3,0.095168},Argyroxiphium_sandwicense_subsp._sandwicense:{4,0.095168}):{10,0.134675}):{10,0.140823:3,0.973867},Argyroxiphium_kauense:{4,0.409227:10,0.0219623:3,0.0923757:6,0.820968}):{6,0.00729305:1,0.934559}):{1,1.85886},((((((Dubautia_arborea:{4,0.020739},Dubautia_scabra_subsp._scabra:{10,0.0033872:4,0.0173518}):{4,0.029788},(Dubautia_linearis_subsp._hillebrandii:{4,0.03411},Dubautia_linearis_subsp._linearis:{3,0.03411}):{10,0.016417}):{10,0.061187},(Dubautia_ciliolata_subsp._ciliolata:{4,0.049105},Dubautia_ciliolata_subsp._glutinosa:{4,0.049105}):{4,0.062609}):{10,0.295732:3,0.234059},Dubautia_scabra_subsp._leiophylla:{10,0.0613465:3,0.580159}):{3,0.035273},((Dubautia_platyphylla:{3,0.062301},Dubautia_reticulata:{3,0.062301}):{3,0.015841},Dubautia_menziesii:{3,0.078142}):{3,0.598636}):{3,0.0874544:7,0.0257451:2,1.02511:5,0.424172},(Dubautia_herbstobatae:{2,0.053901},Dubautia_sherffiana:{2,0.053901}):{2,2.18536}):{5,0.58797:1,1.31802});
100	{2,0.053901}	{2,0.053901}	{3,0.078142}	{3,0.062301}	{3,0.062301}	{10,0.0476145:3,0.593891}	{4,0.049105}	{4,0.049105}	{3,0.03411}	{4,0.00820704:10,0.00232505:3,0.0235779}	{10,0.020739}	{4,0.020739}	{4,0.188255:10,0.0569911:3,0.507368:6,0.328649:1,0.263271}	{4,0.0655076:10,0.00817334:3,0.021487}	{3,0.095168}	{3,0.177012}	{3,0.027354}	{3,0.027354}	{1,0.410659}	{1,0.410659}	{1,0.687447}	{1,0.0104826:5,0.142776:1,0.0306961}	{1,0.183955}	{1,0.866931}	{1,0.769273}	{7,0.126037:3,0.0168319}	{3,0.00832283:6,0.134546}	{1,0.176005}	{1,0.176005}	{1,0.258833}	{7,0.1191:2,0.00212908}	{5,0.121229}	{1,0.198264}	{1,0.030425}	{1,0.030425}	{1,0.167839}	{1,0.020351}	{5,0.0930757:1,0.00431025}	{1,0.040218}	{1,0.228714}	{1,0.006887}	{6,0.035416:1,0.00460696}	{1,0.304655}	{1,0.281726}	{1,0.0434335:5,0.0542245}	{5,0.195177:1,0.128889}	{1,0.102932:5,0.00940451:1,0.391156}	{1,0.172632}	{1,0.44942}	{1,0.330918}	{1,1.06948:5,0.0259123}	{3,0.149658}	{3,0.052831}	{3,0.134675}	{3,0.0253492:6,0.489953:1,0.599388}	{1,0.000175966:5,0.0854755:1,0.856201}	{5,0.463981:1,1.39488}	{10,0.029788}	{3,0.016417}	{10,0.061187}	{4,0.062609}	{10,0.0274974:3,0.0535369:7,0.24553:3,0.203227}	{3,0.035273}	{3,0.015841}	{3,0.246117:10,0.0661588:3,0.025886:7,0.260475}	{7,0.123157:2,0.425901:5,1.01342}	{2,0.0246774:7,0.0720465:3,0.157604:7,0.587101:2,0.251256:5,0.0365495:1,1.05612}	{5,0.313976:1,1.59201}	{1,0}	((((((((((Dubautia_knudsenii_subsp._filiformis:{1,0.030425},Dubautia_knudsenii_subsp._nagatae:{1,0.030425}):{1,0.167839},Dubautia_knudsenii_subsp._knudsenii:{1,0.198264}):{1,0.020351},(Dubautia_laxa_subsp._hirsuta:{5,0.121229},Dubautia_laxa_subsp._laxa:{7,0.1191:2,0.00212908}):{5,0.0930757:1,0.00431025}):{1,0.040218},Dubautia_pauciflorula:{1,0.258833}):{1,0.228714},((Dubautia_microcephala:{1,0.176005},Dubautia_plantaginea_subsp._magnifolia:{1,0.176005}):{1,0.006887},(Dubautia_plantaginea_subsp._humilis:{3,0.00832283:6,0.134546},Dubautia_plantaginea_subsp._plantaginea:{7,0.126037:3,0.0168319}):{6,0.035416:1,0.00460696}):{1,0.304655}):{1,0.281726},Dubautia_laevigata:{1,0.769273}):{1,0.0434335:5,0.0542245},Dubautia_imbricata:{1,0.866931}):{5,0.195177:1,0.128889},(((Wilkesia_gymnoxiphium:{1,0.183955},Wilkesia_hobdyi:{1,0.0104826:5,0.142776:1,0.0306961}):{1,0.102932:5,0.00940451:1,0.391156},Dubautia_latifolia:{1,0.687447}):{1,0.172632},(Dubautia_paleata:{1,0.410659},Dubautia_raillardioides:{1,0.410659}):{1,0.44942}):{1,0.330918}):{1,1.06948:5,0.0259123},((((Argyroxiphium_caliginis:{3,0.027354},Argyroxiphium_grayanum_East_Maui:{3,0.027354}):{3,0.149658},Argyroxiphium_grayanum_West_Maui:{3,0.177012}):{3,0.052831},(Argyroxiphium_sandwicense_subsp._macrocephalum:{3,0.095168},Argyroxiphium_sandwicense_subsp._sandwicense:{4,0.0655076:10,0.00817334:3,0.021487}):{3,0.134675}):{3,0.0253492:6,0.489953:1,0.599388},Argyroxiphium_kauense:{4,0.188255:10,0.0569911:3,0.507368:6,0.328649:1,0.263271}):{1,0.000175966:5,0.0854755:1,0.856201}):{5,0.463981:1,1.39488},((((((Dubautia_arborea:{4,0.020739},Dubautia_scabra_subsp._scabra:{10,0.020739}):{10,0.029788},(Dubautia_linearis_subsp._hillebrandii:{4,0.00820704:10,0.00232505:3,0.0235779},Dubautia_linearis_subsp._linearis:{3,0.03411}):{3,0.016417}):{10,0.061187},(Dubautia_ciliolata_subsp._ciliolata:{4,0.049105},Dubautia_ciliolata_subsp._glutinosa:{4,0.049105}):{4,0.062609}):{10,0.0274974:3,0.0535369:7,0.24553:3,0.203227},Dubautia_scabra_subsp._leiophylla:{10,0.0476145:3,0.593891}):{3,0.035273},((Dubautia_platyphylla:{3,0.062301},Dubautia_reticulata:{3,0.062301}):{3,0.015841},Dubautia_menziesii:{3,0.078142}):{3,0.246117:10,0.0661588:3,0.025886:7,0.260475}):{7,0.123157:2,0.425901:5,1.01342},(Dubautia_herbstobatae:{2,0.053901},Dubautia_sherffiana:{2,0.053901}):{2,0.0246774:7,0.0720465:3,0.157604:7,0.587101:2,0.251256:5,0.0365495:1,1.05612}):{5,0.313976:1,1.59201});
200	{2,0.053901}	{2,0.053901}	{3,0.0484602:10,0.0271613:3,0.00252051}	{3,0.062301}	{3,0.0175975:7,0.0179716:3,0.0267319}	{10,0.0316611:3,0.0230003:7,0.0443771:3,0.425409:7,0.0750623:3,0.0419947}	{4,0.049105}	{4,0.049105}	{3,0.0184676:10,0.0104532:4,0.00518923}	{4,0.03411}	{10,0.020739}	{4,0.020739}	{4,0.0978474:10,0.0238525:4,0.184128:10,0.0739819:3,0.19333:7,0.104064:3,0.221601:7,0.0265579:3,0.149932:7,0.0718268:2,0.197411}	{4,0.01751:10,0.019119:3,0.0286415:10,0.0215919:3,0.00830557}	{3,0.0327344:7,0.0515992:3,0.0108344}	{3,0.177012}	{3,0.027354}	{3,0.027354}	{1,0.410659}	{1,0.410659}	{1,0.687447}	{1,0.183955}	{1,0.183955}	{1,0.724973:5,0.0594699:1,0.0824885}	{1,0.769273}	{7,0.0349843:3,0.0101425:7,0.0146431:3,0.0399414:7,0.0431577}	{3,0.0430426:10,0.0682619:3,0.0315645}	{1,0.176005}	{1,0.176005}	{1,0.00368722:5,0.050836:1,0.20431}	{7,0.0857524:2,0.0354766}	{5,0.0666983:2,0.02305:5,0.0314807}	{1,0.198264}	{1,0.030425}	{1,0.030425}	{1,0.167839}	{1,0.020351}	{5,0.0507367:1,0.0466493}	{1,0.040218}	{1,0.228714}	{1,0.006887}	{7,0.00666679:2,0.0333562}	{5,0.00911074:1,0.0412149:5,0.0387471:1,0.215582}	{1,0.281726}	{1,0.097658}	{1,0.324066}	{1,0.503492}	{1,0.172632}	{1,0.367736:5,0.0260852:1,0.0555989}	{1,0.330918}	{1,0.682819:5,0.105193:1,0.307376}	{3,0.149658}	{3,0.052831}	{3,0.134675}	{3,0.00951824:7,0.162878:2,0.535311:7,0.0665579:3,0.0575235:7,0.0974916:3,0.0833057:7,0.0968797:2,0.00522443}	{2,0.0312052:7,0.0591442:2,0.0962981:5,0.0348002:2,0.0776667:7,0.0473141:3,0.0209653:6,0.0127855:1,0.561673}	{1,0.418832:5,0.0228685:1,1.41716}	{10,0.029788}	{4,0.016417}	{10,0.061187}	{4,0.062609}	{10,0.196941:3,0.33285}	{3,0.035273}	{3,0.015841}	{3,0.0927706:7,0.0590739:3,0.0386574:10,0.00399219:3,0.132351:7,0.215178:3,0.0566131}	{3,0.0120183:7,0.308767:3,0.125585:7,0.00360303:3,0.228555:7,0.0392091:2,0.15577:5,0.229084:1,0.459887}	{2,0.000738304:7,0.0283416:2,0.0704827:7,0.00407352:2,0.0309129:7,0.219838:2,0.0428648:7,0.45576:3,0.0503236:7,0.00498967:2,0.142578:5,0.157837:1,0.119834:5,0.210383:1,0.646399}	{1,1.90599}	{1,0}	((((((((((Dubautia_knudsenii_subsp._filiformis:{1,0.030425},Dubautia_knudsenii_subsp._nagatae:{1,0.030425}):{1,0.167839},Dubautia_knudsenii_subsp._knudsenii:{1,0.198264}):{1,0.020351},(Dubautia_laxa_subsp._hirsuta:{5,0.0666983:2,0.02305:5,0.0314807},Dubautia_laxa_subsp._laxa:{7,0.0857524:2,0.0354766}):{5,0.0507367:1,0.0466493}):{1,0.040218},Dubautia_pauciflorula:{1,0.00368722:5,0.050836:1,0.20431}):{1,0.228714},((Dubautia_microcephala:{1,0.176005},Dubautia_plantaginea_subsp._magnifolia:{1,0.176005}):{1,0.006887},(Dubautia_plantaginea_subsp._humilis:{3,0.0430426:10,0.0682619:3,0.0315645},Dubautia_plantaginea_subsp._plantaginea:{7,0.0349843:3,0.0101425:7,0.0146431:3,0.0399414:7,0.0431577}):{7,0.00666679:2,0.0333562}):{5,0.00911074:1,0.0412149:5,0.0387471:1,0.215582}):{1,0.281726},Dubautia_laevigata:{1,0.769273}):{1,0.097658},Dubautia_imbricata:{1,0.724973:5,0.0594699:1,0.0824885}):{1,0.324066},(((Wilkesia_gymnoxiphium:{1,0.183955},Wilkesia_hobdyi:{1,0.183955}):{1,0.503492},Dubautia_latifolia:{1,0.687447}):{1,0.172632},(Dubautia_paleata:{1,0.410659},Dubautia_raillardioides:{1,0.410659}):{1,0.367736:5,0.0260852:1,0.0555989}):{1,0.330918}):{1,0.682819:5,0.105193:1,0.307376},((((Argyroxiphium_caliginis:{3,0.027354},Argyroxiphium_grayanum_East_Maui:{3,0.027354}):{3,0.149658},Argyroxiphium_grayanum_West_Maui:{3,0.177012}):{3,0.052831},(Argyroxiphium_sandwicense_subsp._macrocephalum:{3,0.0327344:7,0.0515992:3,0.0108344},Argyroxiphium_sandwicense_subsp._sandwicense:{4,0.01751:10,0.019119:3,0.0286415:10,0.0215919:3,0.00830557}):{3,0.134675}):{3,0.00951824:7,0.162878:2,0.535311:7,0.0665579:3,0.0575235:7,0.0974916:3,0.0833057:7,0.0968797:2,0.00522443},Argyroxiphium_kauense:{4,0.0978474:10,0.0238525:4,0.184128:10,0.0739819:3,0.19333:7,0.104064:3,0.221601:7,0.0265579:3,0.149932:7,0.0718268:2,0.197411}):{2,0.0312052:7,0.0591442:2,0.0962981:5,0.0348002:2,0.0776667:7,0.0473141:3,0.0209653:6,0.0127855:1,0.561673}):{1,0.418832:5,0.0228685:1,1.41716},((((((Dubautia_arborea:{4,0.020739},Dubautia_scabra_subsp._scabra:{10,0.020739}):{10,0.029788},(Dubautia_linearis_subsp._hillebrandii:{4,0.03411},Dubautia_linearis_subsp._linearis:{3,0.0184676:10,0.0104532:4,0.00518923}):{4,0.016417}):{10,0.061187},(Dubautia_ciliolata_subsp._ciliolata:{4,0.049105},Dubautia_ciliolata_subsp._glutinosa:{4,0.049105}):{4,0.062609}):{10,0.196941:3,0.33285},Dubautia_scabra_subsp._leiophylla:{10,0.0316611:3,0.0230003:7,0.0443771:3,0.425409:7,0.0750623:3,0.0419947}):{3,0.035273},((Dubautia_platyphylla:{3,0.0175975:7,0.0179716:3,0.0267319},Dubautia_reticulata:{3,0.062301}):{3,0.015841},Dubautia_menziesii:{3,0.0484602:10,0.0271613:3,0.00252051}):{3,0.0927706:7,0.0590739:3,0.0386574:10,0.00399219:3,0.132351:7,0.215178:3,0.0566131}):{3,0.0120183:7,0.308767:3,0.125585:7,0.00360303:3,0.228555:7,0.0392091:2,0.15577:5,0.229084:1,0.459887},(Dubautia_herbstobatae:{2,0.053901},Dubautia_sherffiana:{2,0.053901}):{2,0.000738304:7,0.0283416:2,0.0704827:7,0.00407352:2,0.0309129:7,0.219838:2,0.0428648:7,0.45576:3,0.0503236:7,0.00498967:2,0.142578:5,0.157837:1,0.119834:5,0.210383:1,0.646399}):{1,1.90599});
300	{2,0.053901}	{2,0.053901}	{3,0.078142}	{3,0.062301}	{3,0.062301}	{10,0.0116769:4,0.0599247:10,0.0641023:3,0.232448:10,0.0470696:3,0.0362598:10,0.0111532:3,0.0395922:7,0.0570959:2,0.082182}	{4,0.049105}	{4,0.049105}	{3,0.03411}	{4,0.0313439:10,0.00276609}	{10,0.0152686:4,0.00547037}	{4,0.020739}	{4,0.111149:10,0.0305326:3,0.076178:7,0.0532303:2,0.194125:7,0.12742:2,0.0263439:7,0.0328858:3,0.0677146:7,0.0937643:3,0.00236351:7,0.100999:3,0.163712:7,0.130646:2,0.0617291:5,0.0717398}	{4,0.0115262:10,0.0288456:3,0.00196708:7,0.0528292}	{3,0.0192984:7,0.0555124:3,0.0203571}	{3,0.177012}	{3,0.027354}	{3,0.027354}	{1,0.410659}	{1,0.410659}	{1,0.687447}	{1,0.183955}	{1,0.183955}	{1,0.232126:5,0.0258637:1,0.608942}	{1,0.769273}	{7,0.117189:2,0.0256801}	{3,0.0899363:7,0.00178004:2,0.050511:5,0.000641661}	{1,0.176005}	{1,0.176005}	{1,0.258833}	{7,0.0153814:2,0.00846225:7,0.0193609:2,0.0191872:5,0.0174383:1,0.041399}	{5,0.00102062:1,0.120208}	{1,0.198264}	{1,0.030425}	{1,0.030425}	{1,0.167839}	{1,0.020351}	{1,0.097386}	{1,0.040218}	{1,0.228714}	{1,0.006887}	{5,0.0113141:1,0.0287089}	{1,0.304655}	{1,0.0634528:5,0.0111693:1,0.207104}	{1,0.097658}	{1,0.324066}	{1,0.503492}	{1,0.172632}	{1,0.025395:5,0.123931:2,0.148704:5,0.0282222:1,0.123168}	{1,0.330918}	{1,1.09539}	{3,0.00801856:7,0.121686:3,0.0199539}	{3,0.052831}	{7,0.0103952:2,0.0225405:7,0.0648165:3,0.0369228}	{3,0.0388575:10,0.051266:3,0.0961313:7,0.0117639:3,0.156357:7,0.0784522:2,0.681862}	{5,0.0168641:1,0.168713:5,0.0436163:1,0.204549:5,0.0498428:2,0.244362:5,0.117704:1,0.0090492:5,0.0110491:1,0.0761031}	{1,0.467843:5,0.00186234:1,1.38915}	{4,0.029788}	{10,0.000828423:4,0.0155886}	{4,0.061187}	{4,0.062609}	{4,0.0735929:10,0.0127801:3,0.018879:7,0.0735437:3,0.0114703:7,0.00645701:2,0.0542279:7,0.0874056:2,0.191434}	{2,0.035273}	{3,0.015841}	{3,0.0952385:7,0.11472:2,0.388678}	{2,0.0285206:5,0.014291:2,0.0426601:7,0.0989991:2,0.177244:7,0.0516572:3,0.140379:7,0.0278783:2,0.980849}	{2,0.00647921:7,0.0364963:3,0.514833:7,0.114073:3,0.125915:7,0.131909:3,0.0925941:7,0.0543416:3,0.0342944:7,0.0746233:3,0.125389:7,0.0505908:2,0.823818}	{2,0.990452:5,0.00329616:1,0.912237}	{1,0}	((((((((((Dubautia_knudsenii_subsp._filiformis:{1,0.030425},Dubautia_knudsenii_subsp._nagatae:{1,0.030425}):{1,0.167839},Dubautia_knudsenii_subsp._knudsenii:{1,0.198264}):{1,0.020351},(Dubautia_laxa_subsp._hirsuta:{5,0.00102062:1,0.120208},Dubautia_laxa_subsp._laxa:{7,0.0153814:2,0.00846225:7,0.0193609:2,0.0191872:5,0.0174383:1,0.041399}):{1,0.097386}):{1,0.040218},Dubautia_pauciflorula:{1,0.258833}):{1,0.228714},((Dubautia_microcephala:{1,0.176005},Dubautia_plantaginea_subsp._magnifolia:{1,0.176005}):{1,0.006887},(Dubautia_plantaginea_subsp._humilis:{3,0.0899363:7,0.00178004:2,0.050511:5,0.000641661},Dubautia_plantaginea_subsp._plantaginea:{7,0.117189:2,0.0256801}):{5,0.0113141:1,0.0287089}):{1,0.304655}):{1,0.0634528:5,0.0111693:1,0.207104},Dubautia_laevigata:{1,0.769273}):{1,0.097658},Dubautia_imbricata:{1,0.232126:5,0.0258637:1,0.608942}):{1,0.324066},(((Wilkesia_gymnoxiphium:{1,0.183955},Wilkesia_hobdyi:{1,0.183955}):{1,0.503492},Dubautia_latifolia:{1,0.687447}):{1,0.172632},(Dubautia_paleata:{1,0.410659},Dubautia_raillardioides:{1,0.410659}):{1,0.025395:5,0.123931:2,0.148704:5,0.0282222:1,0.123168}):{1,0.330918}):{1,1.09539},((((Argyroxiphium_caliginis:{3,0.027354},Argyroxiphium_grayanum_East_Maui:{3,0.027354}):{3,0.00801856:7,0.121686:3,0.0199539},Argyroxiphium_grayanum_West_Maui:{3,0.177012}):{3,0.052831},(Argyroxiphium_sandwicense_subsp._macrocephalum:{3,0.0192984:7,0.0555124:3,0.0203571},Argyroxiphium_sandwicense_subsp._sandwicense:{4,0.0115262:10,0.0288456:3,0.00196708:7,0.0528292}):{7,0.0103952:2,0.0225405:7,0.0648165:3,0.0369228}):{3,0.0388575:10,0.051266:3,0.0961313:7,0.0117639:3,0.156357:7,0.0784522:2,0.681862},Argyroxiphium_kauense:{4,0.111149:10,0.0305326:3,0.076178:7,0.0532303:2,0.194125:7,0.12742:2,0.0263439:7,0.0328858:3,0.0677146:7,0.0937643:3,0.00236351:7,0.100999:3,0.163712:7,0.130646:2,0.0617291:5,0.0717398}):{5,0.0168641:1,0.168713:5,0.0436163:1,0.204549:5,0.0498428:2,0.244362:5,0.117704:1,0.0090492:5,0.0110491:1,0.0761031}):{1,0.467843:5,0.00186234:1,1.38915},((((((Dubautia_arborea:{4,0.020739},Dubautia_scabra_subsp._scabra:{10,0.0152686:4,0.00547037}):{4,0.029788},(Dubautia_linearis_subsp._hillebrandii:{4,0.0313439:10,0.00276609},Dubautia_linearis_subsp._linearis:{3,0.03411}):{10,0.000828423:4,0.0155886}):{4,0.061187},(Dubautia_ciliolata_subsp._ciliolata:{4,0.049105},Dubautia_ciliolata_subsp._glutinosa:{4,0.049105}):{4,0.062609}):{4,0.0735929:10,0.0127801:3,0.018879:7,0.0735437:3,0.0114703:7,0.00645701:2,0.0542279:7,0.0874056:2,0.191434},Dubautia_scabra_subsp._leiophylla:{10,0.0116769:4,0.0599247:10,0.0641023:3,0.232448:10,0.0470696:3,0.0362598:10,0.0111532:3,0.0395922:7,0.0570959:2,0.082182}):{2,0.035273},((Dubautia_platyphylla:{3,0.062301},Dubautia_reticulata:{3,0.062301}):{3,0.015841},Dubautia_menziesii:{3,0.078142}):{3,0.0952385:7,0.11472:2,0.388678}):{2,0.0285206:5,0.014291:2,0.0426601:7,0.0989991:2,0.177244:7,0.0516572:3,0.140379:7,0.0278783:2,0.980849},(Dubautia_herbstobatae:{2,0.053901},Dubautia_sherffiana:{2,0.053901}):{2,0.00647921:7,0.0364963:3,0.514833:7,0.114073:3,0.125915:7,0.131909:3,0.0925941:7,0.0543416:3,0.0342944:7,0.0746233:3,0.125389:7,0.0505908:2,0.823818}):{2,0.990452:5,0.00329616:1,0.912237});
