Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
1770	-51.352	-45.7957	-5.55627	0.348328	0.651672	0.01810244	3.09138	1.30435	0.578459	0	0.6605261	0.6516723	0.3483277	7.343397
1780	-54.2744	-46.4307	-7.84372	0.931461	0.0685387	0.0243217	2.36677	1.38799	0.478172	0	0.2975834	0.06853866	0.9314613	17.86904
1790	-52.8965	-46.2924	-6.60409	0.399898	0.600102	0.02318457	2.62075	1.56622	0.560039	0	0.8955457	0.6001023	0.3998977	18.25918
1800	-52.6066	-46.7774	-5.82923	0.0535685	0.946432	0.01546082	3.50152	1.66114	0.432493	0	0.9859394	0.9464315	0.05356846	7.459626
1810	-52.9023	-47.1591	-5.74321	0.962126	0.0378737	0.01546391	3.56497	1.71288	0.650611	0	0.7166358	0.03787366	0.9621263	8.849895
1820	-54.6072	-47.8299	-6.77725	0.845962	0.154038	0.03126438	3.18289	1.61889	0.670973	0	0.4257864	0.154038	0.845962	15.79054
1830	-51.6312	-46.1162	-5.51499	0.142092	0.857908	0.02023458	3.57332	1.67684	0.550454	0	0.8051011	0.8579077	0.1420923	6.72355
1840	-57.3377	-50.6181	-6.71951	0.439225	0.560775	0.01567243	2.2711	1.55699	0.305142	0	0.4084203	0.560775	0.439225	13.71444
1850	-53.2604	-46.4048	-6.85555	0.689781	0.310219	0.02649496	2.67299	1.30212	0.363628	0	0.6446358	0.3102189	0.6897811	26.79012
1860	-53.3046	-47.2431	-6.06153	0.236771	0.763229	0.02152156	2.91435	1.4964	0.334212	0	1.101393	0.7632288	0.2367712	7.826006
1870	-53.3803	-46.6248	-6.75558	0.777532	0.222468	0.02278512	2.34608	1.76708	0.374262	0	1.027605	0.2224676	0.7775324	17.68448
1880	-52.2283	-46.0399	-6.18842	0.130295	0.869705	0.02121756	2.63785	1.61939	0.414339	0	0.7463192	0.869705	0.130295	13.67441
1890	-53.4057	-45.9489	-7.45681	0.896859	0.103141	0.02689264	2.69268	1.55986	0.443045	0	0.4081531	0.1031407	0.8968593	28.62786
1900	-52.4045	-46.2111	-6.1934	0.761229	0.238771	0.01697158	3.09515	1.6319	0.440909	0	1.224909	0.2387713	0.7612287	7.143702
1910	-51.9554	-46.5714	-5.38401	0.483732	0.516268	0.01503309	3.42826	1.68679	0.605943	0	0.4544458	0.5162675	0.4837325	4.403708
1920	-52.1039	-46.3341	-5.76984	0.394161	0.605839	0.01904306	3.6131	1.77982	0.688311	0	1.20844	0.6058387	0.3941613	4.823941
1930	-53.9193	-47.1126	-6.80675	0.049231	0.950769	0.02356129	3.51751	1.77021	0.595333	0	0.5494246	0.950769	0.04923097	23.27072
1940	-54.3785	-46.0376	-8.34093	0.181671	0.818329	0.02710571	3.52021	1.74884	0.531904	0	0.256385	0.8183294	0.1816706	17.06334
1950	-53.3335	-46.083	-7.25054	0.534825	0.465175	0.02946129	3.08963	1.51667	0.631226	0	0.4848238	0.4651746	0.5348254	31.42702
1960	-54.5124	-48.1135	-6.39889	0.640402	0.359598	0.01931439	2.53069	1.4176	0.528983	0	1.561511	0.3595982	0.6404018	4.448813
1970	-51.826	-46.1615	-5.66456	0.526587	0.473413	0.02228962	2.58705	1.76971	0.567346	0	0.6653234	0.4734128	0.5265872	8.191855
1980	-52.0749	-46.3455	-5.72941	0.241468	0.758532	0.01663684	2.32916	1.3827	0.535894	0	0.6584698	0.7585324	0.2414676	8.727028
1990	-52.6684	-46.7368	-5.93164	0.21379	0.78621	0.01252794	2.32929	1.50785	0.616289	0	1.252322	0.7862096	0.2137904	5.21913
2000	-52.0056	-45.4608	-6.5448	0.522402	0.477598	0.02548908	2.94119	1.66323	0.634812	0	0.5743526	0.4775977	0.5224023	18.56064
2010	-56.8979	-49.4997	-7.39818	0.943348	0.0566524	0.03826245	2.71198	1.54874	0.539082	0	0.9242846	0.0566524	0.9433476	38.99093
2020	-54.6118	-48.0954	-6.51639	0.845963	0.154037	0.03091939	2.78809	1.48872	0.601334	0	0.4998603	0.1540374	0.8459626	15.70991
2030	-52.7275	-46.1632	-6.56436	0.425514	0.574486	0.025391	2.66147	1.52259	0.356443	0	0.8959868	0.5744857	0.4255143	17.53882
2040	-53.4031	-46.3367	-7.06632	0.504219	0.495781	0.01721211	2.64748	1.37648	0.615051	0	1.593859	0.4957814	0.5042186	8.100454
2050	-50.9524	-45.4421	-5.51028	0.218803	0.781197	0.01801366	3.03146	1.67146	0.664416	0	0.7297882	0.7811967	0.2188033	6.985013
2060	-53.0914	-46.4173	-6.67403	0.306282	0.693718	0.02395944	2.3932	1.40616	0.525539	0	0.6492404	0.6937181	0.3062819	22.38151
2070	-54.1686	-47.0674	-7.10119	0.189501	0.810499	0.03115918	2.27142	1.38146	0.415803	0	0.9396939	0.8104988	0.1895012	28.39431
2080	-54.327	-46.6813	-7.64564	0.677373	0.322627	0.02618575	2.73763	1.43461	0.391544	0	0.391308	0.3226274	0.6773726	31.55739
2090	-53.9435	-46.9086	-7.03482	0.778112	0.221888	0.02993977	2.4053	1.70861	0.562468	0	1.070914	0.2218884	0.7781116	21.80421
2100	-56.7641	-48.1222	-8.64189	0.112532	0.887468	0.02716255	3.6515	1.46993	0.387731	0	1.818031	0.8874678	0.1125322	24.29029
2110	-52.2205	-46.7166	-5.50399	0.882526	0.117474	0.02085353	3.5326	1.51244	0.500769	0	0.6603593	0.1174741	0.8825259	6.969103
2120	-53.0182	-47.9333	-5.08484	0.943587	0.0564126	0.01245997	3.16413	1.43035	0.575054	0	0.6554539	0.05641259	0.9435874	4.576945
2130	-53.9336	-47.4656	-6.46791	0.24143	0.75857	0.02025998	3.39455	1.3095	0.609315	0	0.8252986	0.7585701	0.2414299	17.14362
2140	-53.3958	-46.552	-6.84379	0.760769	0.239231	0.0310052	3.34447	1.50505	0.41491	0	0.7299067	0.2392311	0.7607689	26.50247
2150	-52.7096	-46.1741	-6.53555	0.647398	0.352602	0.02456365	3.38533	1.39758	0.434014	0	0.4369439	0.3526022	0.6473978	13.0125
2160	-53.2978	-46.4336	-6.86414	0.00139542	0.998605	0.0190976	2.82298	1.41823	0.520774	0	1.35924	0.9986046	0.001395424	10.74873
2170	-52.7461	-47.9409	-4.80528	0.853828	0.146172	0.009670713	3.17512	1.4998	0.660115	0	0.9671388	0.1461717	0.8538283	2.752754
2180	-54.8137	-49.6313	-5.18236	0.259409	0.740591	0.005203105	3.34227	1.33376	0.543473	0	1.594558	0.7405911	0.2594089	1.229342
2190	-52.6656	-47.319	-5.34662	0.544263	0.455737	0.01005434	2.34332	1.31172	0.603762	0	1.222617	0.4557367	0.5442633	3.076427
2200	-51.5728	-45.612	-5.9608	0.485296	0.514704	0.02041003	3.28687	1.45604	0.636805	0	0.9587054	0.5147036	0.4852964	8.845795
2210	-53.1508	-46.2911	-6.85964	0.65299	0.34701	0.01968143	2.34365	1.5609	0.455593	0	1.477101	0.34701	0.65299	8.411738
2220	-53.6044	-48.2394	-5.36507	0.695763	0.304237	0.02105096	2.81219	1.31634	0.402835	0	0.6147663	0.3042367	0.6957633	5.93515
2230	-52.237	-47.0039	-5.23313	0.594597	0.405403	0.01671043	3.34521	1.37022	0.373263	0	0.7454979	0.4054028	0.5945972	5.262449
2240	-51.4681	-45.686	-5.78211	0.285084	0.714916	0.01866121	3.03349	1.59181	0.56873	0	0.5242168	0.7149158	0.2850842	7.973184
2250	-54.2779	-49.1648	-5.1131	0.526721	0.473279	0.01107345	2.55591	1.51382	0.368792	0	0.5716983	0.4732786	0.5267214	4.419251
2260	-55.4328	-47.1952	-8.23751	0.109252	0.890748	0.01929093	3.63448	1.78569	0.38931	0	2.253612	0.8907476	0.1092524	6.409131
2270	-52.8177	-46.1289	-6.68881	0.605661	0.394339	0.02227818	3.10921	1.63451	0.498131	0	1.281368	0.3943393	0.6056607	10.52145
2280	-51.9189	-45.5465	-6.37246	0.0209777	0.979022	0.02364658	3.0766	1.71358	0.699377	0	0.5576659	0.9790223	0.02097767	15.26848
2290	-54.4773	-46.9401	-7.53726	0.692159	0.307841	0.03400135	2.76685	1.39752	0.687003	0	0.46343	0.3078412	0.6921588	39.1469
2300	-53.328	-47.3134	-6.01461	0.10348	0.89652	0.02044383	2.34766	1.34966	0.676135	0	1.227106	0.8965198	0.1034802	5.949396
2310	-52.8678	-46.4878	-6.37995	0.658848	0.341152	0.01955962	2.70534	1.46222	0.328838	0	1.09842	0.3411521	0.6588479	10.81523
2320	-52.3365	-45.6027	-6.7338	0.527508	0.472492	0.0259686	2.29233	1.77274	0.422652	0	0.4737113	0.4724917	0.5275083	18.12863
2330	-53.1037	-46.2608	-6.84289	0.333874	0.666126	0.02610335	2.40619	1.6278	0.50514	0	0.9366929	0.6661264	0.3338736	22.01826
2340	-52.6711	-45.7333	-6.93775	0.204578	0.795422	0.02036029	3.20391	1.68915	0.65758	0	0.3561188	0.7954223	0.2045777	12.35247
2350	-52.9829	-46.7724	-6.21044	0.415407	0.584593	0.0140091	3.46421	1.43111	0.429886	0	1.552789	0.5845925	0.4154075	3.752824
2360	-51.7439	-46.4777	-5.26619	0.270331	0.729669	0.01545101	3.68808	1.70924	0.425191	0	0.9498166	0.7296687	0.2703313	4.470753
2370	-52.1618	-45.83	-6.33179	0.673223	0.326777	0.02228108	3.64076	1.62494	0.594953	0	0.6799792	0.326777	0.673223	15.99467
2380	-53.0701	-46.6341	-6.43597	0.400125	0.599875	0.02122832	3.2415	1.49381	0.437862	0	0.8262225	0.5998748	0.4001252	16.59109
2390	-53.4809	-46.9723	-6.50866	0.148922	0.851078	0.01978207	2.94993	1.44865	0.378552	0	1.013958	0.8510779	0.1489221	14.11051
2400	-52.3289	-47.2675	-5.06145	0.816268	0.183732	0.01745469	2.98491	1.60698	0.510118	0	0.7101973	0.1837316	0.8162684	4.481653
2410	-51.9281	-45.4993	-6.42875	0.423379	0.576621	0.02255169	2.85149	1.69598	0.488817	0	0.4823351	0.5766212	0.4233788	13.71711
2420	-52.4246	-47.0549	-5.36968	0.759835	0.240165	0.02039562	3.41529	1.37613	0.630727	0	0.8755141	0.2401653	0.7598347	5.436803
2430	-54.5756	-49.7587	-4.81695	0.845147	0.154853	0.007659952	2.87835	1.55847	0.519517	0	1.396784	0.1548527	0.8451473	1.286327
2440	-52.0776	-46.5973	-5.48038	0.151594	0.848406	0.01131141	3.53626	1.46886	0.649334	0	1.223088	0.848406	0.151594	3.513613
2450	-56.1681	-46.8173	-9.3508	0.693701	0.306299	0.01471524	3.58902	1.78964	0.637173	0	2.93642	0.3062991	0.6937009	4.824831
2460	-51.3663	-45.586	-5.78032	0.305108	0.694892	0.02188355	3.17432	1.64114	0.635134	0	0.7510088	0.6948921	0.3051079	9.072859
2470	-52.6546	-47.4223	-5.23224	0.840961	0.159039	0.01464298	2.6507	1.58716	0.414232	0	0.6563505	0.1590393	0.8409607	5.305208
2480	-52.5547	-47.673	-4.88164	0.832365	0.167635	0.0125917	2.48265	1.66241	0.632162	0	1.07096	0.167635	0.832365	2.531599
2490	-55.2346	-48.8259	-6.40879	0.394498	0.605502	0.02060461	3.13665	1.76227	0.632418	0	1.6387	0.6055023	0.3944977	3.817099
2500	-58.0087	-50.8946	-7.1141	0.923227	0.0767728	0.02201423	2.68254	1.59009	0.335228	0	0.5411836	0.07677279	0.9232272	31.20416
2510	-57.3849	-49.0995	-8.28544	0.0248287	0.975171	0.03413721	2.9796	1.5284	0.401266	0	1.321082	0.9751713	0.02482875	48.04463
2520	-54.9732	-47.5626	-7.41061	0.558256	0.441744	0.03344333	3.373	1.44957	0.547432	0	0.9075829	0.4417445	0.5582555	40.31419
2530	-51.7746	-45.5952	-6.17934	0.560703	0.439297	0.02160437	3.11819	1.56281	0.533101	0	0.6587014	0.4392965	0.5607035	13.68663
2540	-52.2999	-45.6645	-6.63539	0.699005	0.300995	0.02549905	2.99885	1.71306	0.443887	0	0.4716781	0.3009949	0.6990051	16.32408
2550	-53.1848	-48.1873	-4.99745	0.53899	0.46101	0.01525746	3.31847	1.53994	0.577816	0	1.164772	0.4610101	0.5389899	2.414689
2560	-51.0808	-45.3598	-5.721	0.237282	0.762718	0.01996052	3.23681	1.61087	0.653357	0	0.6948498	0.762718	0.237282	8.683703
2570	-53.0839	-45.9583	-7.1256	0.8004	0.1996	0.03073741	3.42368	1.58507	0.394302	0	0.5101656	0.1996	0.8004	29.62605
2580	-54.2838	-47.1318	-7.15193	0.835338	0.164662	0.03418267	3.24447	1.49809	0.571144	0	0.5022326	0.1646625	0.8353375	29.83895
2590	-55.4108	-47.8722	-7.53862	0.10908	0.89092	0.03413655	2.3574	1.68432	0.340424	0	0.7798902	0.8909205	0.1090795	51.7985
2600	-52.7547	-46.1608	-6.59392	0.277745	0.722255	0.02772848	2.57412	1.74648	0.3328	0	0.7098646	0.7222554	0.2777446	20.74948
2610	-54.4006	-46.932	-7.46856	0.0628615	0.937139	0.02969813	3.2164	1.66209	0.337672	0	0.360645	0.9371385	0.0628615	21.70543
2620	-55.0705	-46.2172	-8.85326	0.334577	0.665423	0.03670183	2.75457	1.72238	0.399937	0	0.3152247	0.6654235	0.3345765	59.07474
2630	-53.5262	-47.0399	-6.48637	0.269479	0.730521	0.01939171	3.20968	1.65048	0.485661	0	0.5031123	0.7305215	0.2694785	15.37049
2640	-51.9496	-45.687	-6.2626	0.501172	0.498828	0.02190355	3.18184	1.79887	0.581442	0	0.8422168	0.498828	0.501172	13.74458
2650	-51.8335	-45.5622	-6.27126	0.195336	0.804664	0.02490709	3.16953	1.58453	0.580725	0	0.6451157	0.8046641	0.1953359	14.93834
2660	-53.9715	-47.3625	-6.60893	0.963313	0.0366867	0.01565023	2.22997	1.61426	0.433207	0	1.319207	0.0366867	0.9633133	9.019012
2670	-53.6064	-46.5131	-7.09327	0.319396	0.680604	0.02852913	2.58031	1.66392	0.50297	0	0.5973976	0.6806041	0.3193959	32.9393
2680	-56.2687	-48.9742	-7.29457	0.657114	0.342886	0.03213575	3.21262	1.51688	0.529706	0	1.274532	0.3428864	0.6571136	19.53972
2690	-54.1442	-46.3171	-7.82709	0.378095	0.621905	0.02921325	2.77145	1.3799	0.439968	0	0.3179959	0.6219052	0.3780948	21.75347
2700	-54.333	-47.2842	-7.04881	0.639135	0.360865	0.03012925	3.31737	1.53959	0.627719	0	1.093853	0.3608653	0.6391347	21.27626
2710	-52.3853	-46.8333	-5.55202	0.740046	0.259954	0.01442838	3.21969	1.66417	0.554625	0	1.317486	0.2599537	0.7400463	3.145014
2720	-51.175	-45.7634	-5.41155	0.176852	0.823148	0.01761854	2.65926	1.66122	0.606135	0	0.7102165	0.823148	0.176852	6.360399
2730	-52.8805	-46.6235	-6.25697	0.0874873	0.912513	0.02658306	2.329	1.58688	0.558181	0	0.5712821	0.9125127	0.08748735	13.86408
2740	-52.0727	-46.3962	-5.67649	0.790274	0.209726	0.01643925	2.24574	1.53258	0.445413	0	0.9739337	0.2097263	0.7902737	6.515325
2750	-53.7545	-47.6747	-6.07982	0.0827311	0.917269	0.0165973	2.4006	1.5469	0.379655	0	0.4685709	0.9172689	0.08273112	9.272246
2760	-52.3525	-46.3798	-5.97267	0.277881	0.722119	0.0245561	3.17733	1.31069	0.513826	0	0.6821175	0.7221191	0.2778809	11.17011
2770	-51.7651	-45.7761	-5.98905	0.383136	0.616864	0.02302127	3.68748	1.32714	0.524989	0	0.5920455	0.6168636	0.3831364	10.86164
2780	-52.9083	-45.7584	-7.14989	0.651042	0.348958	0.02705089	2.96876	1.58146	0.375063	0	0.4353659	0.348958	0.651042	23.89503
2790	-53.217	-46.0957	-7.12128	0.375779	0.624221	0.02835463	3.06821	1.61654	0.486468	0	0.5315564	0.6242212	0.3757788	30.87445
2800	-51.9443	-45.6455	-6.29878	0.697854	0.302146	0.02493595	2.72851	1.47658	0.673905	0	0.6127814	0.3021456	0.6978544	15.07654
2810	-57.3304	-49.5551	-7.77531	0.297041	0.702959	0.02217012	3.25305	1.36876	0.499153	0	1.45309	0.7029594	0.2970406	22.08544
2820	-52.9793	-46.3739	-6.60545	0.635602	0.364398	0.02042746	3.36148	1.444	0.467656	0	1.114591	0.3643984	0.6356016	13.17894
2830	-53.0002	-47.8098	-5.19041	0.72156	0.27844	0.01813358	2.7616	1.3275	0.673583	0	0.9949279	0.27844	0.72156	3.886164
2840	-52.5984	-46.2447	-6.35367	0.455347	0.544653	0.01899707	2.60643	1.4999	0.601727	0	0.4829949	0.544653	0.455347	12.74953
2850	-53.3278	-45.9767	-7.35101	0.993271	0.00672926	0.02791302	3.1954	1.45074	0.593357	0	0.4395446	0.006729255	0.9932707	29.72697
2860	-53.3236	-46.4724	-6.85123	0.128002	0.871998	0.02550324	2.9473	1.4037	0.648039	0	1.11239	0.8719984	0.1280016	16.91523
2870	-51.9567	-45.5552	-6.40149	0.267621	0.732379	0.02152792	2.81493	1.37471	0.657843	0	0.4862696	0.7323787	0.2676213	13.50087
2880	-53.4328	-47.0482	-6.38464	0.977527	0.022473	0.02048284	2.60615	1.74169	0.625072	0	0.6782013	0.02247299	0.977527	16.8605
2890	-51.3631	-45.5765	-5.78654	0.530579	0.469421	0.01939568	2.9922	1.43691	0.67646	0	0.8920576	0.469421	0.530579	8.094793
2900	-51.0645	-45.3975	-5.66698	0.613611	0.386389	0.01957628	2.99044	1.72006	0.696523	0	0.7640215	0.3863894	0.6136106	8.046756
2910	-53.7642	-46.4068	-7.3574	0.701556	0.298444	0.01995652	2.30054	1.63499	0.499542	0	1.720337	0.2984437	0.7015563	8.28468
2920	-53.3294	-46.3611	-6.96823	0.214649	0.785351	0.02904381	2.37623	1.56181	0.491367	0	0.7656466	0.7853513	0.2146487	29.53603
2930	-54.7978	-47.2508	-7.547	0.216409	0.783591	0.02523328	2.85423	1.47268	0.604719	0	1.631777	0.7835907	0.2164093	12.09007
2940	-53.3873	-49.4055	-3.98182	0.449342	0.550658	0.01052834	3.01448	1.63486	0.606354	0	0.6770811	0.5506576	0.4493424	1.525105
2950	-52.5199	-46.8183	-5.70159	0.545026	0.454974	0.01825276	2.23015	1.39945	0.465995	0	1.082256	0.4549738	0.5450262	5.640451
2960	-53.1914	-46.454	-6.73739	0.157265	0.842735	0.02711859	2.67809	1.46945	0.374199	0	0.9506081	0.8427349	0.1572651	19.44672
2970	-53.7684	-47.1473	-6.62113	0.723238	0.276762	0.03028279	3.21995	1.33046	0.531431	0	0.5084826	0.2767622	0.7232378	17.81827
2980	-51.6074	-46.2799	-5.32751	0.676364	0.323636	0.01827863	3.01082	1.39156	0.630322	0	0.8240688	0.323636	0.676364	5.486629
2990	-53.2313	-46.4545	-6.77675	0.583705	0.416295	0.02326025	2.20784	1.76906	0.334734	0	0.5034152	0.416295	0.583705	20.56469
3000	-52.8148	-46.9824	-5.83239	0.0985408	0.901459	0.02317833	3.6841	1.33959	0.411425	0	0.810767	0.9014592	0.09854082	9.19336
3010	-52.2556	-46.7229	-5.53261	0.730232	0.269768	0.02216337	3.53221	1.31172	0.620107	0	0.7194812	0.2697679	0.7302321	7.164279
3020	-51.6145	-45.6973	-5.91725	0.335243	0.664757	0.0181147	2.68753	1.76781	0.510225	0	0.9951578	0.6647566	0.3352434	8.035949
3030	-53.4579	-46.0223	-7.43561	0.139432	0.860568	0.02167097	3.06549	1.63985	0.56013	0	0.3187897	0.8605678	0.1394322	14.81982
3040	-54.8515	-47.6273	-7.22414	0.816768	0.183232	0.02836821	3.167	1.70109	0.58045	0	0.5761398	0.1832322	0.8167678	36.69309
3050	-52.9696	-46.0139	-6.95574	0.388536	0.611464	0.03096224	3.35028	1.75569	0.62228	0	0.5110868	0.6114639	0.3885361	25.05178
3060	-51.4054	-45.4081	-5.99728	0.653942	0.346058	0.02276755	3.69711	1.6719	0.598441	0	0.6524674	0.3460579	0.6539421	11.38809
3070	-52.515	-46.7923	-5.72264	0.0194106	0.980589	0.01996598	3.40246	1.64325	0.512517	0	1.045315	0.9805894	0.01941064	6.120713
3080	-51.3453	-45.8449	-5.50046	0.247321	0.752679	0.01587375	2.32056	1.52365	0.67005	0	0.8011177	0.7526788	0.2473212	6.647095
3090	-51.6621	-45.6753	-5.98679	0.480408	0.519592	0.02204625	3.29394	1.51949	0.596718	0	0.504223	0.5195916	0.4804084	9.352168
3100	-53.9228	-46.8054	-7.11747	0.360834	0.639166	0.02849395	3.58853	1.5079	0.595351	0	1.112321	0.6391659	0.3608341	22.07779
3110	-54.7709	-47.709	-7.06199	0.786906	0.213094	0.01740415	3.46206	1.46442	0.515251	0	1.40955	0.213094	0.786906	11.83252
3120	-52.7629	-47.462	-5.30096	0.622787	0.377213	0.01423348	3.37678	1.67758	0.316168	0	1.090373	0.3772129	0.6227871	3.72718
3130	-52.8691	-46.8852	-5.98386	0.749674	0.250326	0.01765503	2.49588	1.60595	0.40191	0	0.7486179	0.2503258	0.7496742	11.13332
3140	-53.8737	-47.0066	-6.86712	0.641113	0.358887	0.03250627	2.85785	1.56235	0.537076	0	0.726847	0.3588872	0.6411128	27.15468
3150	-53.9655	-47.4022	-6.56323	0.952183	0.0478168	0.02188942	2.43906	1.33445	0.692566	0	0.8185633	0.04781676	0.9521832	18.96913
3160	-52.0023	-46.923	-5.07925	0.360802	0.639198	0.01406238	2.44032	1.45085	0.47913	0	0.9447264	0.6391982	0.3608018	3.734134
3170	-54.5681	-50.3586	-4.20946	0.277626	0.722374	0.01157125	2.75709	1.41122	0.389337	0	0.7734049	0.7223742	0.2776258	1.863174
3180	-55.4931	-49.5227	-5.97033	0.42498	0.57502	0.007189276	2.79705	1.51784	0.548558	0	1.510316	0.5750198	0.4249802	3.226124
3190	-54.456	-48.9967	-5.45929	0.838141	0.161859	0.02206416	2.26648	1.50182	0.565574	0	0.5272071	0.1618589	0.8381411	5.808702
3200	-51.6616	-45.9235	-5.73806	0.0151758	0.984824	0.01682733	2.5635	1.72434	0.627389	0	1.091133	0.9848242	0.01517582	5.763004
3210	-52.9353	-46.0439	-6.89142	0.403186	0.596814	0.01524275	2.59015	1.64656	0.630338	0	1.722268	0.5968136	0.4031864	5.177417
3220	-52.2524	-46.5176	-5.73488	0.902245	0.097755	0.01784046	2.74456	1.52866	0.384393	0	0.7768407	0.09775498	0.902245	8.54686
3230	-52.8825	-46.8148	-6.06776	0.20165	0.79835	0.01394987	2.52079	1.44885	0.482822	0	1.224529	0.7983505	0.2016495	6.304752
3240	-52.4369	-46.2016	-6.23525	0.101641	0.898359	0.02196965	2.43026	1.44817	0.522963	0	1.063255	0.8983595	0.1016405	9.926048
3250	-53.1765	-46.626	-6.55049	0.775339	0.224661	0.02915516	2.70708	1.47473	0.523126	0	0.7605374	0.2246606	0.7753394	19.50487
3260	-53.0136	-45.6166	-7.39698	0.596153	0.403847	0.02657803	2.32276	1.41317	0.626904	0	0.3772188	0.4038472	0.5961528	22.5975
3270	-51.89	-45.7202	-6.16981	0.238254	0.761746	0.02336144	2.39281	1.3755	0.68342	0	0.7002438	0.7617457	0.2382543	13.5963
3280	-53.785	-46.7016	-7.08338	0.233982	0.766018	0.02965349	2.26205	1.5777	0.312128	0	0.7166027	0.7660181	0.2339819	33.80393
3290	-51.5412	-45.8026	-5.73858	0.475621	0.524379	0.01751374	2.50492	1.55357	0.557139	0	0.7937328	0.5243793	0.4756207	8.480759
3300	-56.2634	-47.8296	-8.43382	0.79861	0.20139	0.02010802	2.74591	1.51232	0.649695	0	0.2530293	0.2013898	0.7986102	17.77001
3310	-55.7751	-48.6869	-7.08824	0.0377303	0.96227	0.02334714	2.39983	1.31663	0.583345	0	1.040125	0.9622697	0.03773034	24.18125
3320	-53.1601	-46.4649	-6.69522	0.649674	0.350326	0.02286836	2.96561	1.47982	0.590556	0	0.9959397	0.350326	0.649674	17.47428
3330	-53.5989	-46.5304	-7.06843	0.783754	0.216246	0.02737274	3.47171	1.55173	0.659019	0	0.5273286	0.2162462	0.7837538	29.04203
3340	-54.5842	-47.191	-7.39318	0.859431	0.140569	0.02718476	3.58499	1.33931	0.669367	0	1.353405	0.1405686	0.8594314	18.45838
3350	-53.7554	-46.0469	-7.70851	0.16312	0.83688	0.02437287	3.38008	1.3915	0.454011	0	0.3187547	0.8368798	0.1631202	19.46324
3360	-53.9637	-46.7756	-7.18819	0.768138	0.231862	0.03378319	3.40568	1.60022	0.610226	0	0.4913967	0.2318621	0.7681379	30.07678
3370	-52.5449	-47.9237	-4.62112	0.288599	0.711401	0.009970413	3.03161	1.58373	0.510095	0	1.070813	0.7114006	0.2885994	1.951442
3380	-53.4858	-46.4804	-7.00541	0.308498	0.691502	0.01341324	2.70392	1.30539	0.670012	0	1.814563	0.6915021	0.3084979	4.763672
3390	-52.1452	-46.2012	-5.94402	0.610513	0.389487	0.0206673	2.82103	1.38082	0.685024	0	0.4511023	0.3894868	0.6105132	7.615003
3400	-53.297	-47.8718	-5.42515	0.158275	0.841725	0.01116005	2.76983	1.53651	0.624389	0	0.9421932	0.8417245	0.1582755	5.295259
3410	-53.8807	-47.4283	-6.45238	0.27416	0.72584	0.01040034	2.51174	1.3929	0.675833	0	1.96653	0.7258402	0.2741598	1.979266
3420	-55.4778	-47.9445	-7.53335	0.67928	0.32072	0.009075031	2.40025	1.37241	0.659187	0	2.216391	0.3207196	0.6792804	3.428483
3430	-61.9088	-48.3461	-13.5627	0.301935	0.698065	0.008212478	2.35879	1.41197	0.654523	0	5.940854	0.6980653	0.3019347	2.012433
3440	-64.7215	-49.7272	-14.9943	0.68151	0.31849	0.02247668	3.24064	1.33884	0.480521	0	5.81018	0.3184895	0.6815105	10.19461
3450	-51.7763	-46.254	-5.52231	0.523089	0.476911	0.01507225	2.79195	1.32843	0.548458	0	0.8862482	0.4769113	0.5230887	6.257152
3460	-52.9731	-46.3851	-6.58794	0.0331491	0.966851	0.02071597	2.9528	1.47383	0.381421	0	1.237504	0.9668509	0.03314907	10.34922
3470	-51.971	-46.4255	-5.54548	0.706982	0.293018	0.01883346	2.48495	1.51984	0.426831	0	0.7296673	0.2930182	0.7069818	7.235557
3480	-53.6646	-46.1551	-7.5095	0.966957	0.0330431	0.025432	2.31062	1.55135	0.372152	0	0.3707555	0.03304308	0.9669569	24.24681
3490	-54.2237	-47.3957	-6.82796	0.72457	0.27543	0.0310609	3.05521	1.43662	0.365104	0	0.8952795	0.2754305	0.7245695	22.84791
3500	-53.7047	-46.7584	-6.94633	0.270999	0.729001	0.03128201	2.53511	1.57621	0.303118	0	0.5493507	0.7290007	0.2709993	26.75301
3510	-53.2198	-46.3944	-6.82536	0.985597	0.0144034	0.02514738	2.54996	1.42919	0.63981	0	1.065341	0.01440343	0.9855966	17.84714
3520	-54.319	-47.2335	-7.08549	0.228706	0.771294	0.02859999	2.34636	1.44934	0.686989	0	0.5977831	0.7712938	0.2287062	32.69574
3530	-53.349	-46.4575	-6.89156	0.0153302	0.98467	0.03027827	2.36345	1.52687	0.643267	0	0.6358279	0.9846698	0.0153302	27.66401
3540	-55.4559	-47.5921	-7.86383	0.636051	0.363949	0.03421742	2.76641	1.32222	0.670206	0	0.4487658	0.3639493	0.6360507	51.47711
3550	-55.8217	-48.1163	-7.70536	0.05036	0.94964	0.0375286	3.60328	1.55098	0.640526	0	0.5627394	0.94964	0.05036004	58.32902
3560	-59.0474	-50.8821	-8.16534	0.545773	0.454227	0.04642063	3.53851	1.38029	0.401885	0	0.7974575	0.4542272	0.5457728	95.75803
3570	-57.18	-48.5765	-8.60347	0.650142	0.349858	0.03915472	3.41231	1.32913	0.405217	0	0.4187245	0.3498581	0.6501419	94.91973
