Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rate_multiplier[5]	branch_rate_multiplier[6]	branch_rate_multiplier[7]	branch_rate_multiplier[8]	branch_rate_multiplier[9]	branch_rate_multiplier[10]	branch_rate_multiplier[11]	branch_rate_multiplier[12]	branch_rate_multiplier[13]	branch_rate_multiplier[14]	branch_rate_multiplier[15]	branch_rate_multiplier[16]	branch_rate_multiplier[17]	branch_rate_multiplier[18]	branch_rate_multiplier[19]	branch_rate_multiplier[20]	branch_rate_multiplier[21]	branch_rate_multiplier[22]	branch_rate_multiplier[23]	branch_rate_multiplier[24]	branch_rate_multiplier[25]	branch_rate_multiplier[26]	branch_rate_multiplier[27]	branch_rate_multiplier[28]	branch_rate_multiplier[29]	branch_rate_multiplier[30]	branch_rate_multiplier[31]	branch_rate_multiplier[32]	branch_rate_multiplier[33]	branch_rate_multiplier[34]	branch_rate_multiplier[35]	branch_rate_multiplier[36]	branch_rate_multiplier[37]	branch_rate_multiplier[38]	branch_rate_multiplier[39]	branch_rate_multiplier[40]	branch_rate_multiplier[41]	branch_rate_multiplier[42]	branch_rate_multiplier[43]	branch_rate_multiplier[44]	branch_rate_multiplier[45]	branch_rate_multiplier[46]	branch_rate_multiplier[47]	branch_rate_multiplier[48]	branch_rate_multiplier[49]	branch_rate_multiplier[50]	branch_rate_multiplier[51]	branch_rate_multiplier[52]	branch_rate_multiplier[53]	branch_rate_multiplier[54]	branch_rate_multiplier[55]	branch_rate_multiplier[56]	branch_rate_multiplier[57]	branch_rate_multiplier[58]	branch_rate_multiplier[59]	branch_rate_multiplier[60]	branch_rate_multiplier[61]	branch_rate_multiplier[62]	branch_rate_multiplier[63]	branch_rate_multiplier[64]	branch_rate_multiplier[65]	branch_rate_multiplier[66]	branch_rate_multiplier[67]	branch_rate_multiplier[68]	branch_rate_multiplier[69]	branch_rate_multiplier[70]	branch_rate_multiplier[71]	branch_rate_multiplier[72]	branch_rate_multiplier[73]	branch_rate_multiplier[74]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	death	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	ingroup_older_island[4]	ingroup_older_island[5]	kappa	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
19900	-2219.39	-2014.51	-204.884	0.9407569	0.187687	0.239966	0.230292	0.342055	0.6584242	3.30974	2.80507	1.81249	0.830217	0.34815	1.25399	0.451328	0.111643	0.284181	0.167574	0.183512	0.282481	0.23571	0.379024	0.161938	0.516963	0.134245	0.226374	1.0026	0.497231	0.163605	0.221443	0.674642	0.199498	0.276369	3.33269	1.02414	0.701227	0.571343	0.161484	1.57913	0.126614	1.55158	0.131325	0.408859	1.38726	1.96686	5.86429	0.693637	0.142773	0.19736	0.159776	0.540482	3.80611	0.231351	0.421455	1.17864	0.144445	0.533932	0.743155	0.525943	0.427567	0.281236	0.700132	0.944329	0.271275	0.254055	0.281667	0.866874	0.335813	0.591268	0.571959	0.775619	0.076904	0.624624	0.270879	0.111764	0.0562826	1.84673	0.6826	0.137979	0.343276	0.444875	1.37277	0.0198135	0.0167923	0.0108503	0.00497004	0.00208418	0.00750691	0.00270184	0.000668341	0.00170123	0.00100317	0.00109858	0.00169105	0.00141106	0.002269	0.000969432	0.00309476	0.000803651	0.00135517	0.00600199	0.00297664	0.000979412	0.00132566	0.0040387	0.00119428	0.00165447	0.0199509	0.00613093	0.00419785	0.00342031	0.000966712	0.00945333	0.000757967	0.00928844	0.000786169	0.00244761	0.00830475	0.0117745	0.0351062	0.00415241	0.000854699	0.00118148	0.000956491	0.00323556	0.022785	0.00138497	0.00252301	0.00705584	0.000864712	0.00319634	0.00444884	0.00314852	0.0025596	0.0016836	0.00419129	0.00565316	0.00162397	0.00152088	0.00168618	0.00518948	0.00201032	0.00353959	0.00342399	0.00464319	0.000460381	0.00373927	0.0016216	0.000669065	0.000336932	0.0110553	0.00408634	0.000826005	0.002055	0.00266322	0.00821796	0.09945595	5.0623	3.09817	1.46268	0.614504	0	1.045247	7.034413	1	1	1	1	1	3.02905	0.05848934	0.00598643	7.133853	0.124987	0.458191	0.989445	2.42738
20000	-2229.64	-2004.62	-225.013	0.571476	0.208144	0.255931	0.218806	0.317119	0.3971337	2.17688	1.77011	3.20595	0.483481	0.413091	0.135549	0.345716	0.14655	0.462651	0.485853	1.01431	0.134088	0.438793	0.300635	0.932495	0.125513	0.652002	0.673688	0.952564	0.445666	2.1319	0.800436	1.42539	0.794101	0.182884	0.889008	0.372447	3.21717	0.412317	0.26723	0.437467	1.09198	0.324736	0.436032	0.988292	0.345804	0.624437	0.447666	0.889674	0.671548	1.5566	0.731103	1.04726	0.156756	0.221769	2.50318	0.566348	0.749184	1.61443	3.45142	1.24196	0.396582	0.144112	0.426418	0.153286	0.449441	0.704415	0.280994	1.26397	0.911703	0.353743	2.86376	1.72436	1.92079	0.645981	0.130589	0.203228	0.466784	0.151714	1.04926	0.572881	0.0305114	1.13205	2.32986	0.00710986	0.00578131	0.0104709	0.00157908	0.00134918	0.000442713	0.00112913	0.000478643	0.00151105	0.00158683	0.00331281	0.000437942	0.00143313	0.000981896	0.0030456	0.000409935	0.00212949	0.00220031	0.00311114	0.00145558	0.00696294	0.00261428	0.00465543	0.00259359	0.000597314	0.00290357	0.00121644	0.0105075	0.00134666	0.000872793	0.0014288	0.00356647	0.00106061	0.00142411	0.00322783	0.00112942	0.00203946	0.00146211	0.00290574	0.00219332	0.00508397	0.00238784	0.00342042	0.000511977	0.000724314	0.00817556	0.00184973	0.00244689	0.00527286	0.0112726	0.00405632	0.00129527	0.000470681	0.00139271	0.000500643	0.00146791	0.00230067	0.000917748	0.00412821	0.00297769	0.00115535	0.00935324	0.00563188	0.00627344	0.00210982	0.000426514	0.000663757	0.00152455	0.00049551	0.00342696	0.00187107	9.96526e-05	0.00369735	0.00760949	0.09231014	5.07269	3.51695	1.75356	0.509689	0	1.118271	7.062881	1	1	1	1	1	3.991273	0.03795831	0.003266074	8.704446	0.0472834	0.29604	0.866039	2.79064
20100	-2234.1	-2001.56	-232.538	0.6444629	0.209616	0.245665	0.248115	0.296604	0.3843109	1.47646	0.947116	1.64034	0.392657	0.821694	0.537755	1.22821	0.123951	0.26277	0.343905	1.09862	0.0965938	0.198216	0.0682109	0.93699	0.916811	0.458844	0.379055	1.46092	1.46003	0.426963	0.485341	0.377332	0.467169	0.47911	1.19682	0.389876	0.535343	0.115877	0.0822319	0.830298	0.18958	0.0409672	0.224513	0.114847	1.55087	0.561709	2.27739	0.666766	0.636508	0.492226	0.884107	0.121625	0.279176	0.0945346	0.253069	1.89938	0.211673	6.22764	4.22669	0.801945	0.325001	0.296378	0.17307	1.72826	0.802544	0.872585	0.12973	0.681677	0.360582	0.569436	0.138474	0.308449	0.471147	0.502674	0.395003	0.649855	0.653219	0.992472	2.00411	1.93302	0.840988	0.460499	4.71697	0.00448963	0.00287999	0.00498796	0.00119399	0.00249861	0.00163521	0.00373474	0.00037691	0.000799032	0.00104575	0.00334069	0.000293723	0.000602736	0.000207416	0.0028492	0.00278784	0.00139526	0.00115263	0.00444237	0.00443968	0.00129831	0.00147583	0.00114739	0.00142057	0.00145688	0.00363929	0.00118554	0.00162787	0.000352358	0.000250051	0.00252477	0.000576477	0.000124573	0.000682701	0.000349229	0.00471588	0.00170805	0.00692511	0.00202751	0.0019355	0.00149676	0.0026884	0.000369838	0.000848921	0.000287461	0.000769534	0.00577564	0.000643656	0.018937	0.0128525	0.00243856	0.000988266	0.000901229	0.000526271	0.00525529	0.00244038	0.00265336	0.000394485	0.00207285	0.00109646	0.00173154	0.000421073	0.000937934	0.00143266	0.00152853	0.00120113	0.00197608	0.00198631	0.00301791	0.0060941	0.00587794	0.00255728	0.00140029	0.0143434	0.08926101	5.11885	2.74264	1.5305	0.67725	0	1.653655	7.120225	1	1	1	1	1	3.41572	0.04686307	0.003040805	13.65468	0.0623892	0.336104	0.902412	2.6991
20200	-2201.25	-2005.2	-196.047	0.4892128	0.204337	0.238468	0.229044	0.328151	0.6025903	1.79834	0.359669	2.49556	0.745727	1.01388	0.917429	0.29782	0.602816	1.47365	0.846677	0.738428	0.777753	0.424033	1.63512	0.118999	1.30403	0.215694	1.17275	0.392622	0.498436	0.283524	0.710771	0.0845179	0.25948	1.03819	1.4738	1.20711	0.367151	0.601438	0.53698	0.417132	0.529865	0.336964	0.0990485	0.126318	0.202495	0.425132	0.18473	0.397756	0.243356	1.59223	1.64853	0.506471	0.642541	0.605038	0.801472	1.40981	0.412824	0.699303	2.12748	0.563183	0.398783	0.875913	0.280585	0.68972	0.0342402	0.0864507	0.504889	0.819159	0.450988	0.690179	1.56828	0.646225	0.605156	0.23719	1.77394	0.19977	0.207559	0.429659	1.39897	1.01188	0.49252	0.914915	1.69627	0.0122196	0.00244392	0.0169571	0.00506715	0.0068892	0.00623386	0.00202366	0.00409608	0.0100134	0.0057531	0.00501756	0.00528477	0.00288127	0.0111105	0.000808587	0.00886077	0.00146562	0.00796873	0.00266783	0.00338683	0.00192652	0.00482963	0.000574292	0.00176314	0.00705444	0.0100144	0.0082022	0.00249476	0.00408672	0.00364873	0.00283437	0.00360039	0.00228964	0.000673026	0.00085832	0.00137594	0.00288874	0.00125523	0.00270272	0.00165359	0.0108191	0.0112016	0.00344143	0.00436602	0.00411118	0.00544593	0.00957955	0.00280511	0.00475171	0.0144561	0.00382678	0.0027097	0.00595176	0.00190655	0.00468659	0.000232659	0.000587426	0.00343068	0.00556612	0.00306443	0.00468971	0.0106564	0.00439104	0.00411198	0.00161169	0.0120538	0.00135742	0.00141034	0.0029195	0.00950591	0.00687563	0.00334663	0.00621677	0.011526	0.0217072	5.11394	2.80734	1.39137	0.617764	0	0.7737419	4.107601	0	1	1	1	1	3.172219	0.06687157	0.006794918	5.530106	0.0314062	0.244815	0.812258	2.91152
20300	-2228.22	-2007.16	-221.062	0.6851321	0.193967	0.225835	0.237103	0.343095	0.5935239	6.28555	2.22747	3.25156	1.37201	0.957731	0.174985	0.901923	0.452559	0.990972	0.285546	0.274592	0.362465	0.182677	0.980933	0.0781199	1.05054	0.264712	0.454396	2.48055	0.0867524	0.68556	0.77819	0.165005	0.345728	0.280651	1.59595	0.825009	0.648965	0.939619	0.568672	0.172029	0.124978	0.260233	0.242278	0.265112	1.36712	0.873316	0.652848	1.91522	0.973851	0.487287	0.526602	0.377936	0.242729	0.589674	0.593916	0.731027	0.47345	1.85778	2.01042	1.08384	0.828408	0.384752	1.55313	0.590795	0.214585	0.265028	0.147127	0.301661	0.379847	0.57923	0.361553	0.467543	0.586247	0.253076	0.886222	0.350915	0.105062	0.822298	1.31174	0.518937	1.20995	4.86975	2.26448	0.0210548	0.00746138	0.0108918	0.00459585	0.00320812	0.000586149	0.00302118	0.00151594	0.00331947	0.000956496	0.000919804	0.00121415	0.000611916	0.00328584	0.000261679	0.00351902	0.000886708	0.00152209	0.00830912	0.000290595	0.00229643	0.00260671	0.00055272	0.00115809	0.000940098	0.00534597	0.00276354	0.00217384	0.00314745	0.00190489	0.000576248	0.000418641	0.000871704	0.000811562	0.000888047	0.00457945	0.00292536	0.00218685	0.00641544	0.00326212	0.00163227	0.00176396	0.00126598	0.000813072	0.00197524	0.00198945	0.00244873	0.00158592	0.00622304	0.00673431	0.00363056	0.00277493	0.00128881	0.00520255	0.00197899	0.000718799	0.000887768	0.000492833	0.00101048	0.00127238	0.00194025	0.0012111	0.00156613	0.00196376	0.000847732	0.00296859	0.00117546	0.000351928	0.00275446	0.00439395	0.00173829	0.00405298	0.0163122	0.00758536	0.07645424	5.14768	2.84972	1.60959	0.592002	0	1.970359	6.514982	1	1	1	1	1	3.181834	0.05554514	0.003349711	6.682294	0.0710157	0.35643	0.919232	2.65332
20400	-2234.5	-2004.17	-230.329	0.9929227	0.208135	0.242332	0.254422	0.295111	0.6521672	4.31574	0.532401	4.12896	0.0809589	0.175274	0.249722	0.182593	1.40831	0.703348	0.122788	1.05479	1.29602	0.565242	4.15888	0.267982	0.578647	0.780548	0.0802745	0.207554	0.122708	0.341689	0.716646	0.873875	0.372073	0.233035	3.4539	1.37287	0.963027	0.684233	1.25302	2.39737	0.191326	0.724219	0.185032	0.332713	1.05154	0.536167	0.454195	1.87192	0.427681	1.16624	1.85557	0.226038	0.95202	0.326054	0.605464	0.909675	0.484785	1.61587	0.90145	0.793145	0.888446	0.191702	5.03048	0.684814	0.758924	1.60911	0.688223	1.15808	0.797179	0.302545	0.853093	0.6853	0.701591	0.298795	0.624377	0.124543	0.514981	1.62503	2.00493	0.0598082	0.218957	0.908932	8.65959	0.0159013	0.00196163	0.0152131	0.000298292	0.000645796	0.000920099	0.000672761	0.00518892	0.00259148	0.000452412	0.00388635	0.00477517	0.00208263	0.0153234	0.000987377	0.00213202	0.00287592	0.000295771	0.000764729	0.000452117	0.00125895	0.00264048	0.00321979	0.0013709	0.000858615	0.0127259	0.00505832	0.00354827	0.00252105	0.00461674	0.0088331	0.00070494	0.00266838	0.000681748	0.00122588	0.0038744	0.0019755	0.00167348	0.00689707	0.00157579	0.00429702	0.00683683	0.000832837	0.00350771	0.00120134	0.00223083	0.00335169	0.00178619	0.00595365	0.00332139	0.00292234	0.00327347	0.000706323	0.0185348	0.00252319	0.00279625	0.00592876	0.00253575	0.00426695	0.0029372	0.00111473	0.00314321	0.00252498	0.00258501	0.00110091	0.00230051	0.000458876	0.00189744	0.00598741	0.00738714	0.000220363	0.000806745	0.00334895	0.0319062	0.2079493	5.12494	3.09138	1.31731	0.632673	0	0.3567771	9.873984	1	1	1	1	1	3.155842	0.08098773	0.003684493	9.873984	0.13554	0.474614	0.998817	2.39103
20500	-2253.65	-2010.73	-242.926	0.7489057	0.21385	0.248986	0.226714	0.31045	0.5645414	1.75721	1.18497	4.30376	0.387329	0.104669	1.73678	1.56486	0.534279	0.521205	0.199071	0.67068	0.106969	1.53028	0.325949	0.63761	0.562022	5.69231	0.412583	1.41321	0.397769	0.927064	0.835496	1.02951	0.463812	0.30631	0.619018	1.12337	0.949785	0.510473	1.31781	3.82521	1.69568	1.11006	0.658154	1.81467	1.20237	1.47666	0.954996	0.175469	3.20864	0.69766	0.334283	0.730884	0.575972	0.370561	2.08617	0.630058	0.811018	2.00408	1.79566	0.588996	1.28273	2.44038	0.39767	0.538864	0.0942627	0.0870055	1.37731	0.883562	0.524764	1.59213	0.665726	0.260264	1.88669	0.278832	0.297949	0.427355	0.281488	0.100501	5.0432	1.2282	1.57314	0.372962	1.69854	0.00658782	0.00444249	0.0161349	0.00145211	0.000392405	0.00651123	0.00586671	0.00200303	0.00195401	0.00074632	0.00251439	0.00040103	0.00573707	0.00122199	0.00239041	0.00210703	0.0213406	0.00154678	0.00529817	0.00149125	0.00347558	0.00313229	0.00385965	0.00173884	0.00114836	0.00232071	0.00421155	0.00356076	0.00191378	0.00494051	0.0143408	0.00635714	0.00416165	0.00246744	0.00680324	0.00450772	0.00553604	0.0035803	0.000657835	0.0120293	0.00261554	0.00125324	0.0027401	0.00215933	0.00138924	0.00782111	0.0023621	0.00304052	0.00751333	0.00673197	0.00220816	0.00480898	0.00914903	0.00149087	0.00202021	0.000353393	0.000326186	0.00516355	0.00331249	0.00196735	0.00596893	0.00249582	0.000975736	0.00707325	0.00104535	0.00111702	0.00160216	0.00105531	0.000376779	0.0189071	0.00460456	0.00589772	0.00139824	0.00636786	0.03950369	5.09551	2.7091	1.40618	0.568195	0	1.180692	6.497813	1	1	1	1	1	3.245732	0.03575032	0.003749023	8.709541	0.0846504	0.38572	0.941726	2.5879
20600	-2181.78	-2000.89	-180.883	0.5129924	0.218104	0.253939	0.231225	0.296733	1.240245	4.36217	1.26966	4.89854	0.0617096	0.322786	0.434338	0.464217	0.371673	0.556967	0.428632	0.20584	0.344124	0.261281	0.241097	0.160431	0.362473	0.249091	1.09577	0.539539	0.215076	0.154642	0.583386	0.534725	0.382875	0.331516	0.256186	0.340044	0.563912	0.273206	0.682416	1.73499	0.264053	2.63368	0.434709	0.0731502	0.261525	0.223607	0.286566	0.453387	0.609517	1.17246	0.423003	0.284954	0.43426	1.53582	1.63717	0.822254	0.881206	2.43188	3.07277	1.14189	0.309259	0.276577	1.00728	3.05783	2.2277	0.311143	0.178713	1.23658	0.629045	0.0952492	0.87919	0.27013	0.310873	0.450932	0.143777	0.516439	0.107972	0.245678	1.21942	2.32081	0.172011	1.05146	2.12112	0.0399536	0.011629	0.0448663	0.000565205	0.00295643	0.00397815	0.00425182	0.0034042	0.00510132	0.00392589	0.00188531	0.00315188	0.0023931	0.00220824	0.0014694	0.00331993	0.00228146	0.0100362	0.0049417	0.00196991	0.00141638	0.0053433	0.00489761	0.00350679	0.00303639	0.00234644	0.0031145	0.00516493	0.00250233	0.00625032	0.015891	0.00241849	0.0241221	0.00398154	0.000669991	0.00239534	0.00204804	0.00262469	0.00415262	0.00558263	0.0107387	0.00387434	0.00260992	0.00397744	0.0140668	0.0149951	0.00753112	0.00807107	0.0222738	0.0281439	0.0104587	0.00283254	0.0025332	0.00922582	0.028007	0.0204037	0.0028498	0.00163685	0.011326	0.00576149	0.000872398	0.0080526	0.00247415	0.00284732	0.00413014	0.00131687	0.00473012	0.000988926	0.0022502	0.0111688	0.0212566	0.00157547	0.00963042	0.0194276	0.08001807	5.14619	3.48644	1.57705	0.642815	0	0.7542769	1.810605	0	0	1	1	1	4.15512	0.1193121	0.009159114	2.376752	0.0358204	0.260313	0.829497	2.87437
20700	-2231.82	-2011.41	-220.402	0.3651972	0.192017	0.228795	0.264506	0.314682	0.4558702	1.96634	2.24808	5.78063	0.242288	0.411461	0.254807	0.806042	0.0617522	0.393331	0.546114	0.379738	0.145197	0.989788	0.534384	0.0880433	0.183569	0.831009	0.100203	1.08094	0.171508	0.688871	0.541173	0.0748481	0.718287	0.483471	1.60872	0.392639	0.826557	0.334952	0.582857	0.987719	3.1742	0.157694	0.695118	0.147289	0.446355	4.11109	0.969762	0.218659	0.490762	2.75393	0.234308	0.246122	0.102643	1.16878	0.793795	1.64946	1.11846	1.41348	1.75676	1.01578	1.0393	0.319443	0.702334	0.275503	0.752425	0.688384	0.773645	0.753068	0.258061	0.161987	0.124242	1.04617	1.15788	0.483229	0.0648675	0.157495	0.16438	0.304327	0.661694	1.09218	0.25843	0.81903	3.04489	0.00824991	0.00943198	0.024253	0.00101654	0.00172631	0.00106906	0.0033818	0.000259086	0.00165025	0.00229126	0.00159322	0.000609185	0.00415272	0.00224204	0.000369391	0.000770178	0.00348655	0.00042041	0.00453517	0.000719574	0.00289021	0.00227053	0.00031403	0.00301362	0.00202844	0.0067495	0.00164735	0.00346788	0.00140531	0.00244542	0.00414404	0.0133176	0.000661615	0.00291641	0.000617959	0.00187271	0.0172483	0.0040687	0.000917399	0.00205902	0.0115543	0.000983056	0.00103262	0.000430648	0.00490369	0.00333042	0.0069204	0.00469259	0.00593037	0.00737062	0.00426179	0.00436047	0.00134024	0.00294669	0.00115589	0.00315685	0.00288816	0.00324588	0.00315955	0.00108271	0.000679626	0.000521265	0.00438928	0.00485796	0.00202742	0.000272156	0.000660779	0.000689669	0.00127682	0.00277618	0.00458231	0.00108426	0.00343629	0.012775	0.04941933	5.05002	2.33837	1.64786	0.64563	0	1.423487	6.569366	1	1	1	1	1	3.491302	0.05038202	0.004195567	7.096525	0.0120303	0.155322	0.690696	3.14195
20800	-2230.57	-2008.33	-222.24	0.5290804	0.210222	0.256684	0.220447	0.312647	0.4692092	4.44782	2.01456	5.12945	0.712522	0.168197	0.378573	0.1123	0.423545	1.26666	0.378169	0.670703	0.511771	0.508909	0.456605	0.269562	0.423665	0.165656	0.343848	0.181759	0.74326	0.803921	0.431768	0.413306	0.490461	0.280872	2.12562	1.02994	0.545335	1.3543	0.300611	0.304528	1.92915	0.806037	0.111009	0.416655	0.346029	0.143781	1.3168	0.642966	0.208247	1.10659	0.191249	3.6025	0.052841	0.508093	0.799493	1.30268	0.084773	0.945486	0.858581	1.00651	0.373433	0.428055	0.32207	0.142107	0.94632	0.550518	0.685641	0.49715	0.468191	0.153806	0.250044	0.105689	0.263345	0.736561	0.64978	0.39325	0.743364	0.204428	2.22791	0.548986	0.179601	0.760172	3.22074	0.0122928	0.00556781	0.0141767	0.00196925	0.000464861	0.00104629	0.000310374	0.00117059	0.00350078	0.00104518	0.00185368	0.00141442	0.00140651	0.00126196	0.000745011	0.00117092	0.000457836	0.000950319	0.000502341	0.00205421	0.00222186	0.00119331	0.00114229	0.00135553	0.000776268	0.00587474	0.00284652	0.00150719	0.003743	0.000830823	0.000841647	0.00533174	0.00222771	0.000306805	0.00115154	0.000956347	0.000397379	0.00363934	0.00177702	0.00057555	0.00305836	0.000528571	0.0099565	0.000146041	0.00140426	0.00220962	0.00360031	0.000234294	0.00261311	0.00237293	0.00278178	0.00103209	0.00118305	0.000890129	0.000392754	0.00261542	0.00152151	0.00189496	0.00137401	0.00129398	0.000425086	0.000691066	0.000292102	0.000727827	0.00203569	0.00179585	0.00108686	0.0020545	0.000564994	0.00615744	0.00151728	0.000496377	0.00210095	0.00890142	0.02732728	5.06696	2.84621	1.51495	0.550933	0	1.339561	12.27373	1	1	1	1	1	4.227551	0.03251252	0.00276378	12.27373	0.0388961	0.270477	0.840327	2.8503
20900	-2259.39	-2016.6	-242.793	0.3147047	0.211967	0.241743	0.222277	0.324012	0.4758656	10.5586	3.40837	5.83372	0.0510058	0.964309	0.992393	2.46277	0.167616	0.505677	1.18503	2.04269	1.54721	0.644284	0.278485	0.145938	0.100437	0.901734	0.906321	0.844118	1.28457	0.311969	0.303787	1.18801	1.31044	0.357013	0.730176	0.418161	0.679981	0.277334	0.190209	0.51252	0.187342	0.131202	0.10929	0.671702	0.338917	1.09167	0.79222	0.21419	0.184847	2.59002	0.557161	0.645708	1.78242	0.645192	1.51682	0.747545	0.211302	2.53904	3.95957	1.34602	0.380632	1.03746	0.310019	0.382425	0.335008	0.0832792	0.1946	0.906745	0.467762	0.115889	1.48404	0.228737	7.33218	0.845016	0.233158	0.16869	1.28584	0.0771195	1.18472	0.606086	0.788809	0.100925	2.21829	0.0309158	0.00997982	0.0170813	0.000149347	0.00282353	0.00290576	0.00721108	0.000490784	0.00148064	0.0034698	0.00598107	0.00453029	0.00188648	0.000815414	0.00042731	0.000294083	0.0026403	0.00265373	0.0024716	0.00376127	0.000913455	0.000889497	0.00347853	0.003837	0.00104534	0.00213798	0.00122439	0.00199101	0.000812041	0.000556937	0.00150067	0.000548544	0.000384162	0.000320005	0.00196676	0.000992358	0.00319645	0.00231964	0.000627155	0.000541236	0.00758365	0.00163139	0.00189065	0.00521897	0.00188914	0.0044413	0.00218884	0.0006187	0.00743438	0.0115937	0.00394119	0.0011145	0.0030377	0.000907744	0.00111975	0.000980913	0.000243844	0.000569796	0.00265498	0.00136962	0.000339326	0.00434532	0.00066975	0.0214688	0.00247423	0.000682694	0.00049393	0.00376499	0.000225808	0.00346891	0.00177464	0.00230966	0.000295512	0.00649521	0.109782	5.07449	2.38255	1.54069	0.688209	0	1.432606	10.40562	1	1	1	1	1	2.65606	0.04590001	0.002928031	10.40562	0.00656371	0.115972	0.619691	3.25777
21000	-2241.51	-2010.16	-231.347	0.7253933	0.209446	0.238868	0.240251	0.311435	0.6562509	2.47472	2.03637	4.10217	0.488301	0.0991284	0.524351	0.304703	1.05097	0.412	0.331704	2.17282	0.249716	0.203463	0.1936	0.423911	6.6246	0.296376	0.394208	0.263162	0.261227	0.0699502	1.41669	1.48791	0.354786	0.208887	1.45561	0.289746	0.97824	1.08271	1.60148	2.57687	0.233137	0.690361	0.457246	0.10523	0.875514	0.437822	0.367112	2.11271	0.910559	0.383015	0.82159	0.276109	0.591022	0.122787	0.818198	1.47414	0.233249	0.804979	2.08109	1.34411	1.50266	0.221659	0.795146	0.231499	0.210504	0.12583	0.318415	0.796011	0.418676	2.05208	0.130923	0.272321	0.748975	1.53313	0.190957	0.0362236	0.777554	0.410303	1.77511	0.649847	1.00558	1.11353	3.5476	0.0072783	0.00598907	0.0120647	0.00143612	0.000291542	0.00154215	0.00089615	0.00309095	0.00121172	0.00097556	0.0063904	0.00073443	0.000598395	0.000569389	0.00124675	0.0194833	0.000871658	0.00115939	0.000773974	0.000768285	0.000205728	0.00416656	0.00437604	0.00104345	0.000614349	0.00428103	0.000852159	0.00287706	0.00318432	0.00471005	0.00757873	0.000685669	0.00203039	0.00134479	0.000309488	0.00257494	0.00128766	0.0010797	0.00621361	0.00267801	0.00112647	0.00241634	0.000812052	0.00173823	0.000361125	0.00240637	0.00433554	0.000685999	0.00236749	0.00612062	0.00395309	0.00441942	0.000651913	0.00233857	0.000680851	0.000619105	0.000370074	0.000936476	0.00234111	0.00123135	0.00603529	0.000385052	0.000800911	0.00220278	0.00450901	0.000561616	0.000106536	0.00228683	0.00120673	0.00522071	0.00191124	0.00295748	0.00327495	0.0104337	0.0826	5.13452	2.3271	1.52343	0.55208	0	1.143715	7.448105	1	1	1	1	1	3.183644	0.03908244	0.002941058	7.571617	0.0796184	0.375269	0.933927	2.61119
